col_date,col_heure,col_station,col_polluant,col_valeur,col_unite,col_indice_qualite,col_latitude,col_longitude
2024-03-06 00:00:00,3.64,Matabiau 5,SO2,75.78,µg/m³,7.37,46.112579,-1.293173
2024-01-18 00:00:00,5.39,Matabiau 5,PM10,67.0,µg/m³,3.71,50.156852,3.487279
2024-02-12 00:00:00,7.93,Gare de l'Est 6,CO,18.96,µg/m³,7.03,47.118797,1.369476
2024-08-10 00:00:00,5.39,Saint-Charles 8,PM10,15.82,µg/m³,2.79,51.354709,4.996314
2024-09-07 00:00:00,1.68,Matabiau 9,PM10,62.47,µg/m³,4.59,48.035019,5.616588
2024-08-20 00:00:00,7.04,Matabiau 9,O3,41.56,µg/m³,8.28,52.518823,1.531396
2024-06-30 00:00:00,4.26,Part-Dieu 2,SO2,65.02,µg/m³,6.68,48.267298,3.080892
2024-05-31 00:00:00,7.22,Montparnasse 1,O3,55.91,µg/m³,1.45,45.874442,6.293374
2024-03-10 00:00:00,3.78,Gare de Lyon 7,O3,30.0,µg/m³,7.32,47.542321,-0.190247
2024-01-25 00:00:00,5.23,Montparnasse 7,PM10,41.58,µg/m³,5.47,50.353172,2.042264
2024-11-07 00:00:00,4.19,Gare du Nord 5,O3,27.52,µg/m³,2.19,48.592573,3.825112
2024-10-09 00:00:00,8.64,Gare du Nord 2,CO,35.71,µg/m³,5.5,51.35767,1.986876
2024-05-23 00:00:00,2.13,Saint-Charles 5,NO2,73.24,µg/m³,5.98,48.794693,5.429193
2024-10-27 00:00:00,1.72,Gare du Nord 7,O3,37.65,µg/m³,4.75,48.620419,1.754522
2024-04-17 00:00:00,6.45,Part-Dieu 6,PM2.5,27.43,µg/m³,6.04,52.511912,1.573768
2024-03-21 00:00:00,6.89,Gare du Nord 5,CO,48.52,µg/m³,2.07,52.580554,2.545404
2024-12-18 00:00:00,2.35,Haussmann Saint-Lazare 5,PM10,20.97,µg/m³,7.05,52.404066,4.449546
2024-01-21 00:00:00,2.73,Matabiau 6,O3,61.13,µg/m³,3.92,51.489134,-0.322287
2024-05-16 00:00:00,6.75,Saint-Charles 3,O3,69.97,µg/m³,4.47,52.806861,-0.400485
2024-03-30 00:00:00,1.31,Gare de l'Est 2,O3,35.92,µg/m³,6.95,52.557133,4.635434
2024-08-16 00:00:00,1.84,Saint-Jean 6,SO2,52.23,µg/m³,6.34,48.810792,5.524119
2024-10-08 00:00:00,8.55,Part-Dieu 9,PM2.5,79.33,µg/m³,6.3,46.662029,0.627385
2024-07-11 00:00:00,3.58,Part-Dieu 6,PM10,84.71,µg/m³,2.37,52.753467,6.241637
2024-11-15 00:00:00,1.74,Haussmann Saint-Lazare 5,PM2.5,16.06,µg/m³,3.13,45.183295,3.759124
2024-05-14 00:00:00,3.16,Matabiau 2,PM10,46.44,µg/m³,1.48,51.696323,4.635819
2024-08-07 00:00:00,4.9,Part-Dieu 1,PM2.5,72.88,µg/m³,1.97,49.341148,5.787897
2024-03-11 00:00:00,7.5,Haussmann Saint-Lazare 3,NO2,81.23,µg/m³,5.91,50.91545,0.089285
2024-01-08 00:00:00,3.67,Saint-Charles 1,PM2.5,81.99,µg/m³,7.3,49.207859,2.00582
2024-04-17 00:00:00,7.16,Gare de Lyon 6,SO2,63.05,µg/m³,1.77,45.038837,-1.516152
2024-06-19 00:00:00,6.0,Gare du Nord 3,O3,45.85,µg/m³,4.38,51.26755,5.125567
2024-05-21 00:00:00,8.69,Part-Dieu 7,CO,28.26,µg/m³,4.17,51.193761,5.109164
2024-07-29 00:00:00,5.22,Saint-Charles 2,PM2.5,82.88,µg/m³,4.19,49.006953,1.696364
2024-08-03 00:00:00,3.68,Montparnasse 2,NO2,84.11,µg/m³,7.71,48.710793,2.774896
2024-05-21 00:00:00,4.01,Haussmann Saint-Lazare 3,PM10,25.62,µg/m³,1.95,50.553494,5.429449
2024-11-14 00:00:00,1.67,Montparnasse 5,NO2,38.22,µg/m³,7.78,45.333557,2.919165
2024-03-14 00:00:00,2.35,Gare de Lyon 3,CO,9.45,µg/m³,3.99,50.310798,3.757615
2024-04-15 00:00:00,1.65,Montparnasse 2,O3,11.61,µg/m³,4.97,46.03184,2.011604
2024-11-16 00:00:00,8.1,Gare de Lyon 1,PM10,12.04,µg/m³,6.69,50.476947,-1.487066
2024-04-05 00:00:00,3.17,Part-Dieu 1,CO,31.03,µg/m³,7.31,45.208837,-1.474901
2024-03-03 00:00:00,4.88,Gare du Nord 8,NO2,3.62,µg/m³,6.81,47.62924,-0.299595
2024-11-06 00:00:00,3.95,Gare de l'Est 1,O3,77.74,µg/m³,8.68,48.631145,2.973175
2024-02-24 00:00:00,7.56,Saint-Charles 3,NO2,6.64,µg/m³,4.08,44.989807,-1.490047
2024-10-17 00:00:00,6.81,Haussmann Saint-Lazare 8,NO2,30.8,µg/m³,7.56,47.365601,3.834047
2024-08-06 00:00:00,6.48,Part-Dieu 2,PM10,36.01,µg/m³,8.6,50.758036,0.138472
2024-04-10 00:00:00,1.4,Part-Dieu 5,PM2.5,50.81,µg/m³,4.0,49.818875,5.486598
2024-06-29 00:00:00,7.62,Haussmann Saint-Lazare 8,CO,61.59,µg/m³,2.46,49.516467,-1.460913
2024-09-11 00:00:00,2.61,Gare de l'Est 9,CO,6.62,µg/m³,7.09,46.720005,3.319752
2024-10-03 00:00:00,7.01,Saint-Charles 6,PM10,78.95,µg/m³,3.09,49.963871,1.025352
2024-03-31 00:00:00,5.88,Saint-Jean 6,SO2,84.68,µg/m³,5.15,46.810989,5.850555
2024-11-21 00:00:00,8.34,Part-Dieu 3,O3,67.67,µg/m³,3.52,46.734479,3.601395
2024-09-12 00:00:00,6.01,Part-Dieu 4,PM2.5,36.03,µg/m³,3.98,50.709128,2.992731
2024-12-13 00:00:00,7.83,Saint-Charles 5,CO,13.48,µg/m³,6.99,46.317005,2.105505
2024-07-04 00:00:00,2.19,Montparnasse 4,CO,53.58,µg/m³,7.01,49.584337,2.807042
2024-01-27 00:00:00,4.22,Gare de Lyon 6,CO,52.18,µg/m³,5.6,45.839182,1.144631
2024-10-21 00:00:00,6.12,Gare de Lyon 9,CO,33.35,µg/m³,6.82,46.359039,-0.06843
2024-10-24 00:00:00,7.34,Gare de l'Est 3,SO2,73.65,µg/m³,4.69,49.760109,5.152553
2024-01-07 00:00:00,2.72,Matabiau 3,NO2,83.08,µg/m³,3.75,48.297812,3.155496
2024-01-20 00:00:00,8.51,Saint-Jean 2,NO2,36.44,µg/m³,4.96,46.736143,6.286274
2024-08-01 00:00:00,1.28,Haussmann Saint-Lazare 3,CO,59.91,µg/m³,4.89,50.948897,-1.166004
2024-05-23 00:00:00,5.72,Saint-Jean 5,CO,3.86,µg/m³,2.88,46.179275,0.358451
2024-05-28 00:00:00,7.22,Gare du Nord 9,NO2,40.48,µg/m³,3.78,50.386573,2.646851
2024-08-10 00:00:00,4.58,Montparnasse 4,O3,14.4,µg/m³,1.76,45.670392,4.443399
2024-08-12 00:00:00,6.81,Gare de l'Est 7,CO,2.31,µg/m³,1.47,52.507267,-0.356938
2024-03-21 00:00:00,6.49,Montparnasse 4,O3,65.33,µg/m³,4.01,50.410545,2.941841
2024-12-07 00:00:00,5.15,Part-Dieu 7,CO,42.8,µg/m³,4.14,46.176853,3.273038
2024-08-11 00:00:00,7.59,Matabiau 4,NO2,20.12,µg/m³,3.94,47.926,-0.07372
2024-12-05 00:00:00,2.53,Haussmann Saint-Lazare 7,CO,50.19,µg/m³,5.67,49.576017,4.554547
2024-09-16 00:00:00,3.45,Haussmann Saint-Lazare 4,PM2.5,56.64,µg/m³,6.46,48.027444,-0.720229
2024-08-21 00:00:00,2.95,Saint-Jean 4,SO2,80.07,µg/m³,2.96,47.874381,5.392409
2024-07-20 00:00:00,7.24,Part-Dieu 3,NO2,70.09,µg/m³,6.55,51.753529,1.838953
2024-10-04 00:00:00,4.5,Matabiau 2,CO,3.34,µg/m³,3.96,49.720997,1.724517
2024-08-16 00:00:00,6.98,Montparnasse 8,NO2,39.83,µg/m³,7.11,49.875007,-0.913108
2024-10-07 00:00:00,3.43,Gare du Nord 3,SO2,37.23,µg/m³,6.57,48.157954,3.963597
2024-01-01 00:00:00,6.4,Montparnasse 9,SO2,71.67,µg/m³,7.47,44.874635,-0.149917
2024-02-12 00:00:00,3.28,Saint-Jean 5,NO2,15.18,µg/m³,8.57,52.373675,6.319364
2024-10-14 00:00:00,1.87,Gare du Nord 2,PM10,25.68,µg/m³,6.16,50.469124,3.270161
2024-12-07 00:00:00,1.41,Matabiau 2,PM10,38.23,µg/m³,6.78,49.346354,2.730669
2024-03-14 00:00:00,8.26,Gare de Lyon 3,PM10,8.11,µg/m³,8.62,46.231579,5.680204
2024-02-28 00:00:00,6.76,Part-Dieu 4,CO,50.86,µg/m³,5.14,46.169194,2.504548
2024-11-01 00:00:00,5.35,Gare de Lyon 4,SO2,40.97,µg/m³,5.41,44.948967,0.074146
2024-08-22 00:00:00,6.36,Saint-Charles 2,NO2,51.94,µg/m³,8.74,46.207968,2.545771
2024-12-23 00:00:00,2.94,Part-Dieu 7,PM10,49.54,µg/m³,6.34,52.738748,5.872867
2024-06-24 00:00:00,2.96,Gare du Nord 5,CO,13.47,µg/m³,6.53,50.745873,5.39944
2024-11-09 00:00:00,1.76,Gare de Lyon 8,SO2,42.99,µg/m³,5.92,45.60795,4.328025
2024-12-20 00:00:00,4.21,Gare du Nord 6,PM10,8.73,µg/m³,5.62,52.588212,3.589905
2024-06-25 00:00:00,6.36,Saint-Jean 1,O3,6.58,µg/m³,4.21,48.679475,4.691223
2024-03-16 00:00:00,5.02,Saint-Jean 9,O3,32.87,µg/m³,2.56,50.864486,0.320398
2024-04-24 00:00:00,3.18,Part-Dieu 5,SO2,27.13,µg/m³,7.1,45.895228,3.215293
2024-06-10 00:00:00,1.56,Haussmann Saint-Lazare 2,NO2,50.15,µg/m³,6.52,47.77501,5.037835
2024-07-14 00:00:00,4.64,Matabiau 3,NO2,66.9,µg/m³,4.96,48.307658,3.886827
2024-10-17 00:00:00,8.05,Haussmann Saint-Lazare 8,NO2,27.33,µg/m³,6.36,45.409572,-0.906399
2024-05-17 00:00:00,2.3,Saint-Jean 4,NO2,51.81,µg/m³,1.47,47.650993,5.256796
2024-06-17 00:00:00,4.45,Gare du Nord 9,O3,49.83,µg/m³,7.25,49.847049,5.68405
2024-09-10 00:00:00,5.41,Saint-Charles 1,PM10,78.01,µg/m³,3.2,47.444469,3.585072
2024-07-29 00:00:00,8.0,Montparnasse 1,NO2,54.75,µg/m³,8.12,50.944574,6.306862
2024-11-25 00:00:00,5.4,Matabiau 1,PM2.5,56.35,µg/m³,4.95,50.974407,5.210921
2024-04-01 00:00:00,8.19,Gare de l'Est 2,PM2.5,20.09,µg/m³,4.45,48.059754,2.804873
2024-01-16 00:00:00,3.04,Saint-Jean 5,NO2,29.64,µg/m³,3.89,50.123301,-0.850311
2024-06-10 00:00:00,3.25,Gare de Lyon 9,SO2,21.0,µg/m³,7.4,50.679448,-1.014646
2024-09-29 00:00:00,3.0,Gare de l'Est 5,CO,50.02,µg/m³,5.12,46.549648,3.923573
2024-08-19 00:00:00,8.44,Part-Dieu 3,CO,31.71,µg/m³,3.15,46.24585,0.231654
2024-12-11 00:00:00,1.68,Saint-Jean 4,PM2.5,18.02,µg/m³,6.65,51.992044,-0.886425
2024-04-04 00:00:00,2.65,Gare du Nord 3,NO2,58.53,µg/m³,7.78,49.659288,1.5754
2024-03-25 00:00:00,8.09,Gare du Nord 8,O3,50.44,µg/m³,4.7,47.928597,1.752486
2024-07-02 00:00:00,1.66,Gare de Lyon 7,PM10,51.31,µg/m³,3.56,51.450983,-0.702046
2024-06-30 00:00:00,2.56,Gare de l'Est 4,NO2,61.21,µg/m³,5.2,47.924823,4.690824
2024-09-19 00:00:00,2.9,Part-Dieu 6,PM2.5,41.69,µg/m³,2.34,48.010481,-0.496584
2024-10-05 00:00:00,1.49,Matabiau 8,O3,8.49,µg/m³,6.05,51.611105,1.759396
2024-10-05 00:00:00,4.75,Saint-Jean 4,CO,25.49,µg/m³,1.42,45.284873,2.084376
2024-02-15 00:00:00,5.26,Saint-Jean 8,SO2,68.39,µg/m³,1.66,49.962449,1.531811
2024-03-19 00:00:00,4.22,Gare de Lyon 7,CO,44.05,µg/m³,4.75,48.221715,6.205588
2024-05-06 00:00:00,5.57,Saint-Charles 1,CO,42.2,µg/m³,3.19,48.511258,5.410845
2024-01-11 00:00:00,1.21,Saint-Jean 2,PM10,34.9,µg/m³,5.77,50.00529,6.087911
2024-09-23 00:00:00,5.95,Gare du Nord 6,SO2,84.2,µg/m³,7.31,51.209549,-1.588881
2024-11-19 00:00:00,6.63,Haussmann Saint-Lazare 4,CO,62.18,µg/m³,2.45,47.31774,-0.056829
2024-10-13 00:00:00,2.1,Gare de Lyon 3,SO2,11.08,µg/m³,2.98,51.962951,1.516788
2024-08-22 00:00:00,3.95,Gare de Lyon 7,PM2.5,22.58,µg/m³,7.87,49.600248,6.122324
2024-09-21 00:00:00,4.02,Saint-Charles 1,SO2,77.3,µg/m³,7.33,45.673001,2.891725
2024-09-03 00:00:00,4.91,Part-Dieu 4,PM10,41.85,µg/m³,1.33,47.554096,1.809598
2024-03-14 00:00:00,6.16,Saint-Charles 9,NO2,57.14,µg/m³,1.79,52.198404,1.279929
2024-02-23 00:00:00,3.45,Saint-Jean 5,PM2.5,82.29,µg/m³,5.85,50.722334,5.065156
2024-09-04 00:00:00,1.32,Saint-Jean 3,PM2.5,59.77,µg/m³,5.68,46.046621,3.981094
2024-10-08 00:00:00,4.13,Saint-Charles 1,NO2,53.2,µg/m³,6.3,52.384519,4.574657
2024-01-31 00:00:00,4.94,Gare de Lyon 5,SO2,25.39,µg/m³,3.64,48.373935,4.748721
2024-03-22 00:00:00,5.14,Matabiau 8,CO,57.31,µg/m³,2.98,46.394978,4.831696
2024-03-19 00:00:00,2.41,Gare de l'Est 8,SO2,6.16,µg/m³,7.29,48.991348,2.608731
2024-06-10 00:00:00,2.11,Montparnasse 7,SO2,46.26,µg/m³,2.54,51.711055,1.319772
2024-09-06 00:00:00,7.65,Gare du Nord 9,NO2,18.01,µg/m³,1.3,45.129695,1.188253
2024-03-23 00:00:00,6.8,Haussmann Saint-Lazare 8,CO,35.11,µg/m³,6.9,48.582898,-0.123453
2024-05-09 00:00:00,1.42,Matabiau 6,O3,38.39,µg/m³,2.64,48.839479,5.205513
2024-07-28 00:00:00,2.87,Haussmann Saint-Lazare 8,SO2,43.28,µg/m³,1.7,47.453061,0.879296
2024-01-19 00:00:00,2.69,Matabiau 2,PM2.5,14.54,µg/m³,6.09,49.053802,4.030428
2024-10-04 00:00:00,7.4,Gare de Lyon 6,CO,45.28,µg/m³,4.83,49.846,3.594491
2024-10-25 00:00:00,8.49,Haussmann Saint-Lazare 4,SO2,38.66,µg/m³,4.18,45.578261,2.739381
2024-12-08 00:00:00,5.98,Gare du Nord 9,NO2,68.26,µg/m³,2.24,45.738453,2.60443
2024-03-13 00:00:00,4.35,Part-Dieu 3,PM2.5,41.97,µg/m³,7.38,46.206652,-0.115092
2024-05-11 00:00:00,5.06,Haussmann Saint-Lazare 8,O3,5.17,µg/m³,2.25,47.281548,0.692409
2024-09-11 00:00:00,8.78,Gare du Nord 9,PM2.5,58.76,µg/m³,8.67,47.118891,0.561377
2024-09-16 00:00:00,8.1,Gare de Lyon 9,NO2,41.13,µg/m³,2.78,48.19447,2.064804
2024-12-11 00:00:00,2.27,Gare de l'Est 1,NO2,27.82,µg/m³,7.91,50.16157,0.748033
2024-05-11 00:00:00,7.2,Saint-Jean 3,O3,72.07,µg/m³,8.13,48.56293,5.2809
2024-04-27 00:00:00,7.02,Saint-Charles 6,PM2.5,37.67,µg/m³,4.12,48.296395,3.226763
2024-12-22 00:00:00,1.93,Part-Dieu 8,SO2,76.58,µg/m³,5.48,45.529546,5.325544
2024-10-30 00:00:00,2.8,Haussmann Saint-Lazare 5,NO2,16.46,µg/m³,5.93,45.442545,4.122091
2024-12-04 00:00:00,8.13,Montparnasse 6,O3,22.8,µg/m³,3.8,48.096537,-1.438092
2024-12-21 00:00:00,4.31,Matabiau 2,SO2,32.51,µg/m³,5.92,46.890354,-0.982825
2024-02-02 00:00:00,3.26,Gare de Lyon 4,PM2.5,18.75,µg/m³,2.13,51.966232,3.023033
2024-07-30 00:00:00,8.74,Haussmann Saint-Lazare 3,PM2.5,46.82,µg/m³,2.92,47.109814,1.709681
2024-12-07 00:00:00,5.23,Saint-Charles 8,NO2,35.13,µg/m³,7.19,46.482922,-1.571077
2024-01-02 00:00:00,8.74,Saint-Charles 6,CO,9.17,µg/m³,5.87,52.639708,3.892368
2024-03-01 00:00:00,1.95,Haussmann Saint-Lazare 5,CO,81.74,µg/m³,4.1,51.710916,3.150486
2024-09-07 00:00:00,6.99,Saint-Jean 9,PM10,61.17,µg/m³,3.93,52.233241,2.453059
2024-01-25 00:00:00,3.82,Gare de Lyon 5,PM2.5,5.78,µg/m³,2.47,46.763865,-1.159924
2024-10-25 00:00:00,6.46,Montparnasse 8,PM2.5,21.03,µg/m³,1.62,47.860274,5.747312
2024-01-05 00:00:00,8.3,Haussmann Saint-Lazare 6,PM10,13.68,µg/m³,4.28,48.866282,5.093051
2024-01-19 00:00:00,3.64,Saint-Charles 9,NO2,14.42,µg/m³,1.96,48.553644,3.68068
2024-08-02 00:00:00,8.78,Montparnasse 4,CO,64.94,µg/m³,8.16,51.602702,3.306805
2024-11-26 00:00:00,8.56,Part-Dieu 1,NO2,6.62,µg/m³,3.3,49.949651,1.078401
2024-10-01 00:00:00,4.84,Part-Dieu 1,CO,35.57,µg/m³,6.72,49.253429,5.5469
2024-05-15 00:00:00,5.96,Saint-Jean 2,CO,81.68,µg/m³,1.77,45.211617,-0.543705
2024-02-09 00:00:00,4.06,Part-Dieu 3,SO2,75.2,µg/m³,7.82,49.038025,5.448582
2024-08-10 00:00:00,1.58,Gare de l'Est 8,PM10,31.65,µg/m³,5.64,47.242902,5.919742
2024-08-13 00:00:00,7.61,Part-Dieu 6,PM2.5,68.07,µg/m³,7.39,47.026014,-1.406318
2024-12-11 00:00:00,5.58,Saint-Jean 7,NO2,22.26,µg/m³,6.94,50.626252,-0.925223
2024-09-11 00:00:00,3.94,Matabiau 3,SO2,11.97,µg/m³,6.35,51.125196,-0.58791
2024-10-14 00:00:00,2.91,Saint-Jean 3,SO2,9.46,µg/m³,4.63,49.037539,6.010176
2024-11-25 00:00:00,6.72,Gare de l'Est 3,PM2.5,69.35,µg/m³,3.89,49.946379,4.14781
2024-02-10 00:00:00,4.95,Montparnasse 8,NO2,6.91,µg/m³,8.01,47.947096,2.31108
2024-02-02 00:00:00,7.26,Gare de Lyon 4,PM2.5,19.99,µg/m³,4.32,50.571476,4.401222
2024-01-15 00:00:00,6.24,Part-Dieu 6,PM2.5,31.64,µg/m³,5.36,48.491445,-1.263439
2024-10-21 00:00:00,6.42,Gare de Lyon 3,SO2,44.06,µg/m³,2.66,48.69876,-1.554122
2024-09-07 00:00:00,5.13,Gare de Lyon 4,PM10,31.75,µg/m³,3.09,50.479484,5.099355
2024-12-20 00:00:00,2.29,Saint-Charles 1,O3,57.36,µg/m³,6.31,47.702607,-1.021656
2024-09-14 00:00:00,6.81,Gare de Lyon 6,NO2,82.09,µg/m³,7.45,48.829229,3.316304
2024-11-26 00:00:00,1.37,Matabiau 1,SO2,68.01,µg/m³,1.36,51.307605,2.07752
2024-08-08 00:00:00,1.83,Gare de Lyon 1,SO2,10.13,µg/m³,7.29,47.89035,4.197434
2024-10-29 00:00:00,3.59,Gare de Lyon 4,SO2,28.26,µg/m³,1.57,45.493207,0.427605
2024-10-20 00:00:00,7.03,Saint-Charles 9,PM2.5,69.36,µg/m³,1.84,45.314429,-0.941943
2024-11-02 00:00:00,5.05,Haussmann Saint-Lazare 2,PM2.5,45.58,µg/m³,4.47,46.609596,0.079139
2024-08-19 00:00:00,3.34,Part-Dieu 2,O3,84.76,µg/m³,7.87,52.324948,5.167117
2024-06-12 00:00:00,3.09,Gare de l'Est 6,PM2.5,15.4,µg/m³,5.31,45.703753,3.249942
2024-08-28 00:00:00,5.19,Part-Dieu 1,CO,57.63,µg/m³,4.14,48.728694,2.266432
2024-03-03 00:00:00,5.66,Saint-Jean 6,CO,12.73,µg/m³,8.76,49.334243,-1.052112
2024-10-27 00:00:00,5.99,Haussmann Saint-Lazare 9,CO,81.12,µg/m³,6.27,47.915251,-1.385588
2024-11-21 00:00:00,2.17,Gare du Nord 6,PM10,11.56,µg/m³,3.27,49.692664,-0.551978
2024-04-21 00:00:00,1.75,Montparnasse 4,PM10,68.93,µg/m³,7.69,46.043887,4.247714
2024-04-01 00:00:00,5.73,Saint-Jean 1,PM2.5,49.9,µg/m³,1.47,47.527433,5.018173
2024-08-19 00:00:00,3.94,Gare du Nord 5,PM2.5,35.47,µg/m³,4.12,52.590862,3.875903
2024-09-18 00:00:00,4.84,Saint-Jean 1,CO,23.32,µg/m³,6.67,47.864536,2.945139
2024-02-19 00:00:00,2.8,Montparnasse 1,CO,37.59,µg/m³,8.25,52.53813,1.464618
2024-02-11 00:00:00,3.44,Gare de l'Est 7,O3,25.61,µg/m³,4.14,52.529964,1.608664
2024-02-12 00:00:00,2.35,Gare de Lyon 8,PM2.5,32.59,µg/m³,2.18,51.21669,-0.551184
2024-07-31 00:00:00,6.33,Saint-Charles 9,PM2.5,36.75,µg/m³,1.86,47.839791,5.937136
2024-01-04 00:00:00,1.65,Gare du Nord 7,O3,78.97,µg/m³,8.73,47.866567,5.054756
2024-01-28 00:00:00,2.38,Matabiau 1,PM2.5,73.53,µg/m³,4.5,48.492945,5.970876
2024-09-25 00:00:00,3.28,Gare de l'Est 6,CO,11.1,µg/m³,4.65,49.999247,2.5594
2024-10-19 00:00:00,5.22,Gare de Lyon 1,PM10,41.26,µg/m³,7.05,50.016801,5.03561
2024-10-22 00:00:00,7.83,Saint-Jean 3,O3,26.31,µg/m³,3.07,50.394841,4.859028
2024-06-25 00:00:00,4.1,Saint-Charles 3,PM2.5,25.6,µg/m³,5.59,47.184542,1.407975
2024-09-15 00:00:00,7.07,Saint-Charles 2,CO,35.77,µg/m³,6.66,49.789042,5.828009
2024-09-14 00:00:00,5.84,Montparnasse 2,SO2,84.78,µg/m³,3.26,50.934525,5.034113
2024-04-08 00:00:00,4.78,Saint-Jean 9,CO,65.17,µg/m³,5.43,46.219903,3.527116
2024-06-30 00:00:00,1.22,Gare de Lyon 7,O3,67.58,µg/m³,3.44,49.016824,6.178896
2024-09-15 00:00:00,5.12,Saint-Jean 3,NO2,17.95,µg/m³,7.13,47.133917,5.037814
2024-02-29 00:00:00,5.06,Part-Dieu 4,PM2.5,49.35,µg/m³,4.52,47.40411,-0.393794
2024-04-04 00:00:00,2.88,Haussmann Saint-Lazare 5,PM10,59.75,µg/m³,1.37,50.117732,4.80025
2024-12-17 00:00:00,3.74,Gare de Lyon 6,SO2,67.82,µg/m³,6.32,45.940396,-0.024823
2024-12-12 00:00:00,4.51,Gare de l'Est 1,PM2.5,52.46,µg/m³,3.55,50.11171,0.284255
2024-12-04 00:00:00,5.56,Gare de Lyon 1,PM2.5,28.43,µg/m³,4.32,51.244761,2.007457
2024-12-19 00:00:00,4.36,Gare de Lyon 5,O3,70.01,µg/m³,3.53,47.746942,0.874464
2024-12-08 00:00:00,7.57,Saint-Charles 6,CO,42.78,µg/m³,6.25,47.850122,3.16766
2024-08-02 00:00:00,4.89,Haussmann Saint-Lazare 2,SO2,22.12,µg/m³,3.34,49.236145,3.72095
2024-11-03 00:00:00,6.03,Gare du Nord 5,CO,75.56,µg/m³,1.51,47.341114,3.517212
2024-12-10 00:00:00,8.1,Part-Dieu 5,PM10,50.46,µg/m³,6.64,50.392884,5.040037
2024-11-25 00:00:00,1.71,Montparnasse 4,PM10,21.84,µg/m³,5.7,46.084971,5.835419
2024-03-12 00:00:00,6.91,Haussmann Saint-Lazare 6,NO2,29.76,µg/m³,7.12,48.558556,3.470215
2024-04-19 00:00:00,8.49,Haussmann Saint-Lazare 9,CO,26.78,µg/m³,4.72,52.042096,5.283856
2024-03-30 00:00:00,7.61,Saint-Jean 4,SO2,44.97,µg/m³,2.97,51.892113,0.42221
2024-08-28 00:00:00,4.47,Saint-Charles 6,NO2,75.75,µg/m³,3.62,46.153115,-1.323775
2024-07-05 00:00:00,2.22,Gare de l'Est 5,CO,56.68,µg/m³,8.57,46.313753,5.708667
2024-11-10 00:00:00,6.36,Part-Dieu 2,PM10,37.09,µg/m³,4.11,51.348303,-0.446647
2024-08-15 00:00:00,7.17,Gare de Lyon 8,PM2.5,29.89,µg/m³,1.3,49.519539,4.003708
2024-09-09 00:00:00,6.73,Part-Dieu 9,SO2,63.53,µg/m³,1.77,45.675979,2.96184
2024-11-25 00:00:00,8.34,Matabiau 8,CO,43.18,µg/m³,5.35,49.933977,0.99095
2024-11-13 00:00:00,3.93,Gare du Nord 9,SO2,25.48,µg/m³,1.23,47.257821,3.400687
2024-06-25 00:00:00,6.05,Gare de Lyon 6,NO2,79.37,µg/m³,6.52,49.822089,2.553205
2024-01-21 00:00:00,1.21,Montparnasse 7,NO2,41.4,µg/m³,6.12,48.543219,1.101126
2024-07-07 00:00:00,3.81,Saint-Jean 2,O3,44.72,µg/m³,2.47,52.772158,3.876184
2024-04-03 00:00:00,7.86,Montparnasse 5,PM2.5,40.31,µg/m³,7.7,47.561235,3.574676
2024-07-13 00:00:00,6.82,Gare du Nord 8,O3,58.68,µg/m³,4.28,52.03197,-1.139996
2024-09-17 00:00:00,3.31,Part-Dieu 8,NO2,40.7,µg/m³,6.65,50.493943,3.292254
2024-06-08 00:00:00,3.02,Matabiau 2,PM10,28.06,µg/m³,7.14,51.393416,0.926858
2024-05-17 00:00:00,2.21,Gare de Lyon 6,CO,36.53,µg/m³,6.34,52.497896,5.907716
2024-03-17 00:00:00,5.54,Gare de l'Est 3,PM10,51.47,µg/m³,1.92,52.062253,1.002224
2024-03-29 00:00:00,1.93,Montparnasse 5,CO,63.57,µg/m³,1.74,49.197372,4.212319
2024-10-30 00:00:00,3.11,Gare de l'Est 4,NO2,10.58,µg/m³,7.6,47.815709,6.02772
2024-10-26 00:00:00,5.77,Montparnasse 6,NO2,60.35,µg/m³,2.13,47.573954,5.378145
2024-04-28 00:00:00,2.71,Gare de l'Est 3,PM10,57.34,µg/m³,2.55,50.098111,0.796124
2024-06-19 00:00:00,5.72,Saint-Charles 5,CO,34.66,µg/m³,1.65,46.661238,5.565863
2024-09-14 00:00:00,6.8,Gare du Nord 2,PM2.5,34.36,µg/m³,7.24,46.665315,-1.615224
2024-12-09 00:00:00,2.73,Montparnasse 8,O3,32.75,µg/m³,4.52,47.560482,4.131013
2024-01-24 00:00:00,7.32,Saint-Charles 6,SO2,35.36,µg/m³,4.27,51.044294,-0.572702
2024-09-08 00:00:00,6.05,Gare de Lyon 5,SO2,17.42,µg/m³,6.22,49.997503,2.811124
2024-04-29 00:00:00,4.07,Saint-Charles 2,NO2,31.48,µg/m³,6.59,48.024842,1.004589
2024-05-14 00:00:00,2.5,Gare du Nord 5,PM2.5,9.28,µg/m³,3.4,44.875009,2.796789
2024-10-13 00:00:00,2.64,Saint-Jean 8,SO2,19.69,µg/m³,7.32,50.824807,5.090753
2024-01-02 00:00:00,3.89,Saint-Jean 4,O3,68.09,µg/m³,3.3,48.919613,1.905527
2024-08-16 00:00:00,7.78,Saint-Charles 7,PM10,48.9,µg/m³,8.08,46.888606,6.149913
2024-08-10 00:00:00,6.29,Saint-Charles 4,CO,72.98,µg/m³,4.56,48.116035,2.292343
2024-02-11 00:00:00,5.67,Gare du Nord 2,PM2.5,13.23,µg/m³,5.22,48.041348,6.31168
