col_date,col_region,col_ville,col_polluant,col_valeur,col_unite,col_indice_atmo,col_qualite_air,col_latitude,col_longitude
2024-02-26 00:00:00,Grand Est,Montpellier,PM2.5,29.69,µg/m³,7.8,2.46,47.634987,5.784441
2024-06-20 00:00:00,Normandie,Marseille,O3,62.9,µg/m³,2.93,2.78,51.515324,2.478905
2024-01-30 00:00:00,Provence-Alpes-Côte d'Azur,Paris,PM10,4.34,µg/m³,3.14,7.68,49.975302,3.650762
2024-02-25 00:00:00,Normandie,Montpellier,CO,80.39,µg/m³,1.64,1.24,50.820669,1.884694
2024-09-02 00:00:00,Pays de la Loire,Montpellier,O3,58.43,µg/m³,5.51,3.76,50.76396,-0.298244
2024-08-30 00:00:00,Grand Est,Paris,PM10,82.69,µg/m³,7.15,2.71,51.186491,5.644218
2024-04-24 00:00:00,Auvergne-Rhône-Alpes,Paris,PM2.5,48.29,µg/m³,1.24,4.36,48.165064,2.064803
2024-02-16 00:00:00,Pays de la Loire,Paris,CO,19.27,µg/m³,5.61,4.22,48.195045,2.212303
2024-07-12 00:00:00,Provence-Alpes-Côte d'Azur,Marseille,NO2,6.84,µg/m³,1.62,4.51,46.551895,-0.73656
2024-06-12 00:00:00,Île-de-France,Montpellier,PM10,31.04,µg/m³,3.69,3.48,52.353173,0.242111
2024-08-08 00:00:00,Auvergne-Rhône-Alpes,Montpellier,NO2,53.05,µg/m³,8.59,8.3,47.463389,6.124375
2024-07-18 00:00:00,Hauts-de-France,Toulouse,PM10,73.75,µg/m³,2.92,6.44,52.773143,1.059877
2024-12-07 00:00:00,Pays de la Loire,Nice,NO2,30.04,µg/m³,3.95,4.45,48.758933,2.233542
2024-08-31 00:00:00,Provence-Alpes-Côte d'Azur,Lille,SO2,17.02,µg/m³,4.32,8.26,50.920296,-1.36912
2024-03-11 00:00:00,Pays de la Loire,Montpellier,O3,32.85,µg/m³,8.17,8.4,46.505675,1.974559
2024-02-06 00:00:00,Grand Est,Strasbourg,PM2.5,21.58,µg/m³,6.54,1.36,49.099915,-0.979058
2024-12-15 00:00:00,Grand Est,Lyon,NO2,2.66,µg/m³,1.57,1.61,49.036846,0.442802
2024-01-11 00:00:00,Bretagne,Nantes,CO,61.71,µg/m³,6.61,5.19,50.046792,1.587661
2024-03-28 00:00:00,Île-de-France,Bordeaux,PM10,14.2,µg/m³,1.95,2.84,45.100634,6.258449
2024-04-22 00:00:00,Normandie,Paris,CO,77.14,µg/m³,1.81,4.47,45.056442,5.93894
2024-04-30 00:00:00,Île-de-France,Nantes,PM10,22.76,µg/m³,8.45,2.67,45.679953,2.463397
2024-08-29 00:00:00,Grand Est,Toulouse,SO2,29.86,µg/m³,8.31,6.69,45.671452,1.638079
2024-02-09 00:00:00,Bretagne,Marseille,O3,8.58,µg/m³,7.06,4.55,49.07637,-0.778325
2024-08-15 00:00:00,Hauts-de-France,Lyon,PM2.5,49.08,µg/m³,8.58,6.94,45.925031,-0.288526
2024-07-02 00:00:00,Normandie,Montpellier,CO,41.11,µg/m³,4.73,2.58,49.532689,0.01428
2024-11-28 00:00:00,Grand Est,Paris,PM2.5,37.38,µg/m³,1.85,6.86,45.477137,2.867641
2024-01-13 00:00:00,Auvergne-Rhône-Alpes,Montpellier,PM2.5,43.82,µg/m³,4.38,5.11,49.503726,1.979128
2024-05-20 00:00:00,Normandie,Lyon,NO2,38.52,µg/m³,3.21,3.19,46.372208,5.028281
2024-06-22 00:00:00,Hauts-de-France,Lille,O3,19.98,µg/m³,4.54,5.9,51.351408,0.726441
2024-08-26 00:00:00,Bretagne,Strasbourg,CO,50.66,µg/m³,2.33,7.43,47.271021,4.817836
2024-01-14 00:00:00,Île-de-France,Bordeaux,SO2,11.61,µg/m³,6.64,3.88,51.951889,0.032941
2024-07-06 00:00:00,Pays de la Loire,Paris,SO2,47.98,µg/m³,7.4,2.72,48.076983,0.097848
2024-04-10 00:00:00,Grand Est,Nice,SO2,53.2,µg/m³,6.07,7.89,50.3742,2.852599
2024-10-14 00:00:00,Provence-Alpes-Côte d'Azur,Nice,PM10,32.21,µg/m³,4.37,2.82,49.490725,5.840161
2024-02-13 00:00:00,Nouvelle-Aquitaine,Toulouse,PM2.5,38.82,µg/m³,7.73,5.59,48.471497,0.148516
2024-04-11 00:00:00,Normandie,Paris,O3,79.48,µg/m³,1.82,5.47,48.743565,-0.74965
2024-05-23 00:00:00,Normandie,Bordeaux,PM10,51.84,µg/m³,5.34,1.34,49.331134,3.516926
2024-12-16 00:00:00,Occitanie,Toulouse,CO,16.53,µg/m³,6.53,8.21,48.502596,0.74495
2024-08-26 00:00:00,Auvergne-Rhône-Alpes,Montpellier,O3,53.67,µg/m³,3.61,2.61,44.862488,1.019621
2024-02-19 00:00:00,Normandie,Toulouse,PM10,20.78,µg/m³,2.51,6.61,49.706199,1.720625
2024-02-22 00:00:00,Normandie,Toulouse,PM10,63.74,µg/m³,1.58,1.25,47.509438,2.791914
2024-02-09 00:00:00,Pays de la Loire,Lille,CO,45.34,µg/m³,7.55,1.33,49.296634,4.0113
2024-11-15 00:00:00,Normandie,Montpellier,CO,32.53,µg/m³,3.55,3.04,51.434135,4.295837
2024-04-21 00:00:00,Pays de la Loire,Nantes,PM2.5,25.09,µg/m³,6.68,3.54,45.534999,-0.084992
2024-07-15 00:00:00,Bretagne,Toulouse,PM10,23.76,µg/m³,2.73,6.44,45.311695,-1.470136
2024-04-14 00:00:00,Normandie,Lyon,SO2,63.3,µg/m³,7.54,5.09,49.120004,0.952355
2024-12-08 00:00:00,Auvergne-Rhône-Alpes,Lyon,PM10,49.18,µg/m³,4.76,7.48,50.509769,1.103416
2024-02-26 00:00:00,Provence-Alpes-Côte d'Azur,Lyon,CO,28.74,µg/m³,7.53,7.74,51.193445,5.830789
2024-03-10 00:00:00,Île-de-France,Paris,NO2,66.15,µg/m³,2.36,2.44,47.251094,-0.0924
2024-10-25 00:00:00,Hauts-de-France,Strasbourg,PM10,27.09,µg/m³,8.71,7.66,47.54168,3.952528
2024-08-22 00:00:00,Normandie,Strasbourg,SO2,29.42,µg/m³,5.38,8.74,44.973963,5.364388
2024-03-05 00:00:00,Normandie,Nantes,PM2.5,10.77,µg/m³,4.67,6.38,47.093551,0.288925
2024-04-02 00:00:00,Occitanie,Montpellier,PM2.5,83.43,µg/m³,6.28,1.25,45.243602,2.708409
2024-04-04 00:00:00,Auvergne-Rhône-Alpes,Nantes,PM10,79.7,µg/m³,3.68,3.6,51.078168,0.715079
2024-05-08 00:00:00,Occitanie,Nantes,PM2.5,42.47,µg/m³,7.35,4.26,52.193679,-0.268324
2024-06-20 00:00:00,Grand Est,Nice,SO2,64.62,µg/m³,3.04,4.17,51.309757,-1.471183
2024-08-27 00:00:00,Normandie,Lyon,PM10,6.04,µg/m³,3.02,3.02,47.236732,1.872194
2024-12-26 00:00:00,Pays de la Loire,Montpellier,SO2,22.09,µg/m³,8.59,3.25,45.903313,5.379041
2024-07-04 00:00:00,Auvergne-Rhône-Alpes,Toulouse,CO,41.37,µg/m³,2.05,3.31,48.415395,1.135878
2024-12-19 00:00:00,Provence-Alpes-Côte d'Azur,Lille,CO,35.02,µg/m³,1.84,6.82,50.097548,0.532994
2024-12-06 00:00:00,Nouvelle-Aquitaine,Marseille,SO2,54.74,µg/m³,6.7,5.66,50.580956,5.249503
2024-06-12 00:00:00,Bretagne,Toulouse,O3,24.03,µg/m³,2.92,5.08,50.149418,4.569037
2024-09-18 00:00:00,Bretagne,Toulouse,NO2,17.83,µg/m³,4.47,2.38,48.554333,1.470337
2024-06-19 00:00:00,Occitanie,Bordeaux,PM2.5,55.04,µg/m³,5.87,2.42,48.068063,2.51261
2024-05-07 00:00:00,Pays de la Loire,Strasbourg,O3,59.1,µg/m³,8.23,6.03,52.792902,-0.885019
2024-07-15 00:00:00,Occitanie,Nice,PM10,38.96,µg/m³,3.29,6.82,49.729314,2.812362
2024-08-09 00:00:00,Occitanie,Strasbourg,PM2.5,74.01,µg/m³,7.61,6.46,49.700004,3.19297
2024-11-22 00:00:00,Bretagne,Strasbourg,O3,77.96,µg/m³,5.12,6.87,45.835567,4.379561
2024-01-05 00:00:00,Hauts-de-France,Marseille,PM10,39.07,µg/m³,6.14,5.93,44.898246,1.585821
2024-12-19 00:00:00,Hauts-de-France,Strasbourg,O3,49.03,µg/m³,2.08,5.09,46.758339,3.381921
2024-02-23 00:00:00,Nouvelle-Aquitaine,Paris,SO2,11.5,µg/m³,1.45,1.53,51.524063,0.977757
2024-02-27 00:00:00,Grand Est,Bordeaux,CO,51.76,µg/m³,2.96,2.99,45.743306,-1.541489
2024-06-09 00:00:00,Grand Est,Lyon,PM10,47.29,µg/m³,2.65,5.84,52.652627,3.808806
2024-10-14 00:00:00,Provence-Alpes-Côte d'Azur,Nice,SO2,70.6,µg/m³,5.55,7.92,46.395733,1.017718
2024-07-04 00:00:00,Île-de-France,Bordeaux,SO2,57.39,µg/m³,2.38,6.56,50.325332,5.582526
2024-03-12 00:00:00,Provence-Alpes-Côte d'Azur,Lyon,NO2,52.19,µg/m³,5.58,5.55,48.198142,5.682865
2024-02-09 00:00:00,Hauts-de-France,Bordeaux,NO2,8.58,µg/m³,1.36,2.28,46.860653,5.08283
2024-01-19 00:00:00,Pays de la Loire,Bordeaux,NO2,67.69,µg/m³,4.21,7.4,44.947239,5.046936
2024-06-03 00:00:00,Grand Est,Montpellier,PM10,67.48,µg/m³,6.54,8.4,47.683337,2.092029
2024-10-07 00:00:00,Auvergne-Rhône-Alpes,Toulouse,SO2,36.36,µg/m³,7.19,4.44,45.099747,4.407971
2024-10-27 00:00:00,Provence-Alpes-Côte d'Azur,Toulouse,O3,41.85,µg/m³,8.0,5.17,49.885684,3.334894
2024-04-04 00:00:00,Auvergne-Rhône-Alpes,Montpellier,PM10,81.61,µg/m³,5.39,5.82,48.00898,-1.416487
2024-04-04 00:00:00,Hauts-de-France,Lyon,NO2,52.73,µg/m³,8.43,4.01,52.333444,-1.087251
2024-08-12 00:00:00,Provence-Alpes-Côte d'Azur,Montpellier,NO2,75.16,µg/m³,4.83,6.93,51.130789,0.186101
2024-08-15 00:00:00,Pays de la Loire,Lille,CO,24.28,µg/m³,4.37,2.98,49.967254,-1.598088
2024-03-11 00:00:00,Pays de la Loire,Lyon,PM10,33.68,µg/m³,5.62,7.62,51.513617,6.304907
2024-12-15 00:00:00,Hauts-de-France,Montpellier,PM10,71.75,µg/m³,4.89,4.42,51.178941,0.830594
2024-07-09 00:00:00,Auvergne-Rhône-Alpes,Nantes,PM10,39.27,µg/m³,8.57,3.57,48.945467,1.820264
2024-09-22 00:00:00,Hauts-de-France,Lille,O3,32.33,µg/m³,7.83,1.23,52.092357,0.899267
2024-02-17 00:00:00,Provence-Alpes-Côte d'Azur,Toulouse,CO,43.6,µg/m³,5.36,1.93,47.486811,4.852059
2024-12-16 00:00:00,Occitanie,Marseille,O3,49.84,µg/m³,7.99,3.11,46.766909,-0.004441
2024-01-15 00:00:00,Auvergne-Rhône-Alpes,Toulouse,SO2,25.86,µg/m³,7.53,2.56,48.631271,-1.595494
2024-05-21 00:00:00,Auvergne-Rhône-Alpes,Strasbourg,SO2,17.02,µg/m³,2.41,1.66,52.220903,5.23507
2024-08-07 00:00:00,Normandie,Marseille,CO,58.06,µg/m³,6.83,6.66,47.017597,-1.036462
2024-09-06 00:00:00,Pays de la Loire,Lille,CO,18.22,µg/m³,3.7,6.49,47.833295,2.902447
2024-05-04 00:00:00,Auvergne-Rhône-Alpes,Lille,PM2.5,14.36,µg/m³,4.9,2.15,50.190566,5.40503
2024-10-25 00:00:00,Provence-Alpes-Côte d'Azur,Nice,NO2,22.24,µg/m³,7.54,3.47,51.610924,4.477276
2024-04-08 00:00:00,Pays de la Loire,Lille,O3,61.75,µg/m³,8.02,8.06,49.900086,3.595633
2024-03-14 00:00:00,Île-de-France,Strasbourg,SO2,38.57,µg/m³,8.13,2.27,51.698549,3.381974
2024-04-24 00:00:00,Île-de-France,Montpellier,O3,74.25,µg/m³,4.73,7.86,49.914263,5.958157
2024-01-27 00:00:00,Occitanie,Nice,NO2,17.58,µg/m³,6.32,5.49,49.765189,5.718938
2024-05-15 00:00:00,Hauts-de-France,Bordeaux,O3,3.0,µg/m³,2.35,5.38,48.676294,1.292397
2024-01-12 00:00:00,Auvergne-Rhône-Alpes,Marseille,CO,75.14,µg/m³,2.7,1.59,47.159022,-1.4061
2024-02-07 00:00:00,Auvergne-Rhône-Alpes,Marseille,PM2.5,30.55,µg/m³,7.32,7.03,49.116788,5.51413
2024-08-02 00:00:00,Grand Est,Marseille,PM10,45.99,µg/m³,2.52,6.81,51.453272,1.215891
2024-03-09 00:00:00,Grand Est,Nice,PM10,83.61,µg/m³,2.67,7.11,48.804443,-0.759878
2024-02-14 00:00:00,Grand Est,Toulouse,PM10,59.02,µg/m³,5.21,1.82,47.13308,4.222542
2024-08-08 00:00:00,Normandie,Toulouse,NO2,32.09,µg/m³,6.14,8.27,45.895175,4.648082
2024-07-19 00:00:00,Nouvelle-Aquitaine,Lyon,PM10,8.65,µg/m³,6.71,6.83,52.675486,4.663173
2024-09-08 00:00:00,Bretagne,Marseille,PM2.5,83.45,µg/m³,8.52,6.8,47.673926,-1.449606
2024-03-26 00:00:00,Grand Est,Nice,CO,83.21,µg/m³,3.5,2.15,48.371514,5.601831
2024-08-25 00:00:00,Hauts-de-France,Bordeaux,CO,47.34,µg/m³,3.35,8.44,44.857463,1.531635
2024-10-07 00:00:00,Pays de la Loire,Lille,PM2.5,78.46,µg/m³,5.05,3.49,48.987482,5.894093
2024-08-14 00:00:00,Nouvelle-Aquitaine,Paris,PM2.5,10.44,µg/m³,5.84,4.24,49.849077,5.107875
2024-10-22 00:00:00,Auvergne-Rhône-Alpes,Marseille,PM10,25.26,µg/m³,4.5,3.43,49.427118,4.044586
2024-07-31 00:00:00,Grand Est,Strasbourg,PM10,43.03,µg/m³,3.5,1.8,46.582665,-1.084746
2024-04-15 00:00:00,Occitanie,Lille,SO2,6.58,µg/m³,7.32,2.15,45.466603,-1.184588
2024-10-10 00:00:00,Provence-Alpes-Côte d'Azur,Paris,PM10,51.11,µg/m³,1.83,5.85,45.346517,-1.064004
2024-08-02 00:00:00,Nouvelle-Aquitaine,Marseille,PM2.5,73.43,µg/m³,5.0,3.65,46.695018,-1.305745
2024-12-02 00:00:00,Pays de la Loire,Montpellier,CO,28.49,µg/m³,1.93,7.0,50.743953,5.871229
2024-01-05 00:00:00,Grand Est,Lyon,NO2,54.51,µg/m³,7.22,6.04,45.028825,-0.471725
2024-02-24 00:00:00,Nouvelle-Aquitaine,Montpellier,NO2,57.94,µg/m³,3.32,2.3,45.035058,2.107002
2024-11-03 00:00:00,Pays de la Loire,Paris,CO,44.69,µg/m³,8.8,1.89,51.686302,2.845709
2024-05-07 00:00:00,Pays de la Loire,Nantes,SO2,62.39,µg/m³,6.47,8.43,50.349049,-1.563458
2024-04-26 00:00:00,Auvergne-Rhône-Alpes,Lyon,O3,32.47,µg/m³,1.83,6.15,47.335614,5.853267
2024-08-30 00:00:00,Nouvelle-Aquitaine,Toulouse,PM10,69.67,µg/m³,4.58,2.36,51.820266,-0.431045
2024-01-05 00:00:00,Nouvelle-Aquitaine,Marseille,NO2,57.72,µg/m³,4.1,7.04,50.170435,4.326778
2024-11-11 00:00:00,Grand Est,Strasbourg,O3,75.03,µg/m³,4.55,6.09,45.292848,5.729382
2024-06-24 00:00:00,Auvergne-Rhône-Alpes,Marseille,NO2,17.43,µg/m³,6.39,1.28,46.846583,0.428137
2024-04-22 00:00:00,Île-de-France,Nice,PM10,63.66,µg/m³,3.52,5.19,48.033438,5.536996
2024-07-12 00:00:00,Provence-Alpes-Côte d'Azur,Bordeaux,O3,10.26,µg/m³,1.2,7.64,47.395119,4.227555
2024-09-25 00:00:00,Provence-Alpes-Côte d'Azur,Bordeaux,O3,5.94,µg/m³,8.17,8.68,50.223799,4.728745
2024-05-11 00:00:00,Bretagne,Strasbourg,CO,5.46,µg/m³,2.69,7.64,47.114529,5.737633
2024-06-05 00:00:00,Occitanie,Marseille,PM10,55.86,µg/m³,3.92,8.74,50.172316,1.995124
2024-08-19 00:00:00,Pays de la Loire,Lyon,NO2,13.52,µg/m³,3.23,8.07,46.002341,3.700331
2024-11-09 00:00:00,Nouvelle-Aquitaine,Nantes,PM2.5,80.89,µg/m³,5.92,3.37,50.547613,-1.586993
2024-07-08 00:00:00,Nouvelle-Aquitaine,Marseille,O3,49.7,µg/m³,2.24,8.11,50.61419,1.84061
2024-06-29 00:00:00,Provence-Alpes-Côte d'Azur,Nantes,SO2,36.62,µg/m³,6.94,1.38,46.129246,5.747
2024-01-23 00:00:00,Occitanie,Montpellier,PM10,80.54,µg/m³,1.27,7.64,48.976916,4.47373
2024-12-05 00:00:00,Pays de la Loire,Marseille,CO,74.03,µg/m³,7.14,6.35,46.062177,2.958425
2024-04-08 00:00:00,Normandie,Toulouse,NO2,60.81,µg/m³,3.36,4.02,45.66986,-0.703887
2024-08-30 00:00:00,Nouvelle-Aquitaine,Lyon,PM10,48.4,µg/m³,4.79,7.16,44.970016,5.08691
2024-08-15 00:00:00,Provence-Alpes-Côte d'Azur,Paris,CO,13.2,µg/m³,3.02,6.33,50.652645,4.512156
2024-03-14 00:00:00,Bretagne,Toulouse,SO2,65.79,µg/m³,7.41,6.1,48.012101,6.308207
2024-06-06 00:00:00,Auvergne-Rhône-Alpes,Bordeaux,NO2,39.7,µg/m³,2.49,5.33,50.615238,-0.399664
2024-02-24 00:00:00,Normandie,Nantes,NO2,12.65,µg/m³,2.08,5.88,47.527716,0.324976
2024-01-16 00:00:00,Nouvelle-Aquitaine,Paris,SO2,81.9,µg/m³,7.12,2.45,47.903072,-1.28863
2024-10-05 00:00:00,Occitanie,Bordeaux,PM2.5,24.42,µg/m³,7.06,7.97,47.664409,3.48137
2024-04-13 00:00:00,Grand Est,Strasbourg,SO2,63.24,µg/m³,2.44,6.93,44.969433,-0.279536
2024-12-23 00:00:00,Île-de-France,Nantes,SO2,32.95,µg/m³,3.13,4.92,45.468896,-1.201643
2024-08-21 00:00:00,Auvergne-Rhône-Alpes,Marseille,PM10,3.54,µg/m³,4.31,6.29,51.132883,4.036518
2024-01-02 00:00:00,Grand Est,Toulouse,SO2,9.83,µg/m³,5.32,2.77,50.11497,5.394301
2024-05-21 00:00:00,Grand Est,Marseille,NO2,16.89,µg/m³,2.5,8.73,51.821892,0.059185
2024-05-06 00:00:00,Hauts-de-France,Lille,NO2,15.07,µg/m³,6.68,5.24,52.58061,5.002582
2024-05-28 00:00:00,Auvergne-Rhône-Alpes,Marseille,PM10,49.42,µg/m³,2.47,2.88,46.990116,2.403088
2024-09-05 00:00:00,Nouvelle-Aquitaine,Toulouse,CO,73.19,µg/m³,3.34,1.56,51.311884,5.076549
2024-10-30 00:00:00,Bretagne,Toulouse,NO2,65.78,µg/m³,7.89,1.26,45.405182,4.845692
2024-11-16 00:00:00,Hauts-de-France,Strasbourg,PM10,6.66,µg/m³,7.81,4.05,52.605072,0.262259
2024-10-01 00:00:00,Auvergne-Rhône-Alpes,Montpellier,CO,82.05,µg/m³,1.78,6.19,52.310533,5.661626
2024-04-04 00:00:00,Bretagne,Toulouse,O3,66.19,µg/m³,4.47,5.35,50.109871,1.016815
2024-01-11 00:00:00,Nouvelle-Aquitaine,Montpellier,NO2,14.13,µg/m³,4.92,4.1,48.568956,0.071984
2024-10-25 00:00:00,Normandie,Bordeaux,NO2,35.86,µg/m³,3.01,4.22,52.657874,-1.126894
2024-05-15 00:00:00,Hauts-de-France,Paris,CO,80.03,µg/m³,6.41,5.26,45.966021,-0.608376
2024-01-18 00:00:00,Pays de la Loire,Paris,PM2.5,55.42,µg/m³,3.76,3.92,47.606428,5.141131
2024-09-26 00:00:00,Normandie,Nice,SO2,14.41,µg/m³,3.05,2.88,48.110863,2.114306
2024-12-21 00:00:00,Occitanie,Strasbourg,CO,26.32,µg/m³,6.07,4.49,46.430713,1.707289
2024-12-20 00:00:00,Nouvelle-Aquitaine,Marseille,SO2,56.03,µg/m³,4.4,3.29,45.331075,5.834447
2024-02-14 00:00:00,Normandie,Bordeaux,CO,70.3,µg/m³,1.48,2.08,47.953766,4.92271
2024-05-15 00:00:00,Hauts-de-France,Nantes,CO,9.05,µg/m³,4.79,8.5,50.950866,-1.357846
2024-07-18 00:00:00,Hauts-de-France,Nantes,O3,84.73,µg/m³,3.56,6.61,48.355051,0.976468
2024-08-25 00:00:00,Grand Est,Marseille,O3,9.97,µg/m³,8.49,6.72,45.002588,3.682072
2024-11-05 00:00:00,Occitanie,Marseille,O3,66.99,µg/m³,5.25,3.07,49.441781,4.006216
2024-01-24 00:00:00,Auvergne-Rhône-Alpes,Lille,PM10,32.03,µg/m³,7.3,1.88,49.865895,4.507051
2024-10-10 00:00:00,Hauts-de-France,Lille,PM2.5,76.0,µg/m³,2.99,7.65,52.42736,0.974421
2024-08-07 00:00:00,Pays de la Loire,Strasbourg,NO2,34.99,µg/m³,6.32,4.17,48.767117,3.506142
2024-12-18 00:00:00,Provence-Alpes-Côte d'Azur,Paris,NO2,33.84,µg/m³,4.4,4.36,52.089977,-1.269934
2024-01-30 00:00:00,Hauts-de-France,Bordeaux,O3,54.07,µg/m³,6.17,2.01,50.754642,3.999174
2024-01-25 00:00:00,Nouvelle-Aquitaine,Nantes,NO2,23.38,µg/m³,3.14,8.07,47.176398,-0.600988
2024-08-12 00:00:00,Auvergne-Rhône-Alpes,Nantes,O3,33.61,µg/m³,4.88,4.97,50.44894,4.297123
2024-07-12 00:00:00,Normandie,Nice,PM10,14.53,µg/m³,5.27,6.58,49.244913,3.846344
2024-10-08 00:00:00,Bretagne,Montpellier,NO2,31.05,µg/m³,5.08,8.11,52.840195,5.95433
2024-04-30 00:00:00,Normandie,Marseille,CO,36.02,µg/m³,3.97,3.01,50.038385,5.248387
2024-11-13 00:00:00,Normandie,Toulouse,NO2,16.81,µg/m³,6.3,5.81,48.782403,2.930135
2024-07-04 00:00:00,Bretagne,Montpellier,PM2.5,48.34,µg/m³,5.84,2.46,49.574769,0.20774
2024-09-12 00:00:00,Pays de la Loire,Strasbourg,PM2.5,59.21,µg/m³,8.53,7.42,50.176509,3.130782
2024-06-14 00:00:00,Nouvelle-Aquitaine,Toulouse,PM2.5,57.0,µg/m³,3.34,1.28,46.462743,5.52743
2024-11-02 00:00:00,Provence-Alpes-Côte d'Azur,Lille,SO2,13.35,µg/m³,1.72,5.22,45.194121,6.119364
2024-01-27 00:00:00,Île-de-France,Paris,CO,32.78,µg/m³,3.45,5.45,51.138228,5.550473
2024-06-14 00:00:00,Île-de-France,Toulouse,NO2,25.76,µg/m³,5.12,5.66,46.929064,3.938014
2024-01-17 00:00:00,Provence-Alpes-Côte d'Azur,Marseille,PM10,29.58,µg/m³,8.73,4.12,48.27595,-1.244339
2024-01-24 00:00:00,Hauts-de-France,Marseille,CO,71.9,µg/m³,6.48,4.01,50.37175,2.243817
2024-05-28 00:00:00,Normandie,Lyon,O3,19.09,µg/m³,6.56,3.96,52.345739,5.299107
2024-02-27 00:00:00,Île-de-France,Lyon,PM10,4.75,µg/m³,3.79,3.19,50.460592,-0.045425
2024-05-27 00:00:00,Occitanie,Lyon,PM2.5,64.06,µg/m³,3.96,3.07,52.102401,-0.076087
2024-06-18 00:00:00,Grand Est,Nantes,NO2,67.61,µg/m³,3.15,2.53,52.567943,6.156035
2024-07-22 00:00:00,Auvergne-Rhône-Alpes,Bordeaux,NO2,12.86,µg/m³,3.21,2.44,45.657034,4.354545
2024-11-23 00:00:00,Bretagne,Marseille,SO2,34.4,µg/m³,2.83,7.58,45.290287,-0.150431
2024-10-10 00:00:00,Provence-Alpes-Côte d'Azur,Nantes,SO2,17.74,µg/m³,4.14,5.01,44.878392,3.274914
2024-02-19 00:00:00,Occitanie,Nantes,O3,77.91,µg/m³,5.18,2.44,51.599699,4.424463
2024-11-14 00:00:00,Occitanie,Nice,PM10,69.1,µg/m³,5.68,7.57,50.894945,0.954118
2024-04-18 00:00:00,Île-de-France,Strasbourg,PM10,19.74,µg/m³,5.11,7.15,48.302786,-1.552765
2024-07-29 00:00:00,Pays de la Loire,Nantes,NO2,18.66,µg/m³,1.69,3.27,48.114919,3.201658
2024-11-19 00:00:00,Pays de la Loire,Toulouse,O3,66.71,µg/m³,2.91,4.13,51.978118,3.478648
2024-01-28 00:00:00,Bretagne,Strasbourg,NO2,20.74,µg/m³,8.19,7.26,52.772981,2.698323
2024-07-22 00:00:00,Auvergne-Rhône-Alpes,Nice,NO2,65.82,µg/m³,6.17,3.17,49.014683,3.453351
2024-04-02 00:00:00,Grand Est,Toulouse,PM10,43.88,µg/m³,6.66,1.72,52.790889,3.614145
2024-02-20 00:00:00,Nouvelle-Aquitaine,Bordeaux,CO,35.74,µg/m³,4.77,8.18,48.964524,6.303712
2024-05-16 00:00:00,Provence-Alpes-Côte d'Azur,Marseille,CO,62.61,µg/m³,6.43,1.41,48.949042,3.781966
2024-06-12 00:00:00,Pays de la Loire,Bordeaux,CO,66.87,µg/m³,3.97,1.7,46.054399,2.860412
2024-05-18 00:00:00,Hauts-de-France,Nice,SO2,52.79,µg/m³,7.07,1.81,50.119143,5.259246
2024-03-03 00:00:00,Provence-Alpes-Côte d'Azur,Lyon,NO2,70.27,µg/m³,3.84,4.52,51.499505,0.341345
2024-04-28 00:00:00,Pays de la Loire,Paris,NO2,20.19,µg/m³,3.98,3.6,47.321789,4.332724
2024-09-17 00:00:00,Pays de la Loire,Marseille,PM2.5,42.84,µg/m³,4.42,8.49,49.028429,2.736593
2024-02-10 00:00:00,Grand Est,Lille,PM2.5,42.72,µg/m³,4.49,8.13,52.379397,2.38334
2024-02-08 00:00:00,Normandie,Nantes,CO,75.47,µg/m³,5.01,2.82,46.072412,-0.193719
2024-03-04 00:00:00,Provence-Alpes-Côte d'Azur,Lyon,SO2,79.81,µg/m³,6.7,7.37,49.845988,3.74729
2024-06-11 00:00:00,Île-de-France,Lyon,PM10,84.9,µg/m³,3.14,8.03,52.175114,0.748545
2024-10-10 00:00:00,Occitanie,Nantes,PM2.5,83.3,µg/m³,7.76,6.7,47.600928,0.292455
2024-09-01 00:00:00,Hauts-de-France,Nantes,O3,45.08,µg/m³,4.31,4.56,49.499244,4.707254
2024-03-07 00:00:00,Île-de-France,Lyon,CO,26.48,µg/m³,7.23,6.04,51.773966,-0.585506
2024-10-31 00:00:00,Grand Est,Strasbourg,NO2,59.2,µg/m³,3.82,2.44,49.344269,-0.296403
2024-02-28 00:00:00,Auvergne-Rhône-Alpes,Paris,PM2.5,56.23,µg/m³,7.48,8.72,49.446464,3.086972
2024-04-23 00:00:00,Nouvelle-Aquitaine,Strasbourg,PM2.5,44.45,µg/m³,1.52,5.03,46.643391,2.985166
2024-08-14 00:00:00,Île-de-France,Lille,O3,46.31,µg/m³,7.34,6.82,48.610051,2.380752
2024-03-14 00:00:00,Normandie,Nice,NO2,79.98,µg/m³,3.87,8.72,47.234129,-0.968803
2024-01-21 00:00:00,Normandie,Strasbourg,NO2,55.41,µg/m³,5.16,7.96,46.237467,1.77836
2024-11-30 00:00:00,Hauts-de-France,Lyon,PM2.5,66.31,µg/m³,6.49,3.16,48.4384,2.278965
2024-08-17 00:00:00,Grand Est,Strasbourg,CO,10.37,µg/m³,8.1,4.93,47.776477,2.027273
2024-03-18 00:00:00,Hauts-de-France,Paris,NO2,59.13,µg/m³,6.92,8.17,51.129391,3.048058
2024-05-08 00:00:00,Normandie,Lille,PM2.5,7.24,µg/m³,2.92,4.24,52.642616,-0.319342
2024-01-25 00:00:00,Normandie,Montpellier,SO2,10.42,µg/m³,7.96,5.98,48.921481,5.617371
