col_date,col_polluant,col_valeur,col_unite,col_ville,col_source,col_date_collecte
2024-05-17 00:00:00,CO,66.51,µg/m³,Strasbourg,Météo-France,2024-09-14 00:00:00
2024-08-21 00:00:00,SO2,62.6,µg/m³,Strasbourg,Data.gouv.fr,2024-08-14 00:00:00
2024-08-19 00:00:00,PM2.5,34.03,µg/m³,Lyon,Data.gouv.fr,2024-03-03 00:00:00
2024-08-12 00:00:00,NO2,46.42,µg/m³,Marseille,Airparif,2024-05-16 00:00:00
2024-11-18 00:00:00,NO2,10.1,µg/m³,Bordeaux,RATP_Open_Data_2024,2024-04-24 00:00:00
2024-03-17 00:00:00,PM10,9.98,µg/m³,Bordeaux,Météo-France,2024-10-08 00:00:00
2024-06-01 00:00:00,SO2,43.33,µg/m³,Toulouse,RATP_Open_Data_2024,2024-06-01 00:00:00
2024-10-19 00:00:00,NO2,69.97,µg/m³,Toulouse,SNCF_Open_Data,2024-03-01 00:00:00
2024-08-31 00:00:00,PM10,50.95,µg/m³,Toulouse,SNCF_Open_Data,2024-07-01 00:00:00
2024-02-22 00:00:00,NO2,73.08,µg/m³,Lille,Data.gouv.fr,2024-08-02 00:00:00
2024-01-31 00:00:00,O3,15.35,µg/m³,Montpellier,Airparif,2024-07-27 00:00:00
2024-12-19 00:00:00,SO2,70.02,µg/m³,Nice,SNCF_Open_Data,2024-08-06 00:00:00
2024-02-18 00:00:00,O3,62.04,µg/m³,Paris,SNCF_Open_Data,2024-04-17 00:00:00
2024-09-14 00:00:00,PM10,12.08,µg/m³,Bordeaux,RATP_Open_Data_2024,2024-06-19 00:00:00
2024-04-19 00:00:00,O3,35.74,µg/m³,Lille,SNCF_Open_Data,2024-07-31 00:00:00
2024-02-06 00:00:00,NO2,20.67,µg/m³,Marseille,RATP_Open_Data_2024,2024-10-23 00:00:00
2024-10-12 00:00:00,SO2,67.73,µg/m³,Lyon,SNCF_Open_Data,2024-11-19 00:00:00
2024-06-02 00:00:00,PM2.5,24.57,µg/m³,Montpellier,Data.gouv.fr,2024-01-05 00:00:00
2024-08-23 00:00:00,SO2,82.56,µg/m³,Bordeaux,Météo-France,2024-01-01 00:00:00
2024-03-19 00:00:00,SO2,82.67,µg/m³,Paris,Météo-France,2024-10-17 00:00:00
2024-08-12 00:00:00,CO,2.91,µg/m³,Strasbourg,Data.gouv.fr,2024-08-02 00:00:00
2024-08-21 00:00:00,CO,51.89,µg/m³,Lyon,Data.gouv.fr,2024-11-23 00:00:00
2024-01-08 00:00:00,NO2,38.9,µg/m³,Montpellier,RATP_Open_Data_2024,2024-03-04 00:00:00
2024-04-03 00:00:00,SO2,44.33,µg/m³,Montpellier,Data.gouv.fr,2024-08-20 00:00:00
2024-07-10 00:00:00,CO,48.65,µg/m³,Montpellier,Airparif,2024-07-04 00:00:00
2024-04-10 00:00:00,NO2,4.14,µg/m³,Lyon,Météo-France,2024-07-05 00:00:00
2024-10-02 00:00:00,SO2,38.64,µg/m³,Nantes,Data.gouv.fr,2024-07-25 00:00:00
2024-08-13 00:00:00,PM10,78.49,µg/m³,Toulouse,Météo-France,2024-04-09 00:00:00
2024-02-14 00:00:00,NO2,64.3,µg/m³,Bordeaux,Airparif,2024-09-06 00:00:00
2024-01-03 00:00:00,SO2,40.6,µg/m³,Lille,SNCF_Open_Data,2024-09-23 00:00:00
2024-12-21 00:00:00,O3,26.3,µg/m³,Lyon,Airparif,2024-12-08 00:00:00
2024-11-24 00:00:00,O3,19.22,µg/m³,Marseille,Data.gouv.fr,2024-10-29 00:00:00
2024-02-29 00:00:00,O3,52.47,µg/m³,Nice,Data.gouv.fr,2024-08-04 00:00:00
2024-10-30 00:00:00,NO2,54.66,µg/m³,Strasbourg,Météo-France,2024-09-21 00:00:00
2024-07-09 00:00:00,O3,26.11,µg/m³,Toulouse,SNCF_Open_Data,2024-06-10 00:00:00
2024-10-14 00:00:00,PM10,10.68,µg/m³,Strasbourg,RATP_Open_Data_2024,2024-05-24 00:00:00
2024-12-04 00:00:00,O3,11.4,µg/m³,Lyon,RATP_Open_Data_2024,2024-08-24 00:00:00
2024-11-11 00:00:00,PM2.5,64.67,µg/m³,Toulouse,Data.gouv.fr,2024-05-25 00:00:00
2024-02-10 00:00:00,PM2.5,47.69,µg/m³,Toulouse,Météo-France,2024-09-26 00:00:00
2024-04-04 00:00:00,PM2.5,27.74,µg/m³,Nice,Météo-France,2024-01-27 00:00:00
2024-04-21 00:00:00,SO2,66.47,µg/m³,Lyon,Météo-France,2024-03-21 00:00:00
2024-06-29 00:00:00,CO,27.57,µg/m³,Paris,Data.gouv.fr,2024-05-24 00:00:00
2024-05-17 00:00:00,PM2.5,84.57,µg/m³,Nice,Data.gouv.fr,2024-12-04 00:00:00
2024-04-28 00:00:00,PM2.5,69.02,µg/m³,Bordeaux,Météo-France,2024-06-09 00:00:00
2024-02-08 00:00:00,PM10,30.82,µg/m³,Bordeaux,Data.gouv.fr,2024-01-14 00:00:00
2024-08-09 00:00:00,CO,13.51,µg/m³,Bordeaux,Data.gouv.fr,2024-09-07 00:00:00
2024-02-05 00:00:00,CO,47.31,µg/m³,Montpellier,Météo-France,2024-02-06 00:00:00
2024-10-30 00:00:00,SO2,13.24,µg/m³,Toulouse,RATP_Open_Data_2024,2024-04-18 00:00:00
2024-01-10 00:00:00,NO2,81.28,µg/m³,Paris,SNCF_Open_Data,2024-09-09 00:00:00
2024-08-03 00:00:00,NO2,56.69,µg/m³,Marseille,Data.gouv.fr,2024-09-23 00:00:00
2024-08-09 00:00:00,O3,30.1,µg/m³,Nantes,Airparif,2024-08-06 00:00:00
2024-04-23 00:00:00,PM10,27.2,µg/m³,Marseille,SNCF_Open_Data,2024-11-17 00:00:00
2024-11-25 00:00:00,O3,23.49,µg/m³,Nantes,RATP_Open_Data_2024,2024-10-26 00:00:00
2024-01-17 00:00:00,NO2,84.2,µg/m³,Nantes,Météo-France,2024-10-03 00:00:00
2024-10-23 00:00:00,PM10,6.73,µg/m³,Nice,Airparif,2024-07-15 00:00:00
2024-03-28 00:00:00,PM10,74.68,µg/m³,Lyon,Airparif,2024-12-21 00:00:00
2024-12-10 00:00:00,PM2.5,82.46,µg/m³,Marseille,Data.gouv.fr,2024-01-27 00:00:00
2024-02-17 00:00:00,NO2,31.68,µg/m³,Nice,SNCF_Open_Data,2024-10-25 00:00:00
2024-12-01 00:00:00,NO2,51.04,µg/m³,Marseille,SNCF_Open_Data,2024-10-16 00:00:00
2024-08-26 00:00:00,O3,20.46,µg/m³,Lille,Airparif,2024-07-23 00:00:00
2024-08-15 00:00:00,O3,65.39,µg/m³,Montpellier,Météo-France,2024-05-18 00:00:00
2024-10-01 00:00:00,SO2,54.4,µg/m³,Toulouse,Data.gouv.fr,2024-02-24 00:00:00
2024-11-29 00:00:00,PM10,73.43,µg/m³,Lille,SNCF_Open_Data,2024-03-31 00:00:00
2024-12-03 00:00:00,CO,49.16,µg/m³,Montpellier,Data.gouv.fr,2024-09-13 00:00:00
2024-01-13 00:00:00,PM10,56.36,µg/m³,Nantes,SNCF_Open_Data,2024-09-04 00:00:00
2024-09-02 00:00:00,NO2,81.0,µg/m³,Nice,Data.gouv.fr,2024-12-19 00:00:00
2024-10-17 00:00:00,SO2,60.47,µg/m³,Paris,SNCF_Open_Data,2024-04-11 00:00:00
2024-05-22 00:00:00,CO,20.52,µg/m³,Nice,SNCF_Open_Data,2024-10-27 00:00:00
2024-10-12 00:00:00,PM10,45.27,µg/m³,Paris,Météo-France,2024-06-25 00:00:00
2024-09-26 00:00:00,CO,5.08,µg/m³,Bordeaux,Météo-France,2024-03-30 00:00:00
2024-08-09 00:00:00,PM10,39.94,µg/m³,Paris,Airparif,2024-11-19 00:00:00
2024-02-21 00:00:00,PM10,79.18,µg/m³,Toulouse,SNCF_Open_Data,2024-10-06 00:00:00
2024-01-27 00:00:00,PM10,55.09,µg/m³,Nantes,RATP_Open_Data_2024,2024-11-07 00:00:00
2024-09-18 00:00:00,PM10,40.37,µg/m³,Nantes,SNCF_Open_Data,2024-08-14 00:00:00
2024-05-23 00:00:00,CO,21.98,µg/m³,Montpellier,Data.gouv.fr,2024-03-29 00:00:00
2024-04-01 00:00:00,PM10,55.4,µg/m³,Montpellier,Météo-France,2024-11-01 00:00:00
2024-10-14 00:00:00,O3,51.8,µg/m³,Toulouse,Météo-France,2024-03-25 00:00:00
2024-03-02 00:00:00,O3,61.79,µg/m³,Marseille,Météo-France,2024-05-25 00:00:00
2024-10-15 00:00:00,SO2,80.37,µg/m³,Lyon,SNCF_Open_Data,2024-12-19 00:00:00
2024-08-22 00:00:00,O3,20.54,µg/m³,Strasbourg,Airparif,2024-10-26 00:00:00
2024-08-30 00:00:00,O3,17.31,µg/m³,Marseille,SNCF_Open_Data,2024-12-23 00:00:00
2024-02-03 00:00:00,CO,57.04,µg/m³,Bordeaux,Airparif,2024-03-11 00:00:00
2024-06-22 00:00:00,SO2,70.04,µg/m³,Paris,SNCF_Open_Data,2024-07-15 00:00:00
2024-08-16 00:00:00,O3,4.9,µg/m³,Montpellier,Airparif,2024-10-17 00:00:00
2024-12-10 00:00:00,SO2,43.25,µg/m³,Montpellier,Data.gouv.fr,2024-07-12 00:00:00
2024-09-25 00:00:00,CO,66.1,µg/m³,Toulouse,Météo-France,2024-04-25 00:00:00
2024-06-29 00:00:00,PM2.5,55.04,µg/m³,Strasbourg,Airparif,2024-02-27 00:00:00
2024-08-28 00:00:00,NO2,18.91,µg/m³,Lille,Airparif,2024-11-20 00:00:00
2024-06-18 00:00:00,PM2.5,13.31,µg/m³,Lille,Airparif,2024-04-19 00:00:00
2024-12-12 00:00:00,NO2,30.43,µg/m³,Strasbourg,SNCF_Open_Data,2024-10-31 00:00:00
2024-05-31 00:00:00,SO2,77.72,µg/m³,Toulouse,Météo-France,2024-11-26 00:00:00
2024-09-07 00:00:00,CO,6.24,µg/m³,Strasbourg,RATP_Open_Data_2024,2024-10-03 00:00:00
2024-02-27 00:00:00,CO,48.44,µg/m³,Toulouse,Data.gouv.fr,2024-07-20 00:00:00
2024-01-01 00:00:00,PM2.5,52.52,µg/m³,Strasbourg,RATP_Open_Data_2024,2024-09-21 00:00:00
2024-03-26 00:00:00,PM2.5,68.55,µg/m³,Toulouse,Airparif,2024-12-14 00:00:00
2024-02-10 00:00:00,SO2,9.41,µg/m³,Strasbourg,SNCF_Open_Data,2024-04-24 00:00:00
2024-11-05 00:00:00,O3,52.16,µg/m³,Paris,SNCF_Open_Data,2024-06-15 00:00:00
2024-06-29 00:00:00,CO,22.25,µg/m³,Marseille,SNCF_Open_Data,2024-03-25 00:00:00
2024-12-23 00:00:00,O3,44.42,µg/m³,Toulouse,RATP_Open_Data_2024,2024-09-19 00:00:00
2024-12-18 00:00:00,SO2,33.96,µg/m³,Lille,Météo-France,2024-11-30 00:00:00
2024-09-19 00:00:00,SO2,34.51,µg/m³,Nantes,SNCF_Open_Data,2024-08-13 00:00:00
2024-02-12 00:00:00,SO2,68.45,µg/m³,Strasbourg,SNCF_Open_Data,2024-05-28 00:00:00
2024-12-16 00:00:00,NO2,29.2,µg/m³,Montpellier,SNCF_Open_Data,2024-05-20 00:00:00
2024-07-09 00:00:00,PM10,78.14,µg/m³,Montpellier,Airparif,2024-09-06 00:00:00
2024-01-16 00:00:00,NO2,42.77,µg/m³,Marseille,Airparif,2024-07-12 00:00:00
2024-03-06 00:00:00,O3,79.2,µg/m³,Toulouse,RATP_Open_Data_2024,2024-06-15 00:00:00
2024-04-10 00:00:00,SO2,16.76,µg/m³,Paris,Data.gouv.fr,2024-01-01 00:00:00
2024-06-26 00:00:00,NO2,72.37,µg/m³,Nantes,Data.gouv.fr,2024-08-13 00:00:00
2024-08-26 00:00:00,PM10,64.19,µg/m³,Toulouse,SNCF_Open_Data,2024-09-27 00:00:00
2024-01-25 00:00:00,NO2,58.65,µg/m³,Bordeaux,Météo-France,2024-04-30 00:00:00
2024-04-17 00:00:00,SO2,30.09,µg/m³,Strasbourg,SNCF_Open_Data,2024-02-07 00:00:00
2024-02-07 00:00:00,CO,50.36,µg/m³,Bordeaux,RATP_Open_Data_2024,2024-06-29 00:00:00
2024-03-13 00:00:00,PM2.5,40.66,µg/m³,Lyon,SNCF_Open_Data,2024-08-06 00:00:00
2024-10-25 00:00:00,PM10,70.56,µg/m³,Strasbourg,Data.gouv.fr,2024-03-16 00:00:00
2024-05-15 00:00:00,SO2,78.24,µg/m³,Lille,RATP_Open_Data_2024,2024-02-28 00:00:00
2024-05-05 00:00:00,PM10,28.26,µg/m³,Nice,Météo-France,2024-11-29 00:00:00
2024-06-08 00:00:00,NO2,36.0,µg/m³,Marseille,RATP_Open_Data_2024,2024-10-04 00:00:00
2024-09-01 00:00:00,NO2,79.28,µg/m³,Marseille,RATP_Open_Data_2024,2024-07-30 00:00:00
2024-10-09 00:00:00,PM10,34.94,µg/m³,Marseille,Airparif,2024-10-25 00:00:00
2024-11-24 00:00:00,PM10,54.09,µg/m³,Paris,Météo-France,2024-09-14 00:00:00
2024-08-27 00:00:00,SO2,59.3,µg/m³,Lyon,Météo-France,2024-01-06 00:00:00
2024-01-12 00:00:00,PM2.5,65.09,µg/m³,Bordeaux,SNCF_Open_Data,2024-06-06 00:00:00
2024-12-02 00:00:00,SO2,32.91,µg/m³,Toulouse,Airparif,2024-08-06 00:00:00
2024-04-08 00:00:00,PM2.5,21.98,µg/m³,Paris,Data.gouv.fr,2024-11-19 00:00:00
2024-02-02 00:00:00,CO,59.96,µg/m³,Montpellier,Data.gouv.fr,2024-01-06 00:00:00
2024-03-03 00:00:00,CO,73.57,µg/m³,Lille,SNCF_Open_Data,2024-05-27 00:00:00
2024-08-10 00:00:00,CO,27.58,µg/m³,Bordeaux,Météo-France,2024-04-25 00:00:00
2024-08-26 00:00:00,SO2,50.24,µg/m³,Paris,Airparif,2024-05-13 00:00:00
2024-03-28 00:00:00,SO2,65.33,µg/m³,Montpellier,RATP_Open_Data_2024,2024-02-28 00:00:00
2024-07-05 00:00:00,PM2.5,44.55,µg/m³,Paris,RATP_Open_Data_2024,2024-06-14 00:00:00
2024-01-24 00:00:00,CO,18.6,µg/m³,Marseille,Météo-France,2024-08-04 00:00:00
2024-01-23 00:00:00,CO,54.42,µg/m³,Toulouse,SNCF_Open_Data,2024-08-30 00:00:00
2024-10-12 00:00:00,SO2,70.89,µg/m³,Strasbourg,SNCF_Open_Data,2024-05-08 00:00:00
2024-10-04 00:00:00,O3,73.97,µg/m³,Nice,SNCF_Open_Data,2024-09-19 00:00:00
2024-05-19 00:00:00,PM2.5,28.87,µg/m³,Nantes,Météo-France,2024-09-25 00:00:00
2024-01-29 00:00:00,NO2,72.79,µg/m³,Strasbourg,Data.gouv.fr,2024-11-10 00:00:00
2024-09-13 00:00:00,PM2.5,81.9,µg/m³,Marseille,SNCF_Open_Data,2024-07-12 00:00:00
2024-05-14 00:00:00,PM10,43.03,µg/m³,Marseille,Météo-France,2024-04-30 00:00:00
2024-11-08 00:00:00,SO2,63.17,µg/m³,Nice,RATP_Open_Data_2024,2024-03-01 00:00:00
2024-09-22 00:00:00,SO2,78.02,µg/m³,Lyon,SNCF_Open_Data,2024-10-04 00:00:00
2024-10-31 00:00:00,NO2,3.76,µg/m³,Nice,Data.gouv.fr,2024-06-28 00:00:00
2024-09-27 00:00:00,PM10,38.37,µg/m³,Montpellier,RATP_Open_Data_2024,2024-09-02 00:00:00
2024-12-26 00:00:00,O3,20.67,µg/m³,Strasbourg,RATP_Open_Data_2024,2024-12-25 00:00:00
2024-08-29 00:00:00,SO2,83.61,µg/m³,Marseille,Data.gouv.fr,2024-02-15 00:00:00
2024-07-05 00:00:00,CO,29.27,µg/m³,Nantes,Data.gouv.fr,2024-04-16 00:00:00
2024-01-09 00:00:00,PM2.5,6.29,µg/m³,Strasbourg,SNCF_Open_Data,2024-03-13 00:00:00
2024-08-26 00:00:00,NO2,34.22,µg/m³,Lyon,Data.gouv.fr,2024-08-29 00:00:00
2024-09-14 00:00:00,PM2.5,11.27,µg/m³,Toulouse,Data.gouv.fr,2024-07-24 00:00:00
2024-09-25 00:00:00,NO2,62.87,µg/m³,Lille,Airparif,2024-10-03 00:00:00
2024-01-08 00:00:00,PM2.5,40.74,µg/m³,Nice,Data.gouv.fr,2024-07-08 00:00:00
2024-07-23 00:00:00,PM2.5,72.68,µg/m³,Marseille,Airparif,2024-07-13 00:00:00
2024-07-11 00:00:00,CO,20.86,µg/m³,Lyon,Météo-France,2024-11-22 00:00:00
2024-02-26 00:00:00,PM10,75.03,µg/m³,Lille,Météo-France,2024-12-25 00:00:00
2024-05-01 00:00:00,O3,81.44,µg/m³,Nantes,Météo-France,2024-09-02 00:00:00
2024-03-24 00:00:00,PM10,77.73,µg/m³,Toulouse,Data.gouv.fr,2024-01-25 00:00:00
2024-05-23 00:00:00,CO,68.59,µg/m³,Lille,Airparif,2024-03-20 00:00:00
2024-09-08 00:00:00,SO2,84.64,µg/m³,Lille,RATP_Open_Data_2024,2024-10-24 00:00:00
2024-01-29 00:00:00,PM10,13.18,µg/m³,Marseille,SNCF_Open_Data,2024-06-14 00:00:00
2024-11-19 00:00:00,O3,32.72,µg/m³,Lille,Météo-France,2024-12-25 00:00:00
2024-03-08 00:00:00,NO2,18.9,µg/m³,Lyon,Météo-France,2024-06-01 00:00:00
2024-04-15 00:00:00,CO,77.96,µg/m³,Marseille,Data.gouv.fr,2024-06-03 00:00:00
2024-07-10 00:00:00,O3,27.04,µg/m³,Toulouse,Data.gouv.fr,2024-12-06 00:00:00
2024-11-12 00:00:00,SO2,61.0,µg/m³,Lille,SNCF_Open_Data,2024-07-19 00:00:00
2024-07-17 00:00:00,PM2.5,16.06,µg/m³,Nice,SNCF_Open_Data,2024-10-12 00:00:00
2024-03-01 00:00:00,PM10,42.7,µg/m³,Nantes,RATP_Open_Data_2024,2024-05-08 00:00:00
2024-08-03 00:00:00,PM10,2.56,µg/m³,Montpellier,SNCF_Open_Data,2024-11-08 00:00:00
2024-07-16 00:00:00,CO,37.88,µg/m³,Nantes,Météo-France,2024-01-22 00:00:00
2024-08-11 00:00:00,SO2,77.96,µg/m³,Lille,Météo-France,2024-12-18 00:00:00
2024-10-24 00:00:00,CO,56.56,µg/m³,Montpellier,Data.gouv.fr,2024-12-11 00:00:00
2024-11-26 00:00:00,PM10,43.86,µg/m³,Nantes,Data.gouv.fr,2024-02-25 00:00:00
2024-07-01 00:00:00,SO2,76.75,µg/m³,Lille,RATP_Open_Data_2024,2024-12-13 00:00:00
2024-03-17 00:00:00,PM2.5,71.21,µg/m³,Paris,Météo-France,2024-04-22 00:00:00
2024-12-26 00:00:00,PM2.5,33.16,µg/m³,Lyon,RATP_Open_Data_2024,2024-10-01 00:00:00
2024-05-27 00:00:00,O3,7.04,µg/m³,Lyon,SNCF_Open_Data,2024-05-24 00:00:00
2024-08-25 00:00:00,O3,8.24,µg/m³,Marseille,Météo-France,2024-10-04 00:00:00
2024-10-15 00:00:00,PM2.5,19.81,µg/m³,Lille,RATP_Open_Data_2024,2024-01-09 00:00:00
2024-07-07 00:00:00,PM2.5,69.99,µg/m³,Nantes,Data.gouv.fr,2024-05-09 00:00:00
2024-09-06 00:00:00,O3,65.75,µg/m³,Lyon,Data.gouv.fr,2024-09-11 00:00:00
2024-01-02 00:00:00,CO,35.54,µg/m³,Paris,Airparif,2024-03-21 00:00:00
2024-07-14 00:00:00,NO2,11.7,µg/m³,Lille,Météo-France,2024-07-02 00:00:00
2024-02-25 00:00:00,O3,31.42,µg/m³,Nantes,RATP_Open_Data_2024,2024-10-25 00:00:00
2024-05-15 00:00:00,PM2.5,79.97,µg/m³,Paris,RATP_Open_Data_2024,2024-09-19 00:00:00
2024-01-23 00:00:00,PM10,42.83,µg/m³,Nice,Data.gouv.fr,2024-02-21 00:00:00
2024-11-01 00:00:00,O3,33.12,µg/m³,Paris,Airparif,2024-02-08 00:00:00
2024-12-11 00:00:00,SO2,35.23,µg/m³,Nice,Data.gouv.fr,2024-10-24 00:00:00
2024-07-10 00:00:00,CO,58.58,µg/m³,Marseille,Météo-France,2024-03-01 00:00:00
2024-06-20 00:00:00,O3,8.25,µg/m³,Marseille,RATP_Open_Data_2024,2024-10-28 00:00:00
2024-01-30 00:00:00,PM10,43.73,µg/m³,Strasbourg,SNCF_Open_Data,2024-05-29 00:00:00
2024-03-04 00:00:00,PM2.5,83.45,µg/m³,Montpellier,Météo-France,2024-05-23 00:00:00
2024-12-19 00:00:00,CO,39.87,µg/m³,Lille,RATP_Open_Data_2024,2024-09-28 00:00:00
2024-04-27 00:00:00,O3,52.02,µg/m³,Montpellier,RATP_Open_Data_2024,2024-03-13 00:00:00
2024-07-15 00:00:00,CO,42.68,µg/m³,Paris,Météo-France,2024-10-12 00:00:00
2024-11-28 00:00:00,CO,32.06,µg/m³,Montpellier,Data.gouv.fr,2024-08-11 00:00:00
2024-10-07 00:00:00,SO2,81.17,µg/m³,Lille,Airparif,2024-12-26 00:00:00
2024-09-09 00:00:00,PM10,8.11,µg/m³,Strasbourg,Airparif,2024-02-28 00:00:00
2024-07-07 00:00:00,PM10,12.77,µg/m³,Nantes,Data.gouv.fr,2024-07-28 00:00:00
2024-09-03 00:00:00,PM10,67.1,µg/m³,Lyon,Data.gouv.fr,2024-09-07 00:00:00
2024-06-13 00:00:00,SO2,68.69,µg/m³,Paris,RATP_Open_Data_2024,2024-04-25 00:00:00
2024-01-25 00:00:00,PM2.5,34.29,µg/m³,Paris,RATP_Open_Data_2024,2024-01-06 00:00:00
2024-07-02 00:00:00,PM10,78.01,µg/m³,Strasbourg,RATP_Open_Data_2024,2024-06-01 00:00:00
2024-07-12 00:00:00,O3,79.32,µg/m³,Toulouse,Airparif,2024-03-03 00:00:00
2024-01-19 00:00:00,PM2.5,27.88,µg/m³,Lyon,SNCF_Open_Data,2024-06-23 00:00:00
2024-03-21 00:00:00,O3,30.8,µg/m³,Strasbourg,Data.gouv.fr,2024-07-08 00:00:00
2024-09-27 00:00:00,SO2,71.45,µg/m³,Lyon,Météo-France,2024-08-12 00:00:00
2024-02-11 00:00:00,O3,11.84,µg/m³,Nice,RATP_Open_Data_2024,2024-07-23 00:00:00
2024-12-09 00:00:00,NO2,48.49,µg/m³,Paris,SNCF_Open_Data,2024-11-12 00:00:00
2024-01-09 00:00:00,PM10,82.16,µg/m³,Nantes,SNCF_Open_Data,2024-11-06 00:00:00
2024-08-02 00:00:00,CO,61.98,µg/m³,Bordeaux,Airparif,2024-01-11 00:00:00
2024-09-17 00:00:00,O3,48.17,µg/m³,Nantes,RATP_Open_Data_2024,2024-11-05 00:00:00
2024-05-11 00:00:00,NO2,72.43,µg/m³,Nantes,SNCF_Open_Data,2024-10-10 00:00:00
2024-01-26 00:00:00,PM2.5,33.97,µg/m³,Toulouse,Météo-France,2024-09-17 00:00:00
2024-02-01 00:00:00,CO,21.33,µg/m³,Paris,SNCF_Open_Data,2024-01-01 00:00:00
2024-09-05 00:00:00,PM2.5,75.95,µg/m³,Paris,SNCF_Open_Data,2024-09-28 00:00:00
2024-03-19 00:00:00,SO2,48.04,µg/m³,Strasbourg,RATP_Open_Data_2024,2024-03-16 00:00:00
2024-06-03 00:00:00,PM10,35.22,µg/m³,Montpellier,Airparif,2024-08-25 00:00:00
2024-02-29 00:00:00,SO2,79.32,µg/m³,Bordeaux,Météo-France,2024-03-01 00:00:00
2024-11-14 00:00:00,PM10,7.1,µg/m³,Lille,Data.gouv.fr,2024-10-04 00:00:00
2024-07-08 00:00:00,PM10,64.12,µg/m³,Strasbourg,Data.gouv.fr,2024-06-24 00:00:00
2024-05-12 00:00:00,O3,59.38,µg/m³,Lyon,Airparif,2024-11-25 00:00:00
2024-12-02 00:00:00,PM10,41.34,µg/m³,Strasbourg,SNCF_Open_Data,2024-11-20 00:00:00
2024-08-24 00:00:00,O3,23.23,µg/m³,Strasbourg,Météo-France,2024-03-25 00:00:00
2024-05-25 00:00:00,PM2.5,84.75,µg/m³,Paris,Data.gouv.fr,2024-01-18 00:00:00
2024-11-11 00:00:00,O3,56.81,µg/m³,Strasbourg,RATP_Open_Data_2024,2024-11-11 00:00:00
2024-02-10 00:00:00,SO2,8.03,µg/m³,Lyon,Airparif,2024-05-28 00:00:00
2024-04-28 00:00:00,PM2.5,27.4,µg/m³,Strasbourg,Airparif,2024-11-11 00:00:00
2024-07-18 00:00:00,PM10,9.54,µg/m³,Lille,Airparif,2024-12-15 00:00:00
2024-04-07 00:00:00,NO2,36.0,µg/m³,Toulouse,Data.gouv.fr,2024-01-17 00:00:00
2024-09-11 00:00:00,O3,12.3,µg/m³,Nice,Airparif,2024-05-25 00:00:00
2024-02-03 00:00:00,NO2,13.77,µg/m³,Toulouse,Data.gouv.fr,2024-10-17 00:00:00
2024-02-03 00:00:00,O3,70.75,µg/m³,Bordeaux,Data.gouv.fr,2024-12-03 00:00:00
2024-10-11 00:00:00,SO2,78.36,µg/m³,Lyon,Airparif,2024-11-19 00:00:00
2024-04-13 00:00:00,PM10,24.02,µg/m³,Strasbourg,RATP_Open_Data_2024,2024-09-09 00:00:00
2024-03-22 00:00:00,PM10,24.39,µg/m³,Nantes,Data.gouv.fr,2024-03-14 00:00:00
2024-01-12 00:00:00,O3,44.76,µg/m³,Marseille,Météo-France,2024-09-22 00:00:00
2024-04-22 00:00:00,SO2,8.19,µg/m³,Paris,RATP_Open_Data_2024,2024-05-30 00:00:00
2024-02-08 00:00:00,CO,27.55,µg/m³,Lille,SNCF_Open_Data,2024-11-25 00:00:00
2024-11-02 00:00:00,PM2.5,49.54,µg/m³,Marseille,SNCF_Open_Data,2024-07-11 00:00:00
2024-04-20 00:00:00,SO2,67.87,µg/m³,Toulouse,Data.gouv.fr,2024-10-22 00:00:00
2024-02-12 00:00:00,CO,10.51,µg/m³,Nice,SNCF_Open_Data,2024-01-07 00:00:00
2024-08-31 00:00:00,CO,2.32,µg/m³,Lyon,SNCF_Open_Data,2024-08-25 00:00:00
2024-09-19 00:00:00,SO2,73.7,µg/m³,Toulouse,Data.gouv.fr,2024-04-07 00:00:00
2024-08-18 00:00:00,CO,84.96,µg/m³,Marseille,Météo-France,2024-08-11 00:00:00
2024-06-22 00:00:00,O3,63.82,µg/m³,Montpellier,Airparif,2024-06-19 00:00:00
2024-11-02 00:00:00,PM2.5,21.62,µg/m³,Lyon,Météo-France,2024-07-12 00:00:00
2024-03-07 00:00:00,NO2,63.85,µg/m³,Nantes,Météo-France,2024-06-20 00:00:00
2024-11-15 00:00:00,O3,82.29,µg/m³,Montpellier,Data.gouv.fr,2024-11-30 00:00:00
2024-03-17 00:00:00,O3,40.03,µg/m³,Marseille,SNCF_Open_Data,2024-02-29 00:00:00
2024-01-26 00:00:00,NO2,70.66,µg/m³,Bordeaux,SNCF_Open_Data,2024-10-03 00:00:00
2024-05-04 00:00:00,SO2,30.92,µg/m³,Paris,Airparif,2024-06-27 00:00:00
2024-01-21 00:00:00,PM2.5,69.48,µg/m³,Lille,RATP_Open_Data_2024,2024-02-26 00:00:00
2024-11-08 00:00:00,SO2,36.54,µg/m³,Toulouse,Airparif,2024-08-03 00:00:00
2024-08-23 00:00:00,PM10,52.59,µg/m³,Bordeaux,Airparif,2024-01-21 00:00:00
2024-01-09 00:00:00,PM2.5,60.34,µg/m³,Lille,SNCF_Open_Data,2024-12-21 00:00:00
2024-09-22 00:00:00,PM10,3.51,µg/m³,Marseille,SNCF_Open_Data,2024-07-09 00:00:00
2024-04-05 00:00:00,PM10,71.17,µg/m³,Paris,Data.gouv.fr,2024-05-20 00:00:00
2024-04-08 00:00:00,PM2.5,68.52,µg/m³,Lille,SNCF_Open_Data,2024-03-13 00:00:00
