col_date,col_prix,col_carburant,col_adresse,col_ville,col_code_postal,col_region,col_latitude,col_longitude,col_source,col_date_collecte
2024-06-12 00:00:00,1.859,3.98,8.01,Marseille,5.07,Normandie,49.808898,3.040206,SNCF_Open_Data,2024-04-03 00:00:00
2024-01-13 00:00:00,1.771,7.33,1.49,Nice,4.51,Île-de-France,52.553795,5.534442,Météo-France,2024-04-09 00:00:00
2024-06-13 00:00:00,1.947,4.52,8.75,Nice,7.09,Provence-Alpes-Côte d'Azur,47.301203,2.646388,SNCF_Open_Data,2024-11-24 00:00:00
2024-06-05 00:00:00,1.801,4.04,7.82,Montpellier,1.32,Île-de-France,45.355568,2.430419,Data.gouv.fr,2024-04-11 00:00:00
2024-03-16 00:00:00,1.815,7.72,5.4,Bordeaux,2.96,Bretagne,51.253716,-1.303317,SNCF_Open_Data,2024-02-17 00:00:00
2024-09-18 00:00:00,1.754,6.79,4.32,Lyon,1.5,Bretagne,48.539698,1.537055,Data.gouv.fr,2024-12-04 00:00:00
2024-03-31 00:00:00,1.897,6.07,2.06,Nice,6.14,Bretagne,49.769347,5.108688,Météo-France,2024-06-01 00:00:00
2024-02-14 00:00:00,1.697,7.32,4.75,Nantes,1.89,Bretagne,47.13984,-0.755506,Data.gouv.fr,2024-07-02 00:00:00
2024-07-12 00:00:00,1.964,7.52,4.73,Bordeaux,3.57,Grand Est,52.255966,1.409901,Airparif,2024-03-10 00:00:00
2024-05-21 00:00:00,1.785,3.89,8.38,Paris,8.09,Bretagne,51.420733,2.543117,SNCF_Open_Data,2024-08-15 00:00:00
2024-05-21 00:00:00,1.704,1.4,1.66,Bordeaux,4.02,Bretagne,45.26222,4.62394,Météo-France,2024-05-23 00:00:00
2024-11-13 00:00:00,1.69,2.7,1.26,Nantes,7.16,Pays de la Loire,48.299836,3.402483,Data.gouv.fr,2024-11-02 00:00:00
2024-11-07 00:00:00,1.774,8.34,4.87,Marseille,4.86,Pays de la Loire,49.042036,4.159374,Data.gouv.fr,2024-04-28 00:00:00
2024-12-15 00:00:00,1.934,3.33,4.19,Strasbourg,6.69,Occitanie,52.773001,0.108393,Airparif,2024-06-11 00:00:00
2024-09-02 00:00:00,1.94,4.48,2.79,Marseille,8.72,Auvergne-Rhône-Alpes,49.979197,-0.53615,Météo-France,2024-10-19 00:00:00
2024-01-08 00:00:00,1.731,3.99,2.86,Toulouse,8.4,Île-de-France,50.294708,1.607901,Météo-France,2024-05-29 00:00:00
2024-06-16 00:00:00,1.793,5.67,2.81,Nantes,5.18,Provence-Alpes-Côte d'Azur,50.1743,-1.269435,RATP_Open_Data_2024,2024-11-21 00:00:00
2024-01-09 00:00:00,1.709,8.77,8.43,Strasbourg,6.26,Pays de la Loire,49.434713,0.434016,Data.gouv.fr,2024-04-19 00:00:00
2024-05-09 00:00:00,1.776,7.79,5.47,Toulouse,2.03,Bretagne,49.169545,2.683586,Météo-France,2024-05-13 00:00:00
2024-10-21 00:00:00,1.972,3.5,5.05,Paris,8.59,Auvergne-Rhône-Alpes,48.078391,5.899598,SNCF_Open_Data,2024-04-14 00:00:00
2024-08-23 00:00:00,1.775,2.54,6.42,Paris,3.78,Nouvelle-Aquitaine,46.639595,-0.954162,Airparif,2024-02-05 00:00:00
2024-08-21 00:00:00,1.687,7.4,7.02,Strasbourg,7.97,Île-de-France,48.124444,4.891628,Météo-France,2024-04-16 00:00:00
2024-03-19 00:00:00,1.832,1.74,7.63,Strasbourg,1.84,Pays de la Loire,49.694169,5.598755,Airparif,2024-07-18 00:00:00
2024-05-09 00:00:00,1.854,3.5,1.2,Paris,3.84,Hauts-de-France,46.571265,6.27976,RATP_Open_Data_2024,2024-09-20 00:00:00
2024-08-12 00:00:00,1.777,4.1,8.19,Strasbourg,6.67,Nouvelle-Aquitaine,47.750481,-0.977983,RATP_Open_Data_2024,2024-07-17 00:00:00
2024-10-17 00:00:00,1.829,1.67,7.63,Montpellier,6.54,Auvergne-Rhône-Alpes,51.983601,1.091408,RATP_Open_Data_2024,2024-07-13 00:00:00
2024-07-12 00:00:00,1.712,3.16,5.6,Nantes,2.74,Auvergne-Rhône-Alpes,48.838032,-0.843879,Data.gouv.fr,2024-05-25 00:00:00
2024-10-08 00:00:00,1.769,3.37,6.76,Lyon,5.41,Auvergne-Rhône-Alpes,48.391751,-1.481972,Airparif,2024-09-29 00:00:00
2024-03-30 00:00:00,1.761,3.69,6.82,Bordeaux,4.67,Île-de-France,51.192257,4.556802,Airparif,2024-08-24 00:00:00
2024-11-02 00:00:00,1.926,2.93,3.95,Marseille,1.75,Pays de la Loire,50.441605,-1.165518,Airparif,2024-09-20 00:00:00
2024-03-19 00:00:00,1.824,3.52,5.58,Toulouse,6.59,Nouvelle-Aquitaine,52.143165,0.277824,Airparif,2024-10-03 00:00:00
2024-01-04 00:00:00,1.952,4.42,7.8,Lille,4.29,Pays de la Loire,50.857494,-0.299978,Airparif,2024-03-19 00:00:00
2024-04-22 00:00:00,1.866,8.52,5.49,Toulouse,1.33,Hauts-de-France,48.810017,2.368298,Airparif,2024-01-31 00:00:00
2024-07-10 00:00:00,1.832,4.43,1.62,Bordeaux,3.82,Hauts-de-France,48.49318,5.514952,Data.gouv.fr,2024-04-11 00:00:00
2024-09-05 00:00:00,1.796,8.23,8.33,Toulouse,2.54,Occitanie,45.423086,0.402143,Data.gouv.fr,2024-07-11 00:00:00
2024-12-15 00:00:00,1.81,5.03,8.22,Marseille,5.29,Bretagne,51.209733,-0.943412,RATP_Open_Data_2024,2024-04-03 00:00:00
2024-01-07 00:00:00,1.851,1.37,3.79,Strasbourg,4.18,Hauts-de-France,52.839342,4.082077,RATP_Open_Data_2024,2024-01-17 00:00:00
2024-06-17 00:00:00,1.823,4.73,3.32,Marseille,3.69,Grand Est,51.057969,2.672658,RATP_Open_Data_2024,2024-03-13 00:00:00
2024-07-04 00:00:00,1.708,8.12,1.62,Marseille,7.66,Auvergne-Rhône-Alpes,48.029644,3.642242,RATP_Open_Data_2024,2024-05-08 00:00:00
2024-02-24 00:00:00,1.764,4.39,6.16,Lille,3.07,Bretagne,50.441478,-0.396455,RATP_Open_Data_2024,2024-04-02 00:00:00
2024-11-10 00:00:00,1.687,4.52,4.72,Strasbourg,6.92,Île-de-France,46.176396,4.297505,RATP_Open_Data_2024,2024-03-01 00:00:00
2024-12-10 00:00:00,1.837,2.7,7.13,Bordeaux,4.68,Île-de-France,49.126454,-0.15351,SNCF_Open_Data,2024-10-09 00:00:00
2024-05-01 00:00:00,1.808,6.12,6.49,Lille,6.28,Grand Est,48.994671,2.431068,RATP_Open_Data_2024,2024-11-17 00:00:00
2024-05-18 00:00:00,1.959,7.13,3.17,Lyon,3.45,Occitanie,52.657909,5.981757,Data.gouv.fr,2024-09-30 00:00:00
2024-05-27 00:00:00,1.747,2.18,3.6,Toulouse,3.83,Grand Est,48.781686,2.428013,RATP_Open_Data_2024,2024-09-12 00:00:00
2024-05-02 00:00:00,1.733,7.71,6.41,Nice,8.53,Normandie,51.889293,5.033712,Airparif,2024-08-10 00:00:00
2024-09-08 00:00:00,1.715,2.52,5.48,Bordeaux,7.01,Auvergne-Rhône-Alpes,48.131548,-1.378845,Météo-France,2024-05-19 00:00:00
2024-01-25 00:00:00,1.863,3.17,5.14,Lyon,4.3,Auvergne-Rhône-Alpes,50.532514,4.826508,Airparif,2024-07-20 00:00:00
2024-08-04 00:00:00,1.973,8.06,8.08,Toulouse,1.86,Hauts-de-France,46.032209,5.029648,Airparif,2024-05-07 00:00:00
2024-04-02 00:00:00,1.95,5.27,6.09,Nice,7.38,Bretagne,52.419585,1.811252,RATP_Open_Data_2024,2024-06-13 00:00:00
2024-05-13 00:00:00,1.936,2.37,6.48,Paris,3.06,Grand Est,45.773386,0.513204,Météo-France,2024-11-13 00:00:00
2024-11-10 00:00:00,1.815,8.57,6.86,Bordeaux,3.9,Île-de-France,46.729501,1.879115,Météo-France,2024-12-14 00:00:00
2024-07-06 00:00:00,1.874,7.53,6.54,Bordeaux,2.37,Normandie,47.416431,3.985621,Météo-France,2024-04-05 00:00:00
2024-01-25 00:00:00,1.917,6.91,1.91,Nice,5.83,Auvergne-Rhône-Alpes,47.208289,0.88831,Météo-France,2024-07-12 00:00:00
2024-05-09 00:00:00,1.78,4.33,6.67,Nantes,6.62,Hauts-de-France,46.104724,4.153963,Data.gouv.fr,2024-05-23 00:00:00
2024-08-08 00:00:00,1.871,1.38,3.79,Nice,5.25,Provence-Alpes-Côte d'Azur,45.087639,5.872417,RATP_Open_Data_2024,2024-11-17 00:00:00
2024-09-14 00:00:00,1.783,2.68,2.09,Paris,5.89,Île-de-France,46.312563,-0.570422,Airparif,2024-11-13 00:00:00
2024-12-14 00:00:00,1.772,4.9,6.1,Bordeaux,4.56,Normandie,46.242442,4.815152,Météo-France,2024-02-03 00:00:00
2024-07-30 00:00:00,1.903,4.97,1.25,Toulouse,2.0,Auvergne-Rhône-Alpes,51.801156,4.53561,SNCF_Open_Data,2024-03-24 00:00:00
2024-08-21 00:00:00,1.785,8.14,8.47,Nice,4.56,Provence-Alpes-Côte d'Azur,51.381963,-0.175814,Météo-France,2024-05-17 00:00:00
2024-06-06 00:00:00,1.681,3.65,3.32,Strasbourg,4.4,Grand Est,46.481946,1.384508,Météo-France,2024-05-27 00:00:00
2024-09-24 00:00:00,1.927,2.89,6.52,Marseille,4.2,Pays de la Loire,47.573765,-0.929737,SNCF_Open_Data,2024-07-30 00:00:00
2024-06-23 00:00:00,1.951,7.35,5.63,Paris,6.61,Provence-Alpes-Côte d'Azur,48.859763,4.122638,Data.gouv.fr,2024-03-14 00:00:00
2024-05-30 00:00:00,1.709,2.12,5.64,Paris,5.06,Pays de la Loire,48.590666,5.715293,Météo-France,2024-11-08 00:00:00
2024-07-11 00:00:00,1.987,6.55,3.5,Bordeaux,7.24,Île-de-France,48.776527,2.449613,Airparif,2024-02-27 00:00:00
2024-01-25 00:00:00,1.793,7.05,7.08,Lille,3.12,Bretagne,45.265185,4.090185,SNCF_Open_Data,2024-04-10 00:00:00
2024-09-25 00:00:00,1.924,4.71,4.6,Nantes,3.34,Île-de-France,46.866934,0.481553,Airparif,2024-05-22 00:00:00
2024-05-22 00:00:00,1.923,3.19,4.85,Nantes,2.96,Pays de la Loire,47.767913,-0.259556,SNCF_Open_Data,2024-07-31 00:00:00
2024-12-25 00:00:00,1.85,1.78,5.85,Strasbourg,1.35,Bretagne,51.597379,4.940086,Météo-France,2024-02-10 00:00:00
2024-07-03 00:00:00,1.853,6.46,4.0,Montpellier,6.59,Hauts-de-France,46.260879,1.733631,Data.gouv.fr,2024-03-03 00:00:00
2024-07-30 00:00:00,1.822,8.17,1.27,Montpellier,4.52,Grand Est,51.733254,0.68237,Airparif,2024-04-29 00:00:00
2024-09-17 00:00:00,1.939,1.67,6.25,Marseille,1.34,Bretagne,45.620188,1.839108,SNCF_Open_Data,2024-03-28 00:00:00
2024-10-18 00:00:00,1.901,3.31,3.33,Paris,5.62,Nouvelle-Aquitaine,49.021943,-0.592148,Data.gouv.fr,2024-01-19 00:00:00
2024-10-22 00:00:00,1.807,4.22,7.0,Nantes,6.22,Grand Est,50.15224,3.164144,SNCF_Open_Data,2024-07-30 00:00:00
2024-05-23 00:00:00,1.81,7.4,5.33,Lille,5.12,Nouvelle-Aquitaine,46.827846,3.269801,SNCF_Open_Data,2024-09-01 00:00:00
2024-01-04 00:00:00,1.941,2.24,8.07,Paris,2.62,Occitanie,51.19071,6.149933,Data.gouv.fr,2024-09-27 00:00:00
2024-09-23 00:00:00,1.744,2.4,1.63,Marseille,3.32,Auvergne-Rhône-Alpes,51.933947,2.99822,Météo-France,2024-08-14 00:00:00
2024-07-31 00:00:00,1.68,4.54,2.84,Lille,4.93,Bretagne,45.377775,1.027743,Airparif,2024-09-06 00:00:00
2024-06-02 00:00:00,1.763,6.42,6.17,Lille,6.37,Grand Est,50.069931,3.925301,Météo-France,2024-11-05 00:00:00
2024-10-06 00:00:00,1.769,8.36,5.95,Lille,4.23,Bretagne,52.337292,5.051484,Airparif,2024-02-22 00:00:00
2024-10-01 00:00:00,1.905,8.05,4.21,Strasbourg,1.55,Normandie,46.873185,4.062977,Météo-France,2024-09-09 00:00:00
2024-04-13 00:00:00,1.82,6.9,7.41,Toulouse,5.55,Occitanie,52.460496,4.38811,SNCF_Open_Data,2024-07-06 00:00:00
2024-08-20 00:00:00,1.953,5.82,5.96,Paris,1.78,Auvergne-Rhône-Alpes,49.988386,2.0028,Data.gouv.fr,2024-12-02 00:00:00
2024-12-03 00:00:00,1.798,4.64,3.76,Lille,1.84,Auvergne-Rhône-Alpes,46.609286,5.736169,SNCF_Open_Data,2024-04-26 00:00:00
2024-06-14 00:00:00,1.952,5.39,4.99,Strasbourg,2.88,Bretagne,45.225702,4.456935,SNCF_Open_Data,2024-01-18 00:00:00
2024-01-06 00:00:00,1.729,5.77,5.95,Lyon,4.79,Provence-Alpes-Côte d'Azur,51.36392,3.71368,Airparif,2024-07-13 00:00:00
2024-01-25 00:00:00,1.719,3.05,5.16,Lyon,6.89,Nouvelle-Aquitaine,49.171817,1.063808,Data.gouv.fr,2024-08-19 00:00:00
2024-04-24 00:00:00,1.949,3.84,8.61,Paris,3.09,Provence-Alpes-Côte d'Azur,46.170186,-0.196563,Météo-France,2024-07-18 00:00:00
2024-03-27 00:00:00,1.925,3.34,7.66,Nice,1.72,Occitanie,47.357401,4.270698,RATP_Open_Data_2024,2024-09-28 00:00:00
2024-12-26 00:00:00,1.71,7.82,3.75,Montpellier,1.7,Auvergne-Rhône-Alpes,51.499442,-0.340526,Airparif,2024-05-11 00:00:00
2024-04-01 00:00:00,1.75,7.58,8.3,Marseille,2.28,Hauts-de-France,46.467683,-0.122107,SNCF_Open_Data,2024-05-04 00:00:00
2024-03-05 00:00:00,1.858,4.62,1.5,Nice,7.04,Occitanie,46.96485,3.889456,SNCF_Open_Data,2024-04-06 00:00:00
2024-10-13 00:00:00,1.718,4.97,4.04,Nantes,5.41,Provence-Alpes-Côte d'Azur,49.022149,2.895742,SNCF_Open_Data,2024-06-07 00:00:00
2024-12-24 00:00:00,1.806,1.2,2.96,Nantes,5.16,Pays de la Loire,45.837163,4.704125,Météo-France,2024-06-04 00:00:00
2024-06-23 00:00:00,1.871,4.35,8.51,Nice,8.47,Nouvelle-Aquitaine,48.365934,2.043247,RATP_Open_Data_2024,2024-04-08 00:00:00
2024-05-06 00:00:00,1.874,7.51,1.93,Paris,3.01,Pays de la Loire,45.617226,5.741629,SNCF_Open_Data,2024-11-01 00:00:00
2024-02-16 00:00:00,1.904,8.14,5.86,Toulouse,1.71,Normandie,48.841629,0.382339,Météo-France,2024-12-24 00:00:00
2024-12-21 00:00:00,1.96,3.73,2.61,Marseille,3.61,Île-de-France,52.471669,0.700077,Météo-France,2024-06-17 00:00:00
2024-07-11 00:00:00,1.764,5.92,2.42,Marseille,2.95,Île-de-France,47.735734,6.316322,RATP_Open_Data_2024,2024-07-15 00:00:00
2024-04-17 00:00:00,1.781,3.54,4.48,Lille,1.39,Hauts-de-France,51.489825,5.176956,SNCF_Open_Data,2024-10-28 00:00:00
2024-01-18 00:00:00,1.854,6.39,6.72,Bordeaux,6.55,Nouvelle-Aquitaine,45.116398,2.076101,RATP_Open_Data_2024,2024-08-15 00:00:00
2024-02-07 00:00:00,1.757,7.79,4.41,Strasbourg,7.62,Grand Est,46.979033,5.516239,Météo-France,2024-03-17 00:00:00
2024-02-01 00:00:00,1.875,7.77,2.73,Lyon,5.52,Bretagne,46.942661,3.71696,RATP_Open_Data_2024,2024-02-05 00:00:00
2024-09-30 00:00:00,1.815,6.75,4.47,Marseille,8.1,Auvergne-Rhône-Alpes,52.011984,4.353902,Météo-France,2024-05-01 00:00:00
2024-11-15 00:00:00,1.811,6.77,4.62,Toulouse,3.73,Bretagne,48.716621,3.079731,Data.gouv.fr,2024-01-12 00:00:00
2024-07-04 00:00:00,1.719,4.53,5.2,Paris,4.42,Grand Est,49.260667,2.235606,Data.gouv.fr,2024-04-25 00:00:00
2024-11-19 00:00:00,1.777,2.76,8.46,Toulouse,4.73,Provence-Alpes-Côte d'Azur,50.561971,4.658356,Airparif,2024-05-27 00:00:00
2024-08-03 00:00:00,1.895,7.48,4.7,Lyon,5.6,Bretagne,50.213603,-0.864741,RATP_Open_Data_2024,2024-04-14 00:00:00
2024-05-05 00:00:00,1.786,2.51,2.54,Nantes,1.84,Nouvelle-Aquitaine,49.862924,4.499401,Airparif,2024-12-17 00:00:00
2024-04-13 00:00:00,1.989,5.42,4.0,Lille,5.92,Hauts-de-France,47.631014,1.368538,RATP_Open_Data_2024,2024-04-19 00:00:00
2024-12-23 00:00:00,1.958,8.66,2.48,Bordeaux,6.39,Nouvelle-Aquitaine,52.098937,3.886688,SNCF_Open_Data,2024-04-02 00:00:00
2024-07-26 00:00:00,1.945,2.78,3.86,Toulouse,7.26,Hauts-de-France,47.000352,0.68374,Airparif,2024-11-28 00:00:00
2024-06-30 00:00:00,1.894,1.92,5.9,Paris,7.33,Île-de-France,49.780284,4.023822,Airparif,2024-09-29 00:00:00
2024-04-04 00:00:00,1.749,8.71,3.22,Bordeaux,3.76,Normandie,47.654899,5.060527,Météo-France,2024-11-29 00:00:00
2024-10-22 00:00:00,1.733,1.75,1.62,Lille,8.27,Occitanie,46.365678,-0.495577,Data.gouv.fr,2024-06-06 00:00:00
2024-04-24 00:00:00,1.797,3.96,7.06,Bordeaux,5.03,Occitanie,50.508987,0.564052,Météo-France,2024-10-08 00:00:00
2024-12-14 00:00:00,1.682,6.54,7.37,Lyon,8.16,Bretagne,46.707491,0.32575,Data.gouv.fr,2024-09-23 00:00:00
2024-05-13 00:00:00,1.721,8.18,3.87,Nantes,5.23,Grand Est,49.277743,0.887764,Météo-France,2024-12-14 00:00:00
2024-01-03 00:00:00,1.955,8.57,3.83,Nice,4.64,Provence-Alpes-Côte d'Azur,49.950696,1.259294,Météo-France,2024-10-05 00:00:00
2024-10-08 00:00:00,1.925,1.54,6.92,Lille,5.11,Auvergne-Rhône-Alpes,50.721043,4.784643,Météo-France,2024-04-09 00:00:00
2024-01-27 00:00:00,1.976,7.66,4.34,Lyon,5.21,Bretagne,45.875171,3.793253,Météo-France,2024-07-27 00:00:00
2024-10-18 00:00:00,1.944,7.73,5.92,Lille,2.35,Occitanie,47.347639,-0.047677,Météo-France,2024-05-15 00:00:00
2024-09-14 00:00:00,1.81,1.3,3.33,Nantes,7.85,Île-de-France,51.664406,3.879152,RATP_Open_Data_2024,2024-01-06 00:00:00
2024-05-24 00:00:00,1.734,3.0,7.21,Lyon,4.03,Pays de la Loire,51.121474,3.914059,Data.gouv.fr,2024-07-22 00:00:00
2024-03-17 00:00:00,1.748,2.5,5.87,Marseille,2.96,Nouvelle-Aquitaine,47.165713,5.926644,RATP_Open_Data_2024,2024-03-11 00:00:00
2024-01-18 00:00:00,1.859,5.74,6.19,Marseille,7.53,Pays de la Loire,47.916537,-1.618677,Data.gouv.fr,2024-05-15 00:00:00
2024-03-30 00:00:00,1.812,2.19,3.24,Lyon,7.12,Occitanie,50.655695,-0.689569,SNCF_Open_Data,2024-09-04 00:00:00
2024-03-15 00:00:00,1.767,4.61,5.96,Strasbourg,3.67,Bretagne,49.240698,3.467243,RATP_Open_Data_2024,2024-08-14 00:00:00
2024-07-04 00:00:00,1.691,5.89,4.53,Lille,3.43,Occitanie,47.062509,4.062201,Météo-France,2024-03-24 00:00:00
2024-12-25 00:00:00,1.709,3.57,1.84,Toulouse,2.22,Bretagne,52.384029,0.731394,RATP_Open_Data_2024,2024-01-08 00:00:00
2024-03-02 00:00:00,1.988,1.82,1.43,Bordeaux,6.89,Grand Est,50.268729,3.449049,RATP_Open_Data_2024,2024-02-22 00:00:00
2024-05-26 00:00:00,1.939,2.12,6.98,Strasbourg,3.56,Normandie,51.599466,1.324046,Météo-France,2024-12-20 00:00:00
2024-01-30 00:00:00,1.9,3.26,5.69,Lille,7.12,Grand Est,45.103974,1.344405,SNCF_Open_Data,2024-11-19 00:00:00
2024-12-05 00:00:00,1.912,1.79,7.33,Lyon,3.17,Pays de la Loire,47.59438,1.712705,RATP_Open_Data_2024,2024-11-01 00:00:00
2024-12-14 00:00:00,1.73,4.32,1.33,Marseille,7.9,Hauts-de-France,46.79478,3.187587,Airparif,2024-03-20 00:00:00
2024-03-13 00:00:00,1.97,4.77,1.34,Lyon,8.34,Pays de la Loire,46.819294,1.876994,Data.gouv.fr,2024-04-12 00:00:00
2024-03-08 00:00:00,1.982,4.48,2.99,Nice,1.53,Provence-Alpes-Côte d'Azur,48.015998,-1.121547,Météo-France,2024-09-10 00:00:00
2024-12-26 00:00:00,1.847,6.89,6.28,Strasbourg,5.42,Normandie,47.864338,1.219746,Météo-France,2024-06-15 00:00:00
2024-11-10 00:00:00,1.809,3.66,1.44,Lyon,3.0,Normandie,46.074493,-0.669952,SNCF_Open_Data,2024-12-07 00:00:00
2024-04-29 00:00:00,1.983,7.44,6.33,Strasbourg,6.24,Occitanie,48.711563,-0.774058,Data.gouv.fr,2024-04-13 00:00:00
2024-01-11 00:00:00,1.893,4.67,5.1,Paris,4.84,Auvergne-Rhône-Alpes,49.326892,-0.187532,SNCF_Open_Data,2024-05-20 00:00:00
2024-01-24 00:00:00,1.951,4.15,7.98,Toulouse,2.61,Occitanie,45.703166,-0.397023,Météo-France,2024-12-15 00:00:00
2024-08-08 00:00:00,1.903,5.43,6.03,Marseille,7.24,Provence-Alpes-Côte d'Azur,50.216405,2.635924,SNCF_Open_Data,2024-05-01 00:00:00
2024-06-17 00:00:00,1.972,7.44,8.47,Toulouse,1.27,Bretagne,47.640062,-0.940653,RATP_Open_Data_2024,2024-05-31 00:00:00
2024-08-30 00:00:00,1.761,4.1,2.09,Strasbourg,1.61,Provence-Alpes-Côte d'Azur,51.733043,-1.031752,RATP_Open_Data_2024,2024-11-02 00:00:00
2024-12-24 00:00:00,1.914,4.32,3.26,Strasbourg,7.16,Grand Est,52.008571,3.755569,RATP_Open_Data_2024,2024-03-03 00:00:00
2024-09-29 00:00:00,1.826,7.16,3.07,Montpellier,7.02,Grand Est,51.180627,-1.639013,SNCF_Open_Data,2024-10-01 00:00:00
2024-10-31 00:00:00,1.851,4.26,7.55,Bordeaux,7.21,Auvergne-Rhône-Alpes,50.909469,3.480987,Météo-France,2024-10-01 00:00:00
2024-01-12 00:00:00,1.869,7.13,5.28,Montpellier,5.35,Provence-Alpes-Côte d'Azur,51.343554,5.574336,Data.gouv.fr,2024-12-05 00:00:00
2024-08-04 00:00:00,1.774,2.3,8.09,Toulouse,6.1,Île-de-France,47.968318,5.411528,Airparif,2024-07-27 00:00:00
2024-04-14 00:00:00,1.758,3.53,8.17,Nice,5.77,Grand Est,50.878348,0.515578,Data.gouv.fr,2024-10-10 00:00:00
2024-02-12 00:00:00,1.681,3.74,1.95,Lille,6.77,Auvergne-Rhône-Alpes,48.043161,-1.293179,Data.gouv.fr,2024-01-31 00:00:00
2024-01-14 00:00:00,1.926,5.44,4.36,Nice,2.41,Hauts-de-France,45.159119,3.338736,RATP_Open_Data_2024,2024-03-01 00:00:00
2024-11-06 00:00:00,1.946,2.88,4.84,Lille,5.51,Auvergne-Rhône-Alpes,51.212083,4.678702,Data.gouv.fr,2024-03-05 00:00:00
2024-08-15 00:00:00,1.977,4.05,3.92,Paris,1.36,Grand Est,49.665353,-0.358202,Météo-France,2024-07-07 00:00:00
2024-09-10 00:00:00,1.693,3.84,2.46,Montpellier,6.5,Normandie,45.381344,4.056078,Airparif,2024-11-10 00:00:00
2024-01-10 00:00:00,1.911,2.29,2.5,Marseille,7.85,Occitanie,51.695458,0.807238,Data.gouv.fr,2024-11-04 00:00:00
2024-11-18 00:00:00,1.691,8.1,6.31,Nantes,4.65,Provence-Alpes-Côte d'Azur,50.426797,5.458909,Data.gouv.fr,2024-08-20 00:00:00
2024-10-05 00:00:00,1.694,2.64,5.13,Lille,6.66,Grand Est,46.935487,6.109944,SNCF_Open_Data,2024-03-14 00:00:00
2024-07-09 00:00:00,1.961,4.29,5.0,Lille,3.98,Provence-Alpes-Côte d'Azur,49.609695,4.516442,Airparif,2024-01-09 00:00:00
2024-01-31 00:00:00,1.767,4.42,5.01,Montpellier,1.91,Provence-Alpes-Côte d'Azur,45.489118,6.100468,Airparif,2024-08-31 00:00:00
2024-10-02 00:00:00,1.831,3.41,5.69,Nantes,8.75,Grand Est,44.978774,4.251194,Data.gouv.fr,2024-04-14 00:00:00
2024-07-26 00:00:00,1.739,4.88,1.47,Montpellier,3.71,Auvergne-Rhône-Alpes,48.875062,0.71139,Météo-France,2024-05-11 00:00:00
2024-05-17 00:00:00,1.937,3.94,4.14,Marseille,8.43,Hauts-de-France,51.271114,0.208995,Airparif,2024-02-12 00:00:00
2024-04-25 00:00:00,1.879,8.8,6.07,Nantes,8.64,Bretagne,50.057906,-0.051631,Data.gouv.fr,2024-07-25 00:00:00
2024-09-20 00:00:00,1.816,7.07,6.02,Nantes,3.66,Normandie,50.446591,4.210371,RATP_Open_Data_2024,2024-12-08 00:00:00
2024-03-21 00:00:00,1.907,1.51,5.07,Lyon,2.33,Normandie,51.239546,6.126433,Data.gouv.fr,2024-01-27 00:00:00
2024-06-10 00:00:00,1.764,5.19,3.83,Lille,8.76,Normandie,49.348276,0.97884,Data.gouv.fr,2024-04-01 00:00:00
2024-04-21 00:00:00,1.962,6.78,5.91,Bordeaux,3.37,Normandie,49.535268,4.39344,Data.gouv.fr,2024-07-10 00:00:00
2024-05-04 00:00:00,1.847,5.09,5.04,Nice,5.07,Hauts-de-France,47.840409,2.592373,Data.gouv.fr,2024-11-13 00:00:00
2024-08-05 00:00:00,1.895,8.45,8.31,Nantes,1.93,Normandie,48.577981,3.40419,Data.gouv.fr,2024-04-15 00:00:00
2024-08-14 00:00:00,1.704,7.56,5.53,Marseille,1.47,Normandie,51.953873,0.841371,SNCF_Open_Data,2024-12-19 00:00:00
2024-04-12 00:00:00,1.95,2.39,6.65,Paris,6.51,Grand Est,52.459358,5.990031,Data.gouv.fr,2024-07-26 00:00:00
2024-11-08 00:00:00,1.73,7.2,5.48,Marseille,2.45,Provence-Alpes-Côte d'Azur,45.964834,2.89601,Météo-France,2024-10-01 00:00:00
2024-09-10 00:00:00,1.809,8.06,7.83,Lille,4.65,Île-de-France,45.105278,3.438459,SNCF_Open_Data,2024-05-08 00:00:00
2024-04-13 00:00:00,1.806,7.39,6.15,Strasbourg,3.32,Occitanie,47.155509,4.74712,Data.gouv.fr,2024-09-02 00:00:00
2024-04-28 00:00:00,1.835,4.4,2.65,Strasbourg,1.31,Provence-Alpes-Côte d'Azur,50.293328,2.788596,SNCF_Open_Data,2024-02-21 00:00:00
2024-05-13 00:00:00,1.887,8.76,2.58,Nantes,5.96,Pays de la Loire,49.672185,-0.216259,SNCF_Open_Data,2024-02-04 00:00:00
2024-05-08 00:00:00,1.916,3.07,4.1,Toulouse,2.63,Normandie,46.086012,4.936873,Airparif,2024-07-16 00:00:00
2024-02-19 00:00:00,1.836,3.6,5.38,Nantes,6.13,Nouvelle-Aquitaine,51.889394,4.729936,RATP_Open_Data_2024,2024-04-08 00:00:00
2024-01-26 00:00:00,1.783,6.34,5.67,Montpellier,2.9,Occitanie,45.286178,-0.236626,Météo-France,2024-12-13 00:00:00
2024-05-26 00:00:00,1.725,7.46,4.2,Toulouse,1.82,Occitanie,45.405501,5.548855,Data.gouv.fr,2024-09-14 00:00:00
2024-10-29 00:00:00,1.731,2.92,7.89,Paris,2.2,Pays de la Loire,50.764039,0.432241,Airparif,2024-08-05 00:00:00
