col_date,col_heure,col_station,col_polluant,col_valeur,col_unite,col_indice_qualite,col_latitude,col_longitude
2024-04-19 00:00:00,3.02,Haussmann Saint-Lazare 3,SO2,31.65,µg/m³,3.34,50.655122,3.104051
2024-01-24 00:00:00,6.84,Saint-Charles 3,PM10,77.09,µg/m³,8.54,51.830073,0.299444
2024-03-17 00:00:00,3.35,Matabiau 8,PM10,80.85,µg/m³,2.41,46.739636,4.196147
2024-03-17 00:00:00,5.06,Haussmann Saint-Lazare 5,NO2,6.76,µg/m³,2.19,46.605728,0.719772
2024-07-01 00:00:00,3.47,Gare de Lyon 2,O3,63.3,µg/m³,6.86,45.188604,-0.633165
2024-06-30 00:00:00,5.47,Saint-Charles 5,PM10,41.19,µg/m³,8.03,51.675674,0.039991
2024-04-01 00:00:00,7.8,Part-Dieu 4,O3,28.46,µg/m³,7.39,50.648298,5.265167
2024-11-15 00:00:00,7.31,Part-Dieu 4,PM2.5,72.9,µg/m³,7.44,49.387971,4.727541
2024-11-27 00:00:00,6.3,Saint-Jean 3,PM2.5,61.75,µg/m³,2.99,50.769541,2.373409
2024-06-07 00:00:00,6.72,Gare de l'Est 7,PM2.5,4.3,µg/m³,3.63,48.198245,5.425201
2024-10-13 00:00:00,6.77,Part-Dieu 1,NO2,14.83,µg/m³,4.67,49.908257,2.70403
2024-05-03 00:00:00,3.52,Saint-Jean 7,NO2,20.28,µg/m³,8.02,49.784783,0.22403
2024-12-10 00:00:00,2.46,Saint-Jean 1,PM10,73.9,µg/m³,6.71,46.366515,1.739177
2024-04-21 00:00:00,8.3,Montparnasse 7,PM10,65.26,µg/m³,7.95,45.316443,2.704213
2024-12-01 00:00:00,1.88,Gare du Nord 1,PM2.5,9.63,µg/m³,4.66,47.309093,-0.54844
2024-08-24 00:00:00,3.76,Part-Dieu 5,NO2,76.59,µg/m³,3.82,47.304284,5.887694
2024-05-14 00:00:00,7.26,Matabiau 5,SO2,57.25,µg/m³,8.41,52.669334,0.080564
2024-11-25 00:00:00,5.67,Montparnasse 2,O3,25.77,µg/m³,3.48,51.95696,-1.470172
2024-11-28 00:00:00,5.93,Montparnasse 6,SO2,48.31,µg/m³,2.85,46.852349,4.180488
2024-04-06 00:00:00,8.13,Gare de l'Est 2,O3,2.09,µg/m³,2.33,50.973826,4.18532
2024-08-11 00:00:00,3.36,Gare du Nord 3,PM2.5,68.23,µg/m³,1.47,48.013303,2.425805
2024-04-03 00:00:00,1.22,Gare du Nord 2,PM2.5,34.41,µg/m³,3.7,48.016341,6.223087
2024-07-07 00:00:00,3.3,Gare du Nord 1,PM10,10.72,µg/m³,7.83,51.418271,-1.335109
2024-09-04 00:00:00,8.66,Matabiau 5,PM10,23.09,µg/m³,5.9,47.369741,6.145613
2024-09-01 00:00:00,3.53,Gare de Lyon 4,O3,20.07,µg/m³,8.39,48.439882,-1.454483
2024-10-14 00:00:00,1.82,Gare du Nord 9,SO2,31.29,µg/m³,5.64,50.374,1.64896
2024-09-09 00:00:00,3.31,Haussmann Saint-Lazare 8,O3,7.93,µg/m³,1.85,46.947347,-1.458335
2024-01-05 00:00:00,4.4,Haussmann Saint-Lazare 6,O3,32.38,µg/m³,2.78,47.193456,5.139235
2024-03-16 00:00:00,2.39,Montparnasse 9,PM2.5,75.13,µg/m³,1.33,45.718818,-1.420738
2024-07-23 00:00:00,7.65,Saint-Charles 6,SO2,48.1,µg/m³,3.5,52.552799,3.78967
2024-11-13 00:00:00,8.16,Montparnasse 9,CO,53.09,µg/m³,3.36,45.699877,1.083611
2024-11-09 00:00:00,7.16,Saint-Charles 5,NO2,77.89,µg/m³,1.42,47.097271,5.878648
2024-03-29 00:00:00,8.56,Saint-Charles 5,O3,42.52,µg/m³,8.39,50.90874,5.283201
2024-02-23 00:00:00,7.62,Gare du Nord 9,SO2,7.55,µg/m³,6.18,51.545622,-0.165424
2024-07-22 00:00:00,1.31,Montparnasse 6,O3,57.68,µg/m³,5.89,52.807856,-0.500644
2024-04-28 00:00:00,8.48,Gare de Lyon 8,O3,46.9,µg/m³,5.48,48.709486,3.452836
2024-06-08 00:00:00,2.65,Montparnasse 7,PM10,15.53,µg/m³,8.17,46.496831,-0.259303
2024-06-20 00:00:00,8.41,Haussmann Saint-Lazare 4,NO2,42.87,µg/m³,1.37,45.643454,5.978826
2024-11-28 00:00:00,2.42,Part-Dieu 1,PM2.5,73.27,µg/m³,5.91,46.176002,1.893363
2024-08-07 00:00:00,6.18,Gare de l'Est 7,O3,21.03,µg/m³,4.1,46.99375,2.260387
2024-06-10 00:00:00,2.27,Matabiau 6,SO2,14.76,µg/m³,2.12,47.670084,4.775976
2024-12-10 00:00:00,8.33,Montparnasse 1,PM2.5,64.71,µg/m³,3.97,45.724473,2.114834
2024-08-05 00:00:00,1.84,Saint-Charles 3,NO2,60.1,µg/m³,6.86,50.639309,1.302476
2024-03-25 00:00:00,4.04,Gare du Nord 7,PM10,83.9,µg/m³,3.37,52.703828,-1.628153
2024-07-03 00:00:00,7.06,Saint-Jean 8,CO,77.69,µg/m³,3.15,49.239463,4.307651
2024-05-23 00:00:00,2.69,Gare du Nord 4,NO2,71.66,µg/m³,5.59,46.003713,3.646567
2024-12-24 00:00:00,8.8,Matabiau 7,SO2,65.05,µg/m³,3.45,47.251544,-0.842586
2024-06-01 00:00:00,4.66,Saint-Charles 8,PM10,84.79,µg/m³,2.18,51.484467,0.382293
2024-05-30 00:00:00,7.19,Gare de l'Est 2,O3,32.93,µg/m³,3.31,47.49761,-0.058548
2024-06-13 00:00:00,4.65,Gare de l'Est 1,NO2,76.94,µg/m³,4.4,45.860974,3.875359
2024-10-11 00:00:00,4.17,Gare de Lyon 8,NO2,68.18,µg/m³,2.56,50.825927,-1.486582
2024-06-19 00:00:00,3.29,Gare de Lyon 1,O3,25.36,µg/m³,4.34,51.791258,2.025926
2024-11-16 00:00:00,5.0,Haussmann Saint-Lazare 2,SO2,83.21,µg/m³,4.65,46.10825,-1.530527
2024-08-07 00:00:00,4.44,Gare du Nord 4,O3,77.29,µg/m³,3.18,49.02262,2.659152
2024-09-07 00:00:00,5.85,Saint-Charles 7,SO2,45.86,µg/m³,5.12,46.681068,5.140903
2024-05-19 00:00:00,2.47,Saint-Jean 9,NO2,36.63,µg/m³,5.79,48.566817,1.12166
2024-07-17 00:00:00,5.5,Gare du Nord 1,NO2,21.06,µg/m³,4.37,48.979482,-0.397025
2024-01-29 00:00:00,3.96,Gare de l'Est 1,CO,63.82,µg/m³,5.41,52.636927,2.063618
2024-06-08 00:00:00,6.48,Matabiau 7,CO,30.7,µg/m³,7.13,48.184781,0.158749
2024-01-27 00:00:00,4.86,Gare de Lyon 6,PM10,36.97,µg/m³,7.88,44.898193,2.980384
2024-04-12 00:00:00,4.55,Gare de Lyon 1,SO2,16.93,µg/m³,7.44,49.7025,3.578791
2024-08-10 00:00:00,3.3,Gare du Nord 9,O3,21.83,µg/m³,3.94,48.755989,-1.181767
2024-08-18 00:00:00,6.53,Saint-Charles 7,NO2,75.31,µg/m³,5.0,46.646875,3.965768
2024-06-25 00:00:00,3.68,Gare du Nord 8,NO2,30.46,µg/m³,5.25,48.925799,4.781597
2024-09-30 00:00:00,7.37,Saint-Jean 7,O3,3.58,µg/m³,1.56,46.937332,-1.19999
2024-12-08 00:00:00,4.02,Saint-Charles 6,PM2.5,23.12,µg/m³,5.09,51.824075,1.937314
2024-06-12 00:00:00,7.8,Gare de l'Est 8,PM10,81.84,µg/m³,6.92,45.336091,0.190796
2024-04-25 00:00:00,6.77,Saint-Charles 9,NO2,10.99,µg/m³,8.19,45.764337,-1.566869
2024-03-27 00:00:00,5.23,Saint-Charles 8,CO,16.25,µg/m³,5.88,47.027404,1.713492
2024-05-06 00:00:00,5.81,Saint-Jean 2,O3,60.96,µg/m³,7.07,49.38404,3.43975
2024-10-27 00:00:00,8.68,Matabiau 4,O3,23.07,µg/m³,2.13,46.513154,4.965958
2024-08-29 00:00:00,6.0,Gare de l'Est 8,PM10,35.05,µg/m³,8.59,50.224724,-0.325604
2024-02-10 00:00:00,7.26,Gare de Lyon 3,SO2,75.79,µg/m³,4.81,50.303317,2.597946
2024-09-06 00:00:00,8.74,Saint-Jean 7,NO2,15.91,µg/m³,2.84,51.927691,2.669878
2024-09-18 00:00:00,4.67,Montparnasse 6,CO,81.86,µg/m³,3.75,51.759075,6.222106
2024-01-31 00:00:00,6.22,Saint-Jean 9,NO2,47.11,µg/m³,4.17,45.530441,4.990166
2024-09-20 00:00:00,8.22,Saint-Charles 7,SO2,36.5,µg/m³,3.33,48.520124,2.086784
2024-03-27 00:00:00,1.41,Matabiau 6,PM10,77.85,µg/m³,1.83,52.050491,2.776796
2024-12-25 00:00:00,5.24,Gare de Lyon 3,CO,38.59,µg/m³,2.58,50.224736,0.70076
2024-05-04 00:00:00,4.48,Haussmann Saint-Lazare 3,CO,30.36,µg/m³,3.04,51.27749,2.681031
2024-01-02 00:00:00,4.83,Gare de Lyon 7,PM10,81.66,µg/m³,3.45,51.009198,1.471392
2024-10-30 00:00:00,2.45,Gare du Nord 4,SO2,5.6,µg/m³,8.15,48.300208,4.364673
2024-05-31 00:00:00,6.34,Saint-Charles 9,PM10,56.53,µg/m³,4.97,46.872419,4.297887
2024-02-15 00:00:00,5.53,Saint-Jean 6,NO2,80.49,µg/m³,2.12,50.661505,4.882899
2024-10-11 00:00:00,3.23,Montparnasse 9,SO2,50.16,µg/m³,8.47,50.750522,4.63384
2024-03-27 00:00:00,8.0,Montparnasse 8,NO2,59.13,µg/m³,8.33,49.726099,-0.449825
2024-01-09 00:00:00,1.67,Part-Dieu 1,NO2,28.24,µg/m³,5.31,44.961811,-1.649043
2024-01-06 00:00:00,8.54,Matabiau 7,PM2.5,57.18,µg/m³,5.02,46.641235,3.018311
2024-07-13 00:00:00,6.94,Matabiau 2,PM2.5,51.3,µg/m³,5.38,47.071758,3.190053
2024-05-09 00:00:00,2.79,Saint-Charles 2,PM10,36.19,µg/m³,1.31,46.409158,0.956434
2024-07-15 00:00:00,8.61,Gare du Nord 5,O3,20.01,µg/m³,1.64,51.780103,4.142906
2024-09-30 00:00:00,2.97,Matabiau 1,PM2.5,70.4,µg/m³,6.93,47.831226,0.674642
2024-07-16 00:00:00,7.3,Montparnasse 2,NO2,71.57,µg/m³,4.48,52.363761,5.236241
2024-08-21 00:00:00,8.27,Gare du Nord 3,O3,14.91,µg/m³,3.64,51.699315,4.371385
2024-01-27 00:00:00,6.07,Gare de l'Est 2,PM2.5,24.74,µg/m³,5.47,45.08549,-1.423746
2024-09-22 00:00:00,1.35,Saint-Jean 5,SO2,52.31,µg/m³,3.63,48.823861,1.953059
2024-01-30 00:00:00,5.0,Gare de Lyon 6,O3,33.71,µg/m³,2.06,48.685492,-0.519711
2024-09-05 00:00:00,8.34,Gare du Nord 9,SO2,16.61,µg/m³,2.2,47.805589,5.715159
2024-07-08 00:00:00,7.02,Saint-Jean 6,PM2.5,70.75,µg/m³,4.42,48.184375,3.739618
2024-04-21 00:00:00,5.35,Montparnasse 1,O3,82.13,µg/m³,6.12,45.860976,5.590534
2024-11-08 00:00:00,5.38,Haussmann Saint-Lazare 9,PM2.5,74.46,µg/m³,4.54,50.368103,1.808394
2024-03-01 00:00:00,8.0,Saint-Charles 5,NO2,79.15,µg/m³,2.07,45.808973,-0.510165
2024-06-07 00:00:00,2.19,Gare du Nord 3,CO,74.72,µg/m³,2.31,49.231291,2.238735
2024-03-16 00:00:00,8.09,Saint-Jean 9,PM2.5,22.18,µg/m³,3.25,51.408717,4.258228
2024-09-07 00:00:00,3.48,Gare de Lyon 1,NO2,22.44,µg/m³,4.01,51.711742,-1.343014
2024-09-24 00:00:00,4.28,Saint-Jean 4,NO2,10.48,µg/m³,4.94,47.08404,4.160331
2024-04-09 00:00:00,8.64,Saint-Charles 9,O3,10.7,µg/m³,6.88,46.552857,-0.432604
2024-11-15 00:00:00,2.43,Haussmann Saint-Lazare 1,O3,37.63,µg/m³,2.37,50.456003,0.770367
2024-03-03 00:00:00,4.09,Montparnasse 8,PM10,7.61,µg/m³,6.81,45.080251,1.211903
2024-05-27 00:00:00,2.78,Gare du Nord 3,NO2,70.94,µg/m³,8.51,45.579355,1.696027
2024-04-10 00:00:00,4.67,Gare du Nord 1,PM2.5,5.14,µg/m³,2.3,47.779042,0.481145
2024-07-28 00:00:00,5.59,Gare du Nord 6,O3,30.42,µg/m³,7.44,52.810474,0.491916
2024-02-21 00:00:00,4.74,Gare du Nord 1,PM2.5,33.19,µg/m³,7.62,51.054979,1.335772
2024-03-17 00:00:00,7.81,Montparnasse 3,PM2.5,61.92,µg/m³,8.76,47.235317,2.588341
2024-10-10 00:00:00,7.35,Montparnasse 8,PM2.5,13.01,µg/m³,6.72,46.719779,3.65401
2024-09-13 00:00:00,3.4,Part-Dieu 7,CO,32.07,µg/m³,7.51,45.321619,1.762279
2024-02-04 00:00:00,7.0,Saint-Charles 1,CO,6.36,µg/m³,4.79,48.660929,4.136693
2024-07-15 00:00:00,5.83,Gare de Lyon 9,PM10,23.19,µg/m³,7.44,49.93801,1.3424
2024-03-31 00:00:00,5.98,Matabiau 1,O3,10.61,µg/m³,1.52,45.105203,5.947804
2024-06-01 00:00:00,2.09,Gare de Lyon 2,CO,53.97,µg/m³,6.7,48.434834,2.20711
2024-06-11 00:00:00,1.56,Montparnasse 1,PM10,70.61,µg/m³,5.9,50.521129,-0.262917
2024-02-20 00:00:00,8.42,Gare de l'Est 4,O3,19.34,µg/m³,3.61,47.605417,1.701102
2024-12-14 00:00:00,8.23,Part-Dieu 6,PM10,10.64,µg/m³,6.31,52.6732,3.821263
2024-11-02 00:00:00,2.96,Montparnasse 7,SO2,25.8,µg/m³,7.27,48.484385,1.362929
2024-04-12 00:00:00,3.31,Matabiau 2,SO2,23.94,µg/m³,6.51,49.893982,1.80291
2024-03-01 00:00:00,7.74,Montparnasse 8,NO2,52.31,µg/m³,6.3,51.586909,-0.711082
2024-03-07 00:00:00,7.66,Saint-Charles 8,SO2,26.92,µg/m³,1.8,48.117572,-0.086139
2024-12-13 00:00:00,3.43,Part-Dieu 6,SO2,22.08,µg/m³,1.66,48.865375,3.059833
2024-04-01 00:00:00,3.46,Montparnasse 4,PM10,78.42,µg/m³,2.59,50.752613,4.830262
2024-10-10 00:00:00,5.82,Matabiau 5,CO,65.0,µg/m³,6.65,51.28541,2.04353
2024-04-16 00:00:00,5.21,Haussmann Saint-Lazare 3,PM2.5,62.23,µg/m³,7.7,46.923368,2.76709
2024-09-07 00:00:00,8.01,Saint-Jean 7,O3,57.38,µg/m³,1.25,52.620768,-0.013281
2024-03-23 00:00:00,1.51,Haussmann Saint-Lazare 1,CO,81.22,µg/m³,3.08,52.490036,5.570714
2024-03-25 00:00:00,8.23,Part-Dieu 4,CO,16.48,µg/m³,8.02,46.010038,3.354007
2024-12-11 00:00:00,8.22,Part-Dieu 5,CO,37.9,µg/m³,3.19,46.725892,5.149689
2024-12-20 00:00:00,2.47,Part-Dieu 8,O3,39.92,µg/m³,6.23,49.74629,6.003091
2024-06-10 00:00:00,5.28,Saint-Charles 5,PM2.5,71.52,µg/m³,3.74,45.835283,1.026388
2024-05-04 00:00:00,3.03,Haussmann Saint-Lazare 9,PM10,55.23,µg/m³,1.68,47.556725,1.225377
2024-12-11 00:00:00,3.55,Saint-Charles 1,SO2,70.9,µg/m³,8.71,49.268339,-0.577845
2024-11-13 00:00:00,1.4,Gare de l'Est 7,PM10,44.15,µg/m³,7.9,49.63062,3.721292
2024-03-21 00:00:00,6.21,Gare de Lyon 5,O3,37.23,µg/m³,5.49,48.937426,5.011775
2024-06-30 00:00:00,7.54,Saint-Jean 8,NO2,38.81,µg/m³,2.83,47.865798,-0.223799
2024-05-18 00:00:00,3.81,Haussmann Saint-Lazare 1,NO2,60.55,µg/m³,6.92,48.672102,-0.792255
2024-05-28 00:00:00,7.32,Matabiau 4,PM2.5,14.95,µg/m³,6.8,48.687352,4.965153
2024-10-18 00:00:00,3.3,Gare de l'Est 3,O3,39.91,µg/m³,3.91,51.141691,4.618308
2024-01-12 00:00:00,6.04,Matabiau 4,PM10,20.0,µg/m³,2.12,49.418125,4.771418
2024-10-23 00:00:00,3.72,Gare de l'Est 4,CO,66.94,µg/m³,4.55,47.413798,2.123273
2024-02-01 00:00:00,3.49,Gare du Nord 9,PM10,38.01,µg/m³,5.91,51.23599,4.71139
2024-06-28 00:00:00,5.78,Saint-Charles 1,NO2,54.39,µg/m³,4.43,47.84189,-1.203224
2024-01-20 00:00:00,7.33,Haussmann Saint-Lazare 8,O3,34.62,µg/m³,5.63,50.95604,2.983809
2024-06-28 00:00:00,7.45,Gare de l'Est 2,NO2,66.12,µg/m³,2.33,47.730927,-1.204978
2024-06-21 00:00:00,8.4,Saint-Charles 1,CO,37.14,µg/m³,7.29,45.144577,1.390904
2024-08-27 00:00:00,5.86,Part-Dieu 4,O3,76.14,µg/m³,5.35,45.272014,-0.388933
2024-03-03 00:00:00,6.69,Gare de l'Est 8,NO2,78.92,µg/m³,8.61,50.905898,-0.986908
2024-06-21 00:00:00,3.57,Gare de Lyon 2,CO,76.41,µg/m³,6.7,45.0152,-1.026025
2024-01-25 00:00:00,5.54,Gare du Nord 4,NO2,70.37,µg/m³,3.1,50.962916,4.24594
2024-06-14 00:00:00,5.64,Gare de l'Est 7,CO,73.87,µg/m³,3.64,45.897676,5.685305
2024-03-10 00:00:00,4.42,Haussmann Saint-Lazare 5,PM10,58.29,µg/m³,4.17,49.69537,4.087425
2024-01-13 00:00:00,1.38,Montparnasse 8,PM2.5,19.39,µg/m³,2.26,48.698483,5.42398
2024-10-28 00:00:00,2.7,Gare de l'Est 8,CO,53.71,µg/m³,5.58,51.001212,4.451345
2024-03-13 00:00:00,1.48,Haussmann Saint-Lazare 1,CO,17.46,µg/m³,3.8,49.209202,2.055182
2024-05-13 00:00:00,2.37,Matabiau 5,PM10,10.89,µg/m³,7.64,52.76185,6.134118
2024-02-10 00:00:00,5.12,Part-Dieu 6,PM10,46.55,µg/m³,3.85,45.775979,2.404905
2024-07-15 00:00:00,3.77,Saint-Charles 4,NO2,29.69,µg/m³,4.81,48.052127,0.385483
2024-12-03 00:00:00,1.49,Gare du Nord 3,NO2,2.1,µg/m³,5.7,45.813298,-0.814272
2024-01-19 00:00:00,3.46,Gare de l'Est 8,NO2,35.31,µg/m³,8.51,45.41247,3.636008
2024-05-09 00:00:00,8.4,Montparnasse 2,O3,80.96,µg/m³,2.94,48.914645,3.382358
2024-06-19 00:00:00,2.76,Matabiau 9,SO2,36.23,µg/m³,1.86,46.681319,1.200805
2024-10-04 00:00:00,6.72,Part-Dieu 7,SO2,6.09,µg/m³,4.37,45.540602,1.322771
2024-11-12 00:00:00,6.11,Saint-Jean 3,PM2.5,72.2,µg/m³,5.07,49.5374,-1.081647
2024-09-26 00:00:00,2.5,Part-Dieu 1,O3,27.6,µg/m³,2.51,47.453448,2.622767
2024-05-16 00:00:00,8.06,Haussmann Saint-Lazare 7,SO2,51.53,µg/m³,6.14,51.658162,-0.91837
2024-07-30 00:00:00,8.73,Matabiau 8,PM10,75.2,µg/m³,7.14,47.997065,-0.73487
2024-08-27 00:00:00,4.32,Gare du Nord 1,NO2,60.85,µg/m³,6.96,49.724099,-1.647179
2024-12-05 00:00:00,4.3,Part-Dieu 5,SO2,22.74,µg/m³,1.42,44.962903,4.76357
2024-01-25 00:00:00,4.49,Haussmann Saint-Lazare 1,PM2.5,82.41,µg/m³,2.05,49.312311,3.134578
2024-06-27 00:00:00,6.18,Haussmann Saint-Lazare 7,PM2.5,76.33,µg/m³,8.11,45.081349,6.272857
2024-10-11 00:00:00,7.9,Saint-Charles 4,SO2,44.29,µg/m³,8.66,46.107948,1.844136
2024-02-20 00:00:00,7.98,Gare du Nord 5,O3,62.51,µg/m³,5.66,49.933717,3.705263
2024-09-18 00:00:00,6.56,Gare du Nord 3,CO,76.66,µg/m³,3.29,46.740718,-1.271939
2024-01-23 00:00:00,7.54,Gare de l'Est 6,CO,38.53,µg/m³,4.19,51.766009,2.229033
2024-12-12 00:00:00,7.09,Gare du Nord 4,CO,55.31,µg/m³,2.2,45.581274,1.397735
2024-05-24 00:00:00,5.11,Part-Dieu 4,NO2,76.7,µg/m³,5.31,50.575971,6.036516
2024-04-21 00:00:00,8.19,Matabiau 2,CO,35.81,µg/m³,4.87,45.483319,3.843028
2024-06-19 00:00:00,2.95,Gare du Nord 5,CO,52.88,µg/m³,4.13,48.072092,2.584775
2024-01-07 00:00:00,7.88,Saint-Charles 6,CO,63.59,µg/m³,5.58,46.065374,4.551274
2024-08-16 00:00:00,6.89,Gare du Nord 8,PM2.5,9.65,µg/m³,7.55,49.085626,5.027934
2024-05-21 00:00:00,8.24,Montparnasse 5,PM10,12.98,µg/m³,1.29,49.418327,4.22915
2024-05-15 00:00:00,1.62,Montparnasse 7,CO,39.17,µg/m³,5.07,47.871612,2.078718
2024-12-18 00:00:00,3.34,Saint-Charles 3,CO,9.6,µg/m³,1.92,48.838283,4.490201
2024-02-17 00:00:00,8.16,Gare de l'Est 7,PM2.5,20.32,µg/m³,4.73,48.555819,2.221485
2024-09-09 00:00:00,7.35,Gare de Lyon 7,PM10,39.33,µg/m³,5.8,51.357939,-0.94471
2024-12-09 00:00:00,3.28,Gare de l'Est 7,O3,72.96,µg/m³,8.62,51.164042,1.285186
2024-03-26 00:00:00,3.64,Saint-Jean 2,O3,26.28,µg/m³,5.22,50.729992,4.223203
2024-04-28 00:00:00,5.53,Matabiau 9,NO2,84.06,µg/m³,1.31,51.356847,4.509199
2024-05-03 00:00:00,3.28,Montparnasse 3,O3,3.4,µg/m³,6.97,49.142281,-1.603701
2024-11-15 00:00:00,7.95,Montparnasse 1,SO2,78.48,µg/m³,1.59,48.5443,2.113791
2024-11-08 00:00:00,3.11,Gare de l'Est 2,O3,57.49,µg/m³,4.15,49.529302,2.249199
2024-01-09 00:00:00,8.79,Saint-Charles 8,CO,32.56,µg/m³,5.92,49.153513,6.148028
2024-09-20 00:00:00,1.32,Matabiau 4,SO2,8.72,µg/m³,3.89,52.303661,1.040627
2024-12-10 00:00:00,8.34,Gare de l'Est 2,PM10,3.37,µg/m³,1.21,48.847521,-1.632339
2024-10-02 00:00:00,8.07,Gare du Nord 6,CO,59.67,µg/m³,4.94,50.854903,1.110175
2024-01-08 00:00:00,8.09,Montparnasse 9,NO2,19.12,µg/m³,8.33,45.913047,1.19444
2024-03-03 00:00:00,4.03,Gare de l'Est 9,O3,55.91,µg/m³,4.39,47.480328,5.352161
2024-04-22 00:00:00,5.28,Montparnasse 1,O3,56.96,µg/m³,7.31,46.322827,-0.091734
2024-04-23 00:00:00,8.31,Saint-Jean 2,SO2,64.91,µg/m³,4.52,45.304706,-0.11703
2024-08-03 00:00:00,4.38,Part-Dieu 7,SO2,35.74,µg/m³,4.16,47.195955,5.522789
2024-05-01 00:00:00,6.61,Saint-Charles 7,O3,62.84,µg/m³,5.26,48.967857,-1.4085
2024-04-20 00:00:00,3.42,Haussmann Saint-Lazare 4,PM10,67.27,µg/m³,7.43,48.132619,3.827058
2024-10-29 00:00:00,2.91,Gare du Nord 6,PM2.5,37.35,µg/m³,8.35,44.973506,5.819771
2024-05-19 00:00:00,7.66,Saint-Jean 9,PM10,61.87,µg/m³,3.83,50.783082,-0.895483
2024-07-04 00:00:00,1.84,Gare de l'Est 4,CO,74.76,µg/m³,5.3,52.785398,-0.700039
2024-07-23 00:00:00,6.7,Montparnasse 1,CO,9.37,µg/m³,3.36,46.236906,1.347624
2024-09-26 00:00:00,5.2,Gare du Nord 5,PM10,20.36,µg/m³,8.73,51.556272,2.687768
2024-07-19 00:00:00,7.9,Gare de l'Est 4,PM2.5,16.67,µg/m³,7.56,50.242963,4.644755
2024-12-24 00:00:00,7.21,Matabiau 9,CO,77.16,µg/m³,6.1,49.439499,3.188172
2024-04-23 00:00:00,8.49,Gare du Nord 1,SO2,82.41,µg/m³,7.32,51.178788,0.423108
2024-12-04 00:00:00,3.27,Part-Dieu 3,NO2,24.77,µg/m³,1.57,51.230533,1.662586
2024-06-14 00:00:00,1.54,Saint-Charles 9,PM2.5,81.2,µg/m³,8.51,47.362501,-0.557528
2024-12-22 00:00:00,3.37,Part-Dieu 5,CO,64.2,µg/m³,8.59,49.154296,0.914528
2024-08-21 00:00:00,8.1,Gare de l'Est 7,O3,30.91,µg/m³,3.86,51.187688,5.069264
2024-09-10 00:00:00,3.28,Saint-Jean 7,SO2,4.23,µg/m³,2.53,48.33553,-0.044327
2024-08-16 00:00:00,6.85,Gare du Nord 1,O3,48.82,µg/m³,5.4,48.264593,5.430399
2024-08-22 00:00:00,6.08,Gare de l'Est 5,PM10,49.37,µg/m³,8.41,48.668683,4.507045
2024-04-01 00:00:00,6.19,Saint-Jean 9,SO2,40.0,µg/m³,1.91,46.732823,5.130206
2024-02-10 00:00:00,7.24,Matabiau 1,O3,40.82,µg/m³,4.62,48.033248,-1.372215
2024-10-14 00:00:00,7.58,Part-Dieu 2,PM2.5,82.93,µg/m³,5.28,49.352196,1.508357
2024-10-31 00:00:00,6.68,Haussmann Saint-Lazare 4,PM2.5,5.31,µg/m³,7.76,49.795079,0.978291
2024-03-26 00:00:00,3.79,Saint-Jean 6,PM2.5,12.04,µg/m³,4.67,48.981766,3.177759
2024-05-31 00:00:00,2.3,Matabiau 3,PM2.5,17.25,µg/m³,6.15,45.153432,4.303391
2024-10-23 00:00:00,2.58,Gare de Lyon 4,PM2.5,6.95,µg/m³,1.67,47.406499,0.155335
2024-02-02 00:00:00,7.29,Haussmann Saint-Lazare 3,O3,51.67,µg/m³,4.01,52.148204,2.486492
2024-06-26 00:00:00,5.25,Part-Dieu 8,PM10,25.36,µg/m³,1.86,46.898453,-1.003013
2024-03-26 00:00:00,1.42,Saint-Jean 9,O3,39.09,µg/m³,4.0,47.427834,-1.368889
2024-11-11 00:00:00,6.96,Matabiau 7,O3,78.87,µg/m³,2.42,49.689157,4.640805
2024-12-20 00:00:00,5.19,Gare de l'Est 8,CO,83.14,µg/m³,1.71,52.350216,0.165986
2024-10-17 00:00:00,3.41,Part-Dieu 5,PM2.5,52.56,µg/m³,3.9,49.259698,3.494168
2024-04-21 00:00:00,2.98,Matabiau 3,PM10,29.93,µg/m³,3.96,50.141147,1.568223
2024-02-01 00:00:00,7.6,Gare de l'Est 6,PM10,74.43,µg/m³,5.74,45.056869,2.519573
2024-08-21 00:00:00,5.3,Matabiau 3,PM2.5,81.6,µg/m³,1.9,45.892755,0.419479
2024-02-09 00:00:00,7.74,Haussmann Saint-Lazare 8,NO2,58.17,µg/m³,7.77,47.758106,6.329498
2024-11-11 00:00:00,7.37,Haussmann Saint-Lazare 7,PM2.5,37.17,µg/m³,3.26,50.659182,2.787868
2024-10-25 00:00:00,3.57,Gare du Nord 8,SO2,81.72,µg/m³,2.81,48.202324,5.000351
2024-08-02 00:00:00,5.93,Matabiau 1,NO2,37.99,µg/m³,5.41,47.598976,5.793117
2024-11-06 00:00:00,5.15,Haussmann Saint-Lazare 2,PM2.5,58.95,µg/m³,8.79,52.073508,5.611821
2024-02-12 00:00:00,3.46,Haussmann Saint-Lazare 2,NO2,23.42,µg/m³,6.42,47.377969,-0.097015
2024-10-11 00:00:00,5.37,Gare de Lyon 3,PM2.5,38.77,µg/m³,7.39,47.218359,2.757749
2024-11-10 00:00:00,7.87,Matabiau 8,NO2,42.03,µg/m³,4.21,48.857671,4.999666
2024-03-05 00:00:00,7.41,Saint-Jean 3,O3,56.0,µg/m³,3.22,51.153453,2.369396
2024-09-20 00:00:00,3.84,Saint-Charles 6,PM10,81.91,µg/m³,4.89,52.787593,3.018552
