col_date,col_polluant,col_valeur,col_unite,col_ville,col_source,col_date_collecte
2024-05-26 00:00:00,SO2,11.44,µg/m³,Strasbourg,Airparif,2024-08-11 00:00:00
2024-08-25 00:00:00,SO2,32.53,µg/m³,Paris,Data.gouv.fr,2024-10-28 00:00:00
2024-12-20 00:00:00,PM2.5,74.31,µg/m³,Toulouse,Data.gouv.fr,2024-12-21 00:00:00
2024-07-30 00:00:00,PM10,63.4,µg/m³,Paris,Météo-France,2024-04-28 00:00:00
2024-01-25 00:00:00,PM2.5,33.09,µg/m³,Nice,Data.gouv.fr,2024-08-17 00:00:00
2024-02-11 00:00:00,SO2,40.75,µg/m³,Nantes,Data.gouv.fr,2024-12-24 00:00:00
2024-08-08 00:00:00,PM10,79.38,µg/m³,Strasbourg,Météo-France,2024-04-03 00:00:00
2024-06-01 00:00:00,SO2,6.72,µg/m³,Strasbourg,Airparif,2024-12-19 00:00:00
2024-07-11 00:00:00,SO2,18.52,µg/m³,Montpellier,Airparif,2024-07-05 00:00:00
2024-10-07 00:00:00,NO2,26.78,µg/m³,Lille,Airparif,2024-05-20 00:00:00
2024-12-08 00:00:00,NO2,59.65,µg/m³,Lyon,Météo-France,2024-02-19 00:00:00
2024-01-11 00:00:00,PM10,69.12,µg/m³,Bordeaux,Data.gouv.fr,2024-01-13 00:00:00
2024-11-27 00:00:00,NO2,51.51,µg/m³,Marseille,Météo-France,2024-05-03 00:00:00
2024-05-12 00:00:00,O3,80.79,µg/m³,Nice,RATP_Open_Data_2024,2024-02-03 00:00:00
2024-06-20 00:00:00,O3,45.19,µg/m³,Lille,Météo-France,2024-06-30 00:00:00
2024-04-09 00:00:00,O3,22.33,µg/m³,Lille,Airparif,2024-07-26 00:00:00
2024-10-19 00:00:00,NO2,49.75,µg/m³,Montpellier,Airparif,2024-12-15 00:00:00
2024-12-23 00:00:00,CO,25.1,µg/m³,Montpellier,SNCF_Open_Data,2024-11-09 00:00:00
2024-08-06 00:00:00,SO2,76.7,µg/m³,Lyon,RATP_Open_Data_2024,2024-06-11 00:00:00
2024-08-14 00:00:00,O3,65.68,µg/m³,Lyon,RATP_Open_Data_2024,2024-06-17 00:00:00
2024-06-06 00:00:00,CO,70.12,µg/m³,Bordeaux,RATP_Open_Data_2024,2024-12-22 00:00:00
2024-05-06 00:00:00,O3,72.45,µg/m³,Lyon,Météo-France,2024-04-09 00:00:00
2024-10-18 00:00:00,NO2,20.23,µg/m³,Montpellier,SNCF_Open_Data,2024-07-07 00:00:00
2024-06-10 00:00:00,NO2,8.33,µg/m³,Strasbourg,Data.gouv.fr,2024-10-07 00:00:00
2024-03-11 00:00:00,NO2,84.12,µg/m³,Montpellier,Data.gouv.fr,2024-04-16 00:00:00
2024-04-16 00:00:00,PM2.5,24.75,µg/m³,Lyon,Airparif,2024-04-25 00:00:00
2024-11-23 00:00:00,PM2.5,68.85,µg/m³,Nantes,RATP_Open_Data_2024,2024-01-14 00:00:00
2024-02-25 00:00:00,PM2.5,29.21,µg/m³,Lyon,Airparif,2024-11-17 00:00:00
2024-04-19 00:00:00,PM2.5,71.93,µg/m³,Nice,RATP_Open_Data_2024,2024-03-17 00:00:00
2024-05-08 00:00:00,O3,54.46,µg/m³,Lille,RATP_Open_Data_2024,2024-09-29 00:00:00
2024-09-10 00:00:00,PM10,69.68,µg/m³,Bordeaux,Data.gouv.fr,2024-04-01 00:00:00
2024-08-20 00:00:00,NO2,76.21,µg/m³,Marseille,Météo-France,2024-02-28 00:00:00
2024-04-24 00:00:00,PM2.5,14.01,µg/m³,Nice,Data.gouv.fr,2024-12-13 00:00:00
2024-04-03 00:00:00,NO2,65.61,µg/m³,Lyon,RATP_Open_Data_2024,2024-10-26 00:00:00
2024-04-11 00:00:00,PM10,26.84,µg/m³,Marseille,RATP_Open_Data_2024,2024-05-13 00:00:00
2024-11-22 00:00:00,SO2,19.82,µg/m³,Lille,RATP_Open_Data_2024,2024-03-21 00:00:00
2024-08-18 00:00:00,O3,50.68,µg/m³,Lille,Météo-France,2024-12-25 00:00:00
2024-09-02 00:00:00,O3,67.06,µg/m³,Nice,Météo-France,2024-08-12 00:00:00
2024-11-17 00:00:00,SO2,82.4,µg/m³,Marseille,RATP_Open_Data_2024,2024-03-28 00:00:00
2024-01-21 00:00:00,O3,74.92,µg/m³,Nantes,SNCF_Open_Data,2024-03-05 00:00:00
2024-03-11 00:00:00,O3,34.22,µg/m³,Marseille,Météo-France,2024-04-03 00:00:00
2024-12-25 00:00:00,PM2.5,16.97,µg/m³,Nantes,Data.gouv.fr,2024-03-04 00:00:00
2024-06-21 00:00:00,NO2,62.46,µg/m³,Bordeaux,Data.gouv.fr,2024-07-21 00:00:00
2024-04-03 00:00:00,NO2,48.69,µg/m³,Bordeaux,Data.gouv.fr,2024-11-16 00:00:00
2024-02-05 00:00:00,NO2,65.86,µg/m³,Toulouse,SNCF_Open_Data,2024-12-24 00:00:00
2024-04-19 00:00:00,SO2,26.15,µg/m³,Nantes,SNCF_Open_Data,2024-03-30 00:00:00
2024-08-14 00:00:00,PM10,67.76,µg/m³,Paris,RATP_Open_Data_2024,2024-10-27 00:00:00
2024-12-20 00:00:00,SO2,47.01,µg/m³,Nantes,Météo-France,2024-07-23 00:00:00
2024-04-05 00:00:00,CO,65.52,µg/m³,Lyon,RATP_Open_Data_2024,2024-06-09 00:00:00
2024-02-23 00:00:00,O3,79.01,µg/m³,Lille,SNCF_Open_Data,2024-09-17 00:00:00
2024-01-05 00:00:00,SO2,49.77,µg/m³,Toulouse,SNCF_Open_Data,2024-04-11 00:00:00
2024-10-12 00:00:00,NO2,58.96,µg/m³,Nice,SNCF_Open_Data,2024-12-04 00:00:00
2024-08-26 00:00:00,NO2,84.4,µg/m³,Marseille,SNCF_Open_Data,2024-02-06 00:00:00
2024-06-22 00:00:00,O3,74.65,µg/m³,Strasbourg,RATP_Open_Data_2024,2024-05-24 00:00:00
2024-12-23 00:00:00,O3,64.89,µg/m³,Strasbourg,Météo-France,2024-08-20 00:00:00
2024-04-05 00:00:00,NO2,23.57,µg/m³,Toulouse,Météo-France,2024-11-12 00:00:00
2024-04-26 00:00:00,CO,53.4,µg/m³,Nantes,Airparif,2024-08-27 00:00:00
2024-12-07 00:00:00,PM2.5,52.79,µg/m³,Toulouse,Airparif,2024-06-19 00:00:00
2024-07-28 00:00:00,O3,6.36,µg/m³,Strasbourg,Météo-France,2024-03-02 00:00:00
2024-04-15 00:00:00,O3,40.1,µg/m³,Paris,RATP_Open_Data_2024,2024-03-02 00:00:00
2024-11-29 00:00:00,NO2,41.64,µg/m³,Nice,RATP_Open_Data_2024,2024-10-17 00:00:00
2024-10-21 00:00:00,SO2,3.23,µg/m³,Lille,RATP_Open_Data_2024,2024-02-17 00:00:00
2024-05-23 00:00:00,O3,16.5,µg/m³,Strasbourg,RATP_Open_Data_2024,2024-06-09 00:00:00
2024-05-14 00:00:00,O3,50.48,µg/m³,Bordeaux,SNCF_Open_Data,2024-10-17 00:00:00
2024-06-14 00:00:00,NO2,9.88,µg/m³,Toulouse,Météo-France,2024-01-22 00:00:00
2024-08-29 00:00:00,SO2,39.88,µg/m³,Montpellier,Data.gouv.fr,2024-06-23 00:00:00
2024-07-31 00:00:00,NO2,74.44,µg/m³,Lyon,RATP_Open_Data_2024,2024-05-15 00:00:00
2024-11-18 00:00:00,PM10,20.84,µg/m³,Lille,Météo-France,2024-10-31 00:00:00
2024-01-24 00:00:00,PM10,47.13,µg/m³,Toulouse,Météo-France,2024-01-17 00:00:00
2024-03-21 00:00:00,O3,56.32,µg/m³,Toulouse,RATP_Open_Data_2024,2024-03-16 00:00:00
2024-04-18 00:00:00,SO2,39.81,µg/m³,Montpellier,RATP_Open_Data_2024,2024-04-14 00:00:00
2024-01-01 00:00:00,PM2.5,42.35,µg/m³,Lille,SNCF_Open_Data,2024-04-11 00:00:00
2024-06-27 00:00:00,SO2,64.44,µg/m³,Lille,Data.gouv.fr,2024-04-30 00:00:00
2024-12-05 00:00:00,NO2,40.65,µg/m³,Marseille,Météo-France,2024-02-18 00:00:00
2024-08-31 00:00:00,CO,44.0,µg/m³,Bordeaux,Airparif,2024-04-27 00:00:00
2024-10-16 00:00:00,CO,12.62,µg/m³,Lille,Data.gouv.fr,2024-01-17 00:00:00
2024-02-28 00:00:00,O3,14.38,µg/m³,Bordeaux,Airparif,2024-03-21 00:00:00
2024-11-02 00:00:00,CO,63.26,µg/m³,Paris,RATP_Open_Data_2024,2024-12-09 00:00:00
2024-06-02 00:00:00,PM2.5,9.92,µg/m³,Lyon,Data.gouv.fr,2024-08-03 00:00:00
2024-10-12 00:00:00,PM2.5,36.44,µg/m³,Bordeaux,SNCF_Open_Data,2024-05-16 00:00:00
2024-01-24 00:00:00,O3,82.76,µg/m³,Paris,RATP_Open_Data_2024,2024-08-05 00:00:00
2024-11-20 00:00:00,O3,42.41,µg/m³,Lyon,Data.gouv.fr,2024-06-12 00:00:00
2024-06-17 00:00:00,PM10,47.71,µg/m³,Marseille,Data.gouv.fr,2024-07-17 00:00:00
2024-10-12 00:00:00,PM10,53.97,µg/m³,Lyon,Data.gouv.fr,2024-12-15 00:00:00
2024-04-03 00:00:00,SO2,61.55,µg/m³,Lyon,Airparif,2024-04-27 00:00:00
2024-06-17 00:00:00,CO,42.33,µg/m³,Lyon,Data.gouv.fr,2024-04-06 00:00:00
2024-03-29 00:00:00,PM10,77.97,µg/m³,Montpellier,SNCF_Open_Data,2024-08-06 00:00:00
2024-09-04 00:00:00,NO2,24.43,µg/m³,Marseille,Data.gouv.fr,2024-06-05 00:00:00
2024-10-11 00:00:00,NO2,3.37,µg/m³,Lyon,RATP_Open_Data_2024,2024-02-18 00:00:00
2024-03-09 00:00:00,CO,59.52,µg/m³,Nice,Airparif,2024-12-02 00:00:00
2024-08-10 00:00:00,CO,45.13,µg/m³,Toulouse,Airparif,2024-09-16 00:00:00
2024-04-24 00:00:00,SO2,4.59,µg/m³,Nantes,Météo-France,2024-03-03 00:00:00
2024-07-15 00:00:00,SO2,69.02,µg/m³,Strasbourg,SNCF_Open_Data,2024-12-09 00:00:00
2024-12-03 00:00:00,O3,54.09,µg/m³,Lille,Data.gouv.fr,2024-08-03 00:00:00
2024-10-30 00:00:00,CO,70.27,µg/m³,Paris,RATP_Open_Data_2024,2024-08-23 00:00:00
2024-10-25 00:00:00,PM2.5,80.82,µg/m³,Toulouse,Data.gouv.fr,2024-03-23 00:00:00
2024-11-29 00:00:00,PM10,57.64,µg/m³,Paris,Data.gouv.fr,2024-12-22 00:00:00
2024-05-16 00:00:00,SO2,69.9,µg/m³,Paris,SNCF_Open_Data,2024-03-06 00:00:00
2024-01-20 00:00:00,NO2,71.45,µg/m³,Strasbourg,RATP_Open_Data_2024,2024-12-18 00:00:00
2024-05-01 00:00:00,CO,68.03,µg/m³,Marseille,Météo-France,2024-08-03 00:00:00
2024-09-23 00:00:00,PM2.5,77.6,µg/m³,Bordeaux,Météo-France,2024-02-05 00:00:00
2024-09-13 00:00:00,SO2,83.36,µg/m³,Nice,Météo-France,2024-10-23 00:00:00
2024-11-04 00:00:00,CO,75.4,µg/m³,Lyon,SNCF_Open_Data,2024-10-27 00:00:00
2024-01-23 00:00:00,PM2.5,14.53,µg/m³,Montpellier,RATP_Open_Data_2024,2024-06-29 00:00:00
2024-12-23 00:00:00,CO,75.78,µg/m³,Montpellier,Airparif,2024-04-07 00:00:00
2024-12-12 00:00:00,CO,45.13,µg/m³,Toulouse,RATP_Open_Data_2024,2024-01-01 00:00:00
2024-07-18 00:00:00,O3,52.76,µg/m³,Montpellier,Météo-France,2024-08-18 00:00:00
2024-11-16 00:00:00,NO2,52.3,µg/m³,Toulouse,RATP_Open_Data_2024,2024-10-10 00:00:00
2024-07-03 00:00:00,CO,41.55,µg/m³,Montpellier,SNCF_Open_Data,2024-07-10 00:00:00
2024-09-14 00:00:00,PM2.5,54.6,µg/m³,Lille,Airparif,2024-11-18 00:00:00
2024-10-28 00:00:00,SO2,3.51,µg/m³,Toulouse,RATP_Open_Data_2024,2024-03-06 00:00:00
2024-01-11 00:00:00,NO2,77.86,µg/m³,Montpellier,SNCF_Open_Data,2024-04-05 00:00:00
2024-09-07 00:00:00,PM2.5,77.02,µg/m³,Montpellier,SNCF_Open_Data,2024-03-31 00:00:00
2024-04-17 00:00:00,PM10,18.14,µg/m³,Toulouse,Airparif,2024-03-03 00:00:00
2024-09-04 00:00:00,PM2.5,50.97,µg/m³,Nantes,Airparif,2024-06-14 00:00:00
2024-04-20 00:00:00,O3,71.45,µg/m³,Bordeaux,Airparif,2024-12-24 00:00:00
2024-02-21 00:00:00,SO2,34.2,µg/m³,Montpellier,SNCF_Open_Data,2024-01-18 00:00:00
2024-05-28 00:00:00,NO2,72.19,µg/m³,Marseille,SNCF_Open_Data,2024-09-12 00:00:00
2024-02-21 00:00:00,NO2,4.1,µg/m³,Nantes,Airparif,2024-02-10 00:00:00
2024-09-07 00:00:00,SO2,34.96,µg/m³,Strasbourg,SNCF_Open_Data,2024-12-23 00:00:00
2024-01-08 00:00:00,NO2,59.38,µg/m³,Paris,RATP_Open_Data_2024,2024-08-23 00:00:00
2024-01-07 00:00:00,CO,37.77,µg/m³,Lille,RATP_Open_Data_2024,2024-07-28 00:00:00
2024-05-22 00:00:00,CO,20.16,µg/m³,Strasbourg,SNCF_Open_Data,2024-04-23 00:00:00
2024-07-24 00:00:00,O3,44.01,µg/m³,Bordeaux,SNCF_Open_Data,2024-04-14 00:00:00
2024-11-17 00:00:00,NO2,30.93,µg/m³,Toulouse,Data.gouv.fr,2024-04-04 00:00:00
2024-05-28 00:00:00,SO2,59.81,µg/m³,Paris,Météo-France,2024-03-17 00:00:00
2024-03-24 00:00:00,O3,31.03,µg/m³,Bordeaux,Météo-France,2024-02-26 00:00:00
2024-01-23 00:00:00,O3,67.86,µg/m³,Lille,Data.gouv.fr,2024-10-25 00:00:00
2024-06-18 00:00:00,O3,10.34,µg/m³,Nantes,Data.gouv.fr,2024-04-25 00:00:00
2024-11-10 00:00:00,PM10,54.21,µg/m³,Nantes,Data.gouv.fr,2024-08-27 00:00:00
2024-11-24 00:00:00,NO2,64.55,µg/m³,Lyon,RATP_Open_Data_2024,2024-09-27 00:00:00
2024-10-08 00:00:00,NO2,22.18,µg/m³,Montpellier,RATP_Open_Data_2024,2024-07-28 00:00:00
2024-03-24 00:00:00,O3,38.87,µg/m³,Paris,Météo-France,2024-08-24 00:00:00
2024-04-07 00:00:00,PM10,76.66,µg/m³,Strasbourg,RATP_Open_Data_2024,2024-05-13 00:00:00
2024-04-02 00:00:00,PM2.5,48.07,µg/m³,Nantes,Météo-France,2024-12-19 00:00:00
2024-11-21 00:00:00,SO2,61.85,µg/m³,Nantes,Data.gouv.fr,2024-04-10 00:00:00
2024-05-13 00:00:00,O3,33.63,µg/m³,Paris,Airparif,2024-10-29 00:00:00
2024-02-09 00:00:00,SO2,63.02,µg/m³,Marseille,Data.gouv.fr,2024-11-26 00:00:00
2024-01-06 00:00:00,SO2,18.19,µg/m³,Strasbourg,Airparif,2024-08-06 00:00:00
2024-04-13 00:00:00,CO,74.08,µg/m³,Lyon,Data.gouv.fr,2024-07-17 00:00:00
2024-01-07 00:00:00,NO2,66.52,µg/m³,Nice,Data.gouv.fr,2024-08-23 00:00:00
2024-02-03 00:00:00,O3,47.07,µg/m³,Bordeaux,RATP_Open_Data_2024,2024-05-17 00:00:00
2024-02-24 00:00:00,O3,61.89,µg/m³,Marseille,Data.gouv.fr,2024-12-15 00:00:00
2024-10-06 00:00:00,O3,10.63,µg/m³,Toulouse,SNCF_Open_Data,2024-09-10 00:00:00
2024-04-24 00:00:00,SO2,52.37,µg/m³,Nice,Météo-France,2024-10-12 00:00:00
2024-07-21 00:00:00,PM10,67.19,µg/m³,Nantes,Data.gouv.fr,2024-10-15 00:00:00
2024-07-29 00:00:00,NO2,44.88,µg/m³,Nice,Airparif,2024-09-25 00:00:00
2024-06-28 00:00:00,NO2,62.45,µg/m³,Lyon,Airparif,2024-07-20 00:00:00
2024-11-21 00:00:00,O3,9.06,µg/m³,Montpellier,Météo-France,2024-08-25 00:00:00
2024-10-18 00:00:00,SO2,20.83,µg/m³,Bordeaux,Météo-France,2024-07-13 00:00:00
2024-12-26 00:00:00,CO,14.55,µg/m³,Paris,Airparif,2024-10-11 00:00:00
2024-11-26 00:00:00,PM2.5,35.93,µg/m³,Paris,RATP_Open_Data_2024,2024-08-24 00:00:00
2024-04-20 00:00:00,PM10,56.47,µg/m³,Lyon,RATP_Open_Data_2024,2024-09-10 00:00:00
2024-11-08 00:00:00,PM10,49.56,µg/m³,Bordeaux,Data.gouv.fr,2024-12-19 00:00:00
2024-05-28 00:00:00,O3,13.86,µg/m³,Marseille,Airparif,2024-11-21 00:00:00
2024-06-16 00:00:00,O3,81.4,µg/m³,Lyon,Météo-France,2024-06-03 00:00:00
2024-02-02 00:00:00,PM2.5,81.08,µg/m³,Toulouse,RATP_Open_Data_2024,2024-03-23 00:00:00
2024-03-18 00:00:00,O3,75.23,µg/m³,Toulouse,RATP_Open_Data_2024,2024-01-16 00:00:00
2024-08-21 00:00:00,PM10,10.89,µg/m³,Lille,Météo-France,2024-01-30 00:00:00
2024-08-23 00:00:00,PM2.5,15.05,µg/m³,Toulouse,RATP_Open_Data_2024,2024-05-31 00:00:00
2024-03-15 00:00:00,PM10,56.65,µg/m³,Marseille,Data.gouv.fr,2024-03-27 00:00:00
2024-10-12 00:00:00,CO,71.44,µg/m³,Toulouse,RATP_Open_Data_2024,2024-12-04 00:00:00
2024-12-19 00:00:00,NO2,68.06,µg/m³,Strasbourg,Data.gouv.fr,2024-06-02 00:00:00
2024-05-29 00:00:00,CO,51.79,µg/m³,Paris,SNCF_Open_Data,2024-07-15 00:00:00
2024-08-03 00:00:00,NO2,67.91,µg/m³,Lille,SNCF_Open_Data,2024-09-01 00:00:00
2024-01-16 00:00:00,O3,84.13,µg/m³,Lille,Airparif,2024-10-23 00:00:00
2024-10-14 00:00:00,SO2,40.01,µg/m³,Toulouse,Météo-France,2024-12-19 00:00:00
2024-01-30 00:00:00,PM2.5,4.94,µg/m³,Bordeaux,SNCF_Open_Data,2024-06-07 00:00:00
2024-10-27 00:00:00,PM10,81.24,µg/m³,Paris,Airparif,2024-07-17 00:00:00
2024-04-04 00:00:00,CO,65.48,µg/m³,Nantes,Airparif,2024-11-03 00:00:00
2024-03-14 00:00:00,CO,37.32,µg/m³,Marseille,RATP_Open_Data_2024,2024-03-08 00:00:00
2024-07-05 00:00:00,O3,63.83,µg/m³,Nice,Météo-France,2024-03-14 00:00:00
2024-02-03 00:00:00,PM2.5,65.42,µg/m³,Lyon,Météo-France,2024-02-04 00:00:00
2024-10-22 00:00:00,O3,15.56,µg/m³,Nantes,SNCF_Open_Data,2024-03-05 00:00:00
2024-05-04 00:00:00,SO2,74.8,µg/m³,Strasbourg,Data.gouv.fr,2024-09-18 00:00:00
2024-05-09 00:00:00,NO2,43.03,µg/m³,Lille,SNCF_Open_Data,2024-04-25 00:00:00
2024-07-08 00:00:00,CO,24.42,µg/m³,Nice,RATP_Open_Data_2024,2024-11-15 00:00:00
2024-07-26 00:00:00,PM2.5,15.3,µg/m³,Bordeaux,Data.gouv.fr,2024-04-17 00:00:00
2024-02-23 00:00:00,CO,66.98,µg/m³,Marseille,RATP_Open_Data_2024,2024-08-07 00:00:00
2024-10-05 00:00:00,NO2,11.27,µg/m³,Toulouse,SNCF_Open_Data,2024-08-20 00:00:00
2024-01-12 00:00:00,O3,11.36,µg/m³,Lille,Airparif,2024-04-17 00:00:00
2024-01-10 00:00:00,PM2.5,7.42,µg/m³,Nantes,SNCF_Open_Data,2024-12-12 00:00:00
2024-10-17 00:00:00,NO2,17.77,µg/m³,Paris,SNCF_Open_Data,2024-11-21 00:00:00
2024-06-12 00:00:00,NO2,9.0,µg/m³,Paris,Data.gouv.fr,2024-01-15 00:00:00
2024-01-22 00:00:00,SO2,42.7,µg/m³,Marseille,Météo-France,2024-04-03 00:00:00
2024-11-25 00:00:00,O3,9.44,µg/m³,Bordeaux,SNCF_Open_Data,2024-08-13 00:00:00
2024-02-20 00:00:00,PM10,59.19,µg/m³,Strasbourg,RATP_Open_Data_2024,2024-06-21 00:00:00
2024-11-29 00:00:00,NO2,21.21,µg/m³,Lyon,RATP_Open_Data_2024,2024-07-21 00:00:00
2024-11-10 00:00:00,PM10,83.5,µg/m³,Montpellier,SNCF_Open_Data,2024-04-25 00:00:00
2024-04-13 00:00:00,PM2.5,39.77,µg/m³,Nantes,RATP_Open_Data_2024,2024-04-10 00:00:00
2024-01-31 00:00:00,SO2,8.72,µg/m³,Paris,Météo-France,2024-12-17 00:00:00
2024-06-01 00:00:00,NO2,80.19,µg/m³,Bordeaux,Data.gouv.fr,2024-09-22 00:00:00
2024-01-02 00:00:00,SO2,20.38,µg/m³,Marseille,RATP_Open_Data_2024,2024-05-23 00:00:00
2024-05-14 00:00:00,NO2,24.96,µg/m³,Paris,RATP_Open_Data_2024,2024-03-12 00:00:00
2024-12-13 00:00:00,PM2.5,35.69,µg/m³,Nantes,RATP_Open_Data_2024,2024-10-03 00:00:00
2024-09-05 00:00:00,NO2,80.13,µg/m³,Nantes,RATP_Open_Data_2024,2024-06-17 00:00:00
2024-12-20 00:00:00,PM10,57.61,µg/m³,Strasbourg,Météo-France,2024-07-20 00:00:00
2024-02-02 00:00:00,O3,4.16,µg/m³,Paris,Airparif,2024-04-19 00:00:00
2024-02-08 00:00:00,PM2.5,3.18,µg/m³,Bordeaux,Data.gouv.fr,2024-05-23 00:00:00
2024-04-29 00:00:00,SO2,21.94,µg/m³,Strasbourg,Météo-France,2024-03-27 00:00:00
2024-05-03 00:00:00,PM10,51.37,µg/m³,Nantes,SNCF_Open_Data,2024-08-12 00:00:00
2024-03-04 00:00:00,PM2.5,49.97,µg/m³,Marseille,RATP_Open_Data_2024,2024-10-24 00:00:00
2024-02-06 00:00:00,NO2,82.64,µg/m³,Nice,Data.gouv.fr,2024-09-11 00:00:00
2024-08-03 00:00:00,PM2.5,25.86,µg/m³,Montpellier,Météo-France,2024-03-07 00:00:00
2024-11-11 00:00:00,SO2,59.91,µg/m³,Toulouse,Data.gouv.fr,2024-09-05 00:00:00
2024-11-30 00:00:00,O3,53.23,µg/m³,Nantes,Airparif,2024-07-26 00:00:00
2024-11-16 00:00:00,PM2.5,2.46,µg/m³,Lille,Data.gouv.fr,2024-10-27 00:00:00
2024-08-14 00:00:00,PM10,60.24,µg/m³,Strasbourg,RATP_Open_Data_2024,2024-04-10 00:00:00
2024-04-23 00:00:00,NO2,72.51,µg/m³,Paris,Data.gouv.fr,2024-09-12 00:00:00
2024-04-15 00:00:00,NO2,67.11,µg/m³,Nice,SNCF_Open_Data,2024-01-21 00:00:00
2024-10-02 00:00:00,PM10,9.01,µg/m³,Nice,Météo-France,2024-01-19 00:00:00
2024-12-25 00:00:00,NO2,23.5,µg/m³,Lyon,Météo-France,2024-12-14 00:00:00
2024-11-16 00:00:00,SO2,59.36,µg/m³,Lyon,RATP_Open_Data_2024,2024-02-25 00:00:00
2024-11-23 00:00:00,PM10,34.99,µg/m³,Toulouse,RATP_Open_Data_2024,2024-08-23 00:00:00
2024-02-24 00:00:00,NO2,78.07,µg/m³,Bordeaux,Airparif,2024-10-29 00:00:00
2024-05-26 00:00:00,PM10,8.57,µg/m³,Montpellier,Météo-France,2024-11-26 00:00:00
2024-11-07 00:00:00,NO2,21.77,µg/m³,Marseille,Météo-France,2024-02-24 00:00:00
2024-12-13 00:00:00,O3,24.65,µg/m³,Lyon,RATP_Open_Data_2024,2024-10-22 00:00:00
2024-03-08 00:00:00,PM2.5,9.6,µg/m³,Nice,SNCF_Open_Data,2024-01-27 00:00:00
2024-02-08 00:00:00,NO2,56.42,µg/m³,Paris,Météo-France,2024-12-06 00:00:00
2024-03-05 00:00:00,NO2,20.05,µg/m³,Toulouse,Météo-France,2024-12-08 00:00:00
2024-05-07 00:00:00,PM10,61.18,µg/m³,Paris,Airparif,2024-09-29 00:00:00
2024-03-02 00:00:00,O3,69.38,µg/m³,Marseille,SNCF_Open_Data,2024-09-11 00:00:00
2024-09-28 00:00:00,O3,7.66,µg/m³,Lyon,SNCF_Open_Data,2024-09-21 00:00:00
2024-06-20 00:00:00,CO,34.82,µg/m³,Paris,SNCF_Open_Data,2024-05-11 00:00:00
2024-01-29 00:00:00,CO,71.83,µg/m³,Toulouse,RATP_Open_Data_2024,2024-08-25 00:00:00
2024-10-19 00:00:00,O3,67.92,µg/m³,Nice,SNCF_Open_Data,2024-06-25 00:00:00
2024-05-23 00:00:00,PM10,42.4,µg/m³,Paris,RATP_Open_Data_2024,2024-08-21 00:00:00
2024-07-06 00:00:00,SO2,47.26,µg/m³,Toulouse,Data.gouv.fr,2024-11-06 00:00:00
2024-08-12 00:00:00,CO,80.0,µg/m³,Toulouse,Airparif,2024-02-29 00:00:00
2024-01-14 00:00:00,PM10,47.45,µg/m³,Nice,Airparif,2024-10-31 00:00:00
2024-05-06 00:00:00,O3,30.71,µg/m³,Nantes,Data.gouv.fr,2024-11-12 00:00:00
2024-04-12 00:00:00,CO,24.84,µg/m³,Lille,Airparif,2024-05-14 00:00:00
2024-11-25 00:00:00,PM2.5,29.95,µg/m³,Nice,Airparif,2024-08-08 00:00:00
2024-03-18 00:00:00,PM10,26.64,µg/m³,Nantes,Airparif,2024-11-18 00:00:00
2024-12-08 00:00:00,NO2,56.93,µg/m³,Lyon,SNCF_Open_Data,2024-09-17 00:00:00
2024-09-06 00:00:00,PM10,65.46,µg/m³,Lille,Météo-France,2024-09-23 00:00:00
2024-04-10 00:00:00,NO2,64.31,µg/m³,Paris,RATP_Open_Data_2024,2024-06-03 00:00:00
2024-03-02 00:00:00,PM2.5,43.29,µg/m³,Lille,Airparif,2024-03-16 00:00:00
2024-07-23 00:00:00,CO,83.87,µg/m³,Lille,Data.gouv.fr,2024-05-02 00:00:00
2024-09-01 00:00:00,SO2,38.09,µg/m³,Lille,Météo-France,2024-02-29 00:00:00
2024-07-07 00:00:00,CO,43.79,µg/m³,Strasbourg,SNCF_Open_Data,2024-12-22 00:00:00
2024-05-01 00:00:00,PM2.5,19.63,µg/m³,Toulouse,SNCF_Open_Data,2024-02-05 00:00:00
2024-05-19 00:00:00,NO2,50.9,µg/m³,Montpellier,Airparif,2024-02-12 00:00:00
2024-09-09 00:00:00,CO,83.98,µg/m³,Bordeaux,RATP_Open_Data_2024,2024-02-01 00:00:00
2024-10-09 00:00:00,PM10,20.07,µg/m³,Paris,Météo-France,2024-10-25 00:00:00
2024-08-03 00:00:00,PM10,11.56,µg/m³,Strasbourg,Airparif,2024-08-03 00:00:00
2024-08-22 00:00:00,CO,57.64,µg/m³,Strasbourg,SNCF_Open_Data,2024-01-07 00:00:00
2024-09-27 00:00:00,CO,69.72,µg/m³,Toulouse,SNCF_Open_Data,2024-12-12 00:00:00
2024-03-14 00:00:00,CO,38.29,µg/m³,Montpellier,RATP_Open_Data_2024,2024-03-31 00:00:00
2024-07-26 00:00:00,O3,82.63,µg/m³,Strasbourg,Airparif,2024-03-11 00:00:00
2024-09-11 00:00:00,PM10,29.9,µg/m³,Montpellier,Data.gouv.fr,2024-10-04 00:00:00
2024-02-14 00:00:00,NO2,64.87,µg/m³,Toulouse,Data.gouv.fr,2024-05-06 00:00:00
2024-09-03 00:00:00,O3,17.2,µg/m³,Nice,RATP_Open_Data_2024,2024-06-23 00:00:00
2024-10-08 00:00:00,O3,63.31,µg/m³,Montpellier,Data.gouv.fr,2024-09-07 00:00:00
2024-07-16 00:00:00,NO2,24.32,µg/m³,Paris,RATP_Open_Data_2024,2024-06-21 00:00:00
