col_date,col_region,col_ville,col_polluant,col_valeur,col_unite,col_indice_atmo,col_qualite_air,col_latitude,col_longitude
2024-02-27 00:00:00,Provence-Alpes-Côte d'Azur,Paris,PM10,22.16,µg/m³,8.21,4.93,46.776118,0.787584
2024-01-17 00:00:00,Normandie,Nice,SO2,13.9,µg/m³,2.53,6.29,51.974418,0.303325
2024-08-25 00:00:00,Pays de la Loire,Marseille,CO,76.44,µg/m³,5.45,8.7,52.716702,5.438532
2024-03-11 00:00:00,Occitanie,Paris,PM2.5,46.21,µg/m³,5.39,3.9,47.687887,-0.533518
2024-10-12 00:00:00,Nouvelle-Aquitaine,Nantes,PM10,80.28,µg/m³,7.47,2.0,52.218647,3.378056
2024-03-29 00:00:00,Nouvelle-Aquitaine,Nantes,O3,16.16,µg/m³,2.78,1.91,45.212001,2.316752
2024-10-02 00:00:00,Bretagne,Toulouse,O3,16.6,µg/m³,2.72,2.71,51.881556,-1.529843
2024-09-26 00:00:00,Normandie,Montpellier,PM10,74.6,µg/m³,7.86,7.42,52.738342,4.859564
2024-05-22 00:00:00,Provence-Alpes-Côte d'Azur,Paris,O3,81.55,µg/m³,7.38,3.03,48.438888,-0.305495
2024-02-04 00:00:00,Île-de-France,Lille,PM2.5,11.88,µg/m³,7.47,4.64,48.991076,0.709198
2024-07-13 00:00:00,Occitanie,Toulouse,PM10,83.67,µg/m³,6.17,6.53,52.202594,4.267829
2024-02-23 00:00:00,Normandie,Marseille,SO2,58.2,µg/m³,4.48,7.92,46.66459,2.712843
2024-06-23 00:00:00,Hauts-de-France,Nantes,PM2.5,27.87,µg/m³,1.79,3.6,45.434481,3.41225
2024-04-07 00:00:00,Nouvelle-Aquitaine,Lille,NO2,25.78,µg/m³,7.82,7.2,48.349309,-0.865098
2024-08-02 00:00:00,Normandie,Bordeaux,PM10,56.13,µg/m³,5.18,6.65,50.529187,0.956217
2024-11-16 00:00:00,Bretagne,Nantes,SO2,28.17,µg/m³,5.09,1.69,48.684216,2.812745
2024-05-07 00:00:00,Auvergne-Rhône-Alpes,Paris,CO,35.59,µg/m³,1.61,3.58,45.853636,-1.355365
2024-05-16 00:00:00,Grand Est,Marseille,O3,53.01,µg/m³,6.12,2.38,51.572469,5.385171
2024-08-23 00:00:00,Pays de la Loire,Nantes,NO2,52.48,µg/m³,5.47,5.32,49.113427,2.520646
2024-06-28 00:00:00,Grand Est,Montpellier,SO2,25.86,µg/m³,2.15,1.72,50.148579,1.291459
2024-09-12 00:00:00,Pays de la Loire,Bordeaux,O3,46.91,µg/m³,7.02,6.86,47.383935,5.504804
2024-10-11 00:00:00,Occitanie,Nantes,SO2,21.29,µg/m³,4.61,7.07,45.653905,-0.143547
2024-03-16 00:00:00,Nouvelle-Aquitaine,Montpellier,PM10,82.77,µg/m³,1.22,4.8,48.361152,2.485977
2024-02-10 00:00:00,Occitanie,Bordeaux,NO2,18.53,µg/m³,5.57,7.18,49.422268,-0.749117
2024-06-18 00:00:00,Pays de la Loire,Nantes,PM10,12.76,µg/m³,2.16,2.74,45.979928,3.034081
2024-05-27 00:00:00,Bretagne,Bordeaux,CO,55.06,µg/m³,5.36,7.27,46.492783,-1.06059
2024-03-15 00:00:00,Pays de la Loire,Lille,O3,71.62,µg/m³,7.11,2.57,49.382325,4.811525
2024-09-12 00:00:00,Auvergne-Rhône-Alpes,Lyon,PM2.5,24.91,µg/m³,1.51,3.8,50.897385,-0.011641
2024-12-06 00:00:00,Île-de-France,Lyon,O3,61.2,µg/m³,1.61,1.91,45.223975,-1.579026
2024-06-24 00:00:00,Occitanie,Montpellier,SO2,72.26,µg/m³,4.98,7.77,52.487007,6.143716
2024-09-23 00:00:00,Occitanie,Strasbourg,NO2,78.38,µg/m³,1.61,8.1,52.691339,-1.455648
2024-02-05 00:00:00,Nouvelle-Aquitaine,Nice,NO2,66.37,µg/m³,8.27,8.48,47.355916,4.523087
2024-09-20 00:00:00,Île-de-France,Lyon,O3,60.94,µg/m³,2.49,7.68,48.703129,2.751629
2024-01-29 00:00:00,Grand Est,Marseille,SO2,6.2,µg/m³,7.18,6.76,52.447128,3.260483
2024-07-12 00:00:00,Grand Est,Bordeaux,PM10,20.98,µg/m³,8.28,8.8,45.621905,5.025399
2024-04-12 00:00:00,Normandie,Nice,NO2,69.27,µg/m³,7.41,3.31,48.548768,-0.097352
2024-02-09 00:00:00,Normandie,Strasbourg,CO,2.13,µg/m³,2.37,7.89,52.22175,5.425584
2024-07-10 00:00:00,Normandie,Nantes,PM2.5,5.27,µg/m³,6.19,6.96,46.415368,0.574775
2024-09-07 00:00:00,Pays de la Loire,Toulouse,SO2,52.82,µg/m³,7.11,6.75,51.930162,5.856022
2024-07-07 00:00:00,Île-de-France,Lille,CO,57.97,µg/m³,5.08,3.2,45.287847,-0.951221
2024-02-14 00:00:00,Auvergne-Rhône-Alpes,Paris,PM2.5,74.68,µg/m³,5.63,6.65,52.614444,1.740993
2024-05-05 00:00:00,Occitanie,Montpellier,SO2,51.63,µg/m³,2.25,7.07,48.318125,-0.140873
2024-01-05 00:00:00,Pays de la Loire,Nice,NO2,26.19,µg/m³,7.87,8.71,45.480307,5.416511
2024-04-01 00:00:00,Occitanie,Marseille,NO2,18.98,µg/m³,3.84,1.97,47.968795,-0.776548
2024-07-25 00:00:00,Bretagne,Nice,CO,21.2,µg/m³,7.07,3.3,45.872255,4.977333
2024-04-17 00:00:00,Bretagne,Nantes,O3,76.47,µg/m³,1.94,4.53,49.054976,3.333971
2024-01-05 00:00:00,Grand Est,Toulouse,SO2,39.93,µg/m³,3.36,6.37,51.589581,5.579565
2024-07-09 00:00:00,Occitanie,Bordeaux,O3,60.29,µg/m³,5.63,1.84,51.939741,5.188694
2024-10-17 00:00:00,Île-de-France,Montpellier,O3,41.28,µg/m³,2.94,1.9,46.958616,1.768325
2024-09-12 00:00:00,Grand Est,Montpellier,PM10,10.96,µg/m³,1.66,5.83,51.880667,2.824469
2024-12-05 00:00:00,Pays de la Loire,Toulouse,NO2,24.09,µg/m³,6.51,8.78,51.416267,5.190216
2024-12-24 00:00:00,Pays de la Loire,Marseille,SO2,67.38,µg/m³,1.31,4.02,51.36996,4.972349
2024-08-20 00:00:00,Provence-Alpes-Côte d'Azur,Toulouse,NO2,67.77,µg/m³,6.55,7.84,46.675087,5.363336
2024-02-07 00:00:00,Hauts-de-France,Lyon,CO,36.55,µg/m³,6.87,1.88,46.686632,1.830678
2024-02-11 00:00:00,Provence-Alpes-Côte d'Azur,Lille,PM10,12.77,µg/m³,5.89,3.54,47.128393,5.974411
2024-05-06 00:00:00,Bretagne,Bordeaux,CO,46.23,µg/m³,5.74,8.01,48.044447,4.992347
2024-05-26 00:00:00,Hauts-de-France,Bordeaux,CO,82.14,µg/m³,5.41,3.16,50.796017,3.422567
2024-07-15 00:00:00,Occitanie,Nantes,CO,2.92,µg/m³,5.36,8.47,51.13689,5.789382
2024-02-17 00:00:00,Bretagne,Nice,CO,25.59,µg/m³,2.77,3.98,47.889656,-1.233372
2024-09-18 00:00:00,Normandie,Lyon,PM10,73.44,µg/m³,8.63,8.78,46.625413,5.083142
2024-11-16 00:00:00,Provence-Alpes-Côte d'Azur,Bordeaux,NO2,59.1,µg/m³,6.91,7.31,49.648617,2.574003
2024-09-15 00:00:00,Occitanie,Marseille,NO2,49.91,µg/m³,6.05,4.37,47.645674,2.876673
2024-04-09 00:00:00,Provence-Alpes-Côte d'Azur,Nantes,PM2.5,36.98,µg/m³,3.98,2.45,51.058247,-0.163626
2024-04-29 00:00:00,Pays de la Loire,Paris,PM2.5,75.52,µg/m³,6.76,6.67,45.048738,-1.460775
2024-11-08 00:00:00,Nouvelle-Aquitaine,Marseille,SO2,47.51,µg/m³,5.58,4.53,50.468079,2.88898
2024-07-25 00:00:00,Normandie,Bordeaux,NO2,39.75,µg/m³,4.51,5.05,50.932468,5.592356
2024-05-25 00:00:00,Normandie,Montpellier,NO2,12.69,µg/m³,7.87,4.82,49.402251,0.756019
2024-11-06 00:00:00,Occitanie,Strasbourg,NO2,15.68,µg/m³,5.52,1.41,50.399312,3.503208
2024-05-08 00:00:00,Île-de-France,Paris,SO2,48.94,µg/m³,7.28,6.05,52.460845,-1.2605
2024-11-25 00:00:00,Nouvelle-Aquitaine,Montpellier,NO2,84.51,µg/m³,1.45,7.71,46.48768,1.311394
2024-08-10 00:00:00,Nouvelle-Aquitaine,Paris,O3,66.04,µg/m³,3.66,1.54,50.690564,5.159512
2024-05-20 00:00:00,Île-de-France,Nice,PM2.5,61.99,µg/m³,1.55,7.83,45.27691,5.281142
2024-05-10 00:00:00,Provence-Alpes-Côte d'Azur,Montpellier,SO2,17.71,µg/m³,4.72,4.82,50.308385,-1.126245
2024-12-17 00:00:00,Normandie,Lille,PM10,3.89,µg/m³,3.63,1.87,52.672542,3.034329
2024-06-26 00:00:00,Bretagne,Montpellier,PM10,19.42,µg/m³,6.02,2.76,51.121681,0.122528
2024-08-11 00:00:00,Normandie,Strasbourg,PM10,83.1,µg/m³,2.18,6.21,47.449095,3.611876
2024-01-27 00:00:00,Bretagne,Strasbourg,PM2.5,5.15,µg/m³,2.75,5.87,48.947335,5.491406
2024-08-27 00:00:00,Nouvelle-Aquitaine,Toulouse,CO,20.17,µg/m³,6.87,4.92,46.912294,2.89625
2024-03-05 00:00:00,Île-de-France,Marseille,PM2.5,62.56,µg/m³,8.67,8.77,49.158457,1.931412
2024-03-15 00:00:00,Provence-Alpes-Côte d'Azur,Lyon,O3,37.58,µg/m³,2.87,1.73,49.974526,5.935198
2024-02-03 00:00:00,Normandie,Toulouse,O3,3.61,µg/m³,2.94,3.08,50.225755,2.720338
2024-02-25 00:00:00,Normandie,Nantes,O3,56.79,µg/m³,3.21,4.2,47.497817,2.640951
2024-06-30 00:00:00,Pays de la Loire,Marseille,O3,28.05,µg/m³,3.55,2.27,48.899873,0.68844
2024-06-16 00:00:00,Provence-Alpes-Côte d'Azur,Toulouse,CO,60.92,µg/m³,8.7,2.83,51.013771,2.736857
2024-04-30 00:00:00,Bretagne,Toulouse,PM10,80.57,µg/m³,1.62,8.09,48.3023,6.217916
2024-11-15 00:00:00,Normandie,Lille,NO2,64.62,µg/m³,3.82,8.2,49.595598,-0.725421
2024-11-01 00:00:00,Occitanie,Bordeaux,SO2,38.05,µg/m³,3.54,2.64,50.620995,3.454788
2024-10-10 00:00:00,Île-de-France,Strasbourg,PM2.5,4.61,µg/m³,6.82,1.7,51.099693,4.221793
2024-03-05 00:00:00,Hauts-de-France,Toulouse,PM10,6.05,µg/m³,1.63,8.61,46.86711,3.443289
2024-06-09 00:00:00,Provence-Alpes-Côte d'Azur,Marseille,NO2,76.59,µg/m³,3.51,2.02,47.383734,-0.655722
2024-07-13 00:00:00,Provence-Alpes-Côte d'Azur,Bordeaux,SO2,38.88,µg/m³,1.96,5.68,50.949225,3.270085
2024-01-04 00:00:00,Grand Est,Nantes,SO2,25.44,µg/m³,2.23,4.35,49.797157,3.664254
2024-04-28 00:00:00,Nouvelle-Aquitaine,Montpellier,SO2,31.79,µg/m³,1.94,4.3,47.917868,3.757209
2024-03-07 00:00:00,Provence-Alpes-Côte d'Azur,Lyon,PM10,39.75,µg/m³,7.89,3.7,47.308488,0.716941
2024-01-25 00:00:00,Grand Est,Montpellier,PM10,36.23,µg/m³,3.31,8.64,47.371352,3.011744
2024-08-01 00:00:00,Occitanie,Marseille,PM2.5,55.23,µg/m³,7.98,8.33,52.419466,0.580675
2024-02-17 00:00:00,Occitanie,Paris,SO2,81.77,µg/m³,4.33,5.6,47.527964,0.201049
2024-06-07 00:00:00,Occitanie,Toulouse,O3,33.69,µg/m³,6.6,2.62,45.081357,5.4418
2024-03-26 00:00:00,Occitanie,Nantes,PM2.5,36.33,µg/m³,7.4,1.39,51.381995,6.041399
2024-05-31 00:00:00,Auvergne-Rhône-Alpes,Lyon,PM2.5,42.25,µg/m³,3.22,2.23,50.414759,1.784497
2024-03-23 00:00:00,Nouvelle-Aquitaine,Montpellier,SO2,59.56,µg/m³,7.92,7.52,48.349209,3.564796
2024-09-01 00:00:00,Hauts-de-France,Lyon,SO2,4.62,µg/m³,5.84,4.83,46.192778,-1.002796
2024-04-29 00:00:00,Grand Est,Paris,CO,24.32,µg/m³,7.48,7.96,47.876377,3.941188
2024-08-02 00:00:00,Hauts-de-France,Marseille,O3,8.99,µg/m³,3.42,4.74,48.957828,4.670389
2024-03-12 00:00:00,Normandie,Lille,NO2,14.76,µg/m³,5.82,4.77,47.06188,1.097971
2024-10-09 00:00:00,Grand Est,Nice,PM2.5,24.21,µg/m³,5.44,7.81,52.846859,5.282297
2024-12-04 00:00:00,Île-de-France,Bordeaux,NO2,12.85,µg/m³,7.11,8.64,47.427904,-1.437123
2024-03-26 00:00:00,Pays de la Loire,Toulouse,PM10,25.15,µg/m³,7.16,7.34,47.895756,0.23227
2024-08-15 00:00:00,Pays de la Loire,Paris,CO,25.55,µg/m³,8.66,4.07,52.115655,3.808976
2024-11-19 00:00:00,Île-de-France,Toulouse,PM10,73.06,µg/m³,8.09,8.08,48.54876,4.356444
2024-04-21 00:00:00,Grand Est,Lille,SO2,6.75,µg/m³,7.54,7.0,52.045421,0.704597
2024-03-19 00:00:00,Hauts-de-France,Lyon,O3,21.23,µg/m³,6.8,6.19,49.196779,4.787887
2024-11-29 00:00:00,Provence-Alpes-Côte d'Azur,Lyon,O3,32.3,µg/m³,3.47,5.59,50.176998,2.662798
2024-04-06 00:00:00,Provence-Alpes-Côte d'Azur,Marseille,PM2.5,18.8,µg/m³,2.09,5.6,45.279186,1.967148
2024-07-14 00:00:00,Pays de la Loire,Lille,PM10,35.04,µg/m³,8.43,4.84,51.345121,-0.302074
2024-08-24 00:00:00,Bretagne,Marseille,PM2.5,11.04,µg/m³,8.07,2.27,46.725961,5.484045
2024-09-17 00:00:00,Grand Est,Marseille,NO2,82.82,µg/m³,5.38,8.73,51.910183,4.768846
2024-08-28 00:00:00,Grand Est,Strasbourg,O3,68.42,µg/m³,5.99,3.9,50.146381,2.273515
2024-11-07 00:00:00,Auvergne-Rhône-Alpes,Marseille,O3,50.86,µg/m³,5.56,5.03,46.497479,1.987067
2024-12-20 00:00:00,Hauts-de-France,Nantes,CO,43.66,µg/m³,7.86,8.21,48.338033,5.069131
2024-02-06 00:00:00,Pays de la Loire,Nantes,SO2,39.44,µg/m³,7.66,2.61,51.799023,1.32551
2024-06-25 00:00:00,Hauts-de-France,Marseille,O3,6.33,µg/m³,7.15,1.43,52.708571,-0.357152
2024-02-26 00:00:00,Nouvelle-Aquitaine,Bordeaux,NO2,29.39,µg/m³,2.8,6.73,51.477678,-1.133412
2024-01-31 00:00:00,Nouvelle-Aquitaine,Paris,CO,51.69,µg/m³,5.52,6.16,49.779309,3.154955
2024-06-09 00:00:00,Provence-Alpes-Côte d'Azur,Nice,CO,31.77,µg/m³,6.76,2.0,52.504245,1.359249
2024-01-16 00:00:00,Grand Est,Lille,CO,79.36,µg/m³,3.45,2.6,48.309108,-0.613609
2024-11-08 00:00:00,Île-de-France,Strasbourg,SO2,6.52,µg/m³,1.41,8.55,47.268059,-1.491634
2024-05-15 00:00:00,Île-de-France,Nantes,PM2.5,53.91,µg/m³,4.48,1.55,51.074688,1.504014
2024-08-21 00:00:00,Provence-Alpes-Côte d'Azur,Paris,NO2,6.61,µg/m³,6.93,3.86,50.430284,3.575349
2024-12-24 00:00:00,Normandie,Bordeaux,NO2,37.15,µg/m³,6.66,7.18,52.753847,4.161772
2024-01-01 00:00:00,Pays de la Loire,Montpellier,NO2,44.29,µg/m³,4.07,1.74,52.111844,3.714343
2024-09-24 00:00:00,Provence-Alpes-Côte d'Azur,Lille,PM2.5,37.54,µg/m³,6.14,7.25,50.362299,6.03887
2024-03-01 00:00:00,Bretagne,Lyon,PM10,2.58,µg/m³,1.68,5.03,50.290668,-0.988036
2024-10-28 00:00:00,Normandie,Bordeaux,O3,77.69,µg/m³,6.49,2.81,47.106949,4.766181
2024-03-20 00:00:00,Grand Est,Montpellier,NO2,36.73,µg/m³,8.65,4.19,47.572087,0.691595
2024-10-04 00:00:00,Occitanie,Marseille,NO2,37.89,µg/m³,8.4,2.06,47.877539,3.897529
2024-03-19 00:00:00,Pays de la Loire,Nice,PM10,30.05,µg/m³,5.19,4.4,50.52469,1.734473
2024-02-23 00:00:00,Auvergne-Rhône-Alpes,Nantes,O3,58.09,µg/m³,3.77,5.13,49.087475,3.636456
2024-05-04 00:00:00,Hauts-de-France,Toulouse,PM2.5,72.67,µg/m³,1.75,7.33,48.154882,-1.223525
2024-04-16 00:00:00,Bretagne,Lille,PM10,63.49,µg/m³,7.0,5.8,49.889625,6.103593
2024-10-30 00:00:00,Pays de la Loire,Bordeaux,SO2,78.55,µg/m³,1.69,2.3,47.545451,1.708799
2024-07-04 00:00:00,Pays de la Loire,Strasbourg,SO2,15.2,µg/m³,5.91,3.99,51.876378,5.598215
2024-12-16 00:00:00,Pays de la Loire,Lyon,NO2,30.72,µg/m³,8.31,1.69,49.710463,0.34958
2024-08-18 00:00:00,Occitanie,Lille,PM10,50.29,µg/m³,1.65,7.05,49.843018,4.386539
2024-11-23 00:00:00,Île-de-France,Nantes,CO,17.86,µg/m³,4.94,7.74,51.39766,1.059218
2024-06-04 00:00:00,Occitanie,Nantes,O3,6.56,µg/m³,4.08,6.37,49.501189,2.233009
2024-11-11 00:00:00,Bretagne,Lille,PM2.5,39.1,µg/m³,2.72,6.76,51.507438,4.162738
2024-12-25 00:00:00,Normandie,Bordeaux,SO2,76.49,µg/m³,4.63,4.32,51.262928,1.054234
2024-10-30 00:00:00,Hauts-de-France,Lyon,O3,66.86,µg/m³,6.16,4.85,48.935753,3.760627
2024-09-14 00:00:00,Provence-Alpes-Côte d'Azur,Nice,PM10,19.13,µg/m³,7.01,5.13,49.808363,-1.319484
2024-05-21 00:00:00,Île-de-France,Strasbourg,PM10,26.74,µg/m³,4.72,8.15,46.013037,2.782607
2024-04-13 00:00:00,Nouvelle-Aquitaine,Bordeaux,PM10,29.58,µg/m³,5.76,4.72,48.816203,2.936107
2024-03-17 00:00:00,Provence-Alpes-Côte d'Azur,Lyon,NO2,5.32,µg/m³,5.05,7.94,50.178474,-0.977303
2024-02-28 00:00:00,Provence-Alpes-Côte d'Azur,Marseille,CO,40.19,µg/m³,3.99,3.47,52.141388,2.05162
2024-07-26 00:00:00,Auvergne-Rhône-Alpes,Lyon,SO2,83.61,µg/m³,8.16,8.15,52.815859,1.913993
2024-08-28 00:00:00,Occitanie,Paris,NO2,33.23,µg/m³,2.12,7.8,49.262281,3.180334
2024-09-16 00:00:00,Nouvelle-Aquitaine,Montpellier,PM2.5,35.62,µg/m³,6.57,5.16,44.915867,5.333434
2024-04-10 00:00:00,Île-de-France,Lille,SO2,46.38,µg/m³,1.59,1.74,51.874532,-1.14724
2024-12-22 00:00:00,Occitanie,Montpellier,CO,3.44,µg/m³,1.56,2.79,45.541891,6.054077
2024-06-20 00:00:00,Provence-Alpes-Côte d'Azur,Montpellier,O3,28.92,µg/m³,6.18,5.17,48.31466,0.643639
2024-02-03 00:00:00,Auvergne-Rhône-Alpes,Lyon,PM10,66.31,µg/m³,6.73,1.68,50.790644,-1.232615
2024-11-27 00:00:00,Île-de-France,Nice,SO2,75.67,µg/m³,4.27,8.78,51.495304,0.737616
2024-05-29 00:00:00,Auvergne-Rhône-Alpes,Lille,PM10,67.36,µg/m³,3.81,8.26,46.219278,4.682215
2024-03-08 00:00:00,Auvergne-Rhône-Alpes,Toulouse,O3,44.27,µg/m³,6.18,6.35,48.866384,2.620019
2024-07-07 00:00:00,Normandie,Strasbourg,O3,79.03,µg/m³,8.09,8.34,49.59392,-0.071157
2024-09-30 00:00:00,Grand Est,Nice,NO2,53.35,µg/m³,7.53,2.35,45.507829,0.197098
2024-01-15 00:00:00,Auvergne-Rhône-Alpes,Nantes,PM10,74.43,µg/m³,3.74,1.27,47.260959,3.181269
2024-08-10 00:00:00,Hauts-de-France,Strasbourg,PM2.5,66.26,µg/m³,7.63,6.12,46.506695,5.552492
2024-09-12 00:00:00,Occitanie,Nice,SO2,69.73,µg/m³,5.25,3.7,44.934754,-0.954944
2024-05-10 00:00:00,Occitanie,Lyon,NO2,22.68,µg/m³,3.42,7.38,46.735943,-0.865809
2024-07-04 00:00:00,Normandie,Paris,CO,61.74,µg/m³,1.37,4.54,47.26532,5.481618
2024-05-24 00:00:00,Île-de-France,Toulouse,SO2,38.5,µg/m³,2.93,5.85,49.987297,-0.381547
2024-07-15 00:00:00,Pays de la Loire,Lyon,CO,36.72,µg/m³,6.57,6.7,50.211548,3.709684
2024-08-17 00:00:00,Nouvelle-Aquitaine,Lille,CO,29.39,µg/m³,1.23,5.96,47.543777,1.93785
2024-01-24 00:00:00,Normandie,Montpellier,NO2,53.39,µg/m³,2.42,6.29,45.965035,0.158696
2024-04-09 00:00:00,Île-de-France,Strasbourg,CO,75.56,µg/m³,1.6,7.76,51.716781,4.235178
2024-12-16 00:00:00,Auvergne-Rhône-Alpes,Toulouse,PM10,30.41,µg/m³,3.69,8.34,52.580922,2.337574
2024-04-29 00:00:00,Grand Est,Paris,NO2,59.16,µg/m³,1.5,2.16,45.083877,1.341824
2024-11-27 00:00:00,Pays de la Loire,Montpellier,CO,23.21,µg/m³,6.24,8.19,50.260805,6.105135
2024-03-15 00:00:00,Occitanie,Toulouse,CO,19.31,µg/m³,1.83,7.58,48.546105,-1.554018
2024-02-13 00:00:00,Nouvelle-Aquitaine,Toulouse,SO2,65.51,µg/m³,2.96,7.14,51.745519,0.970606
2024-02-14 00:00:00,Provence-Alpes-Côte d'Azur,Nantes,PM2.5,13.09,µg/m³,4.27,7.12,49.864851,3.191475
2024-04-09 00:00:00,Auvergne-Rhône-Alpes,Bordeaux,PM10,11.38,µg/m³,5.32,6.74,51.852018,4.062373
2024-11-08 00:00:00,Nouvelle-Aquitaine,Bordeaux,CO,81.71,µg/m³,5.28,6.12,46.321288,3.074443
2024-08-17 00:00:00,Provence-Alpes-Côte d'Azur,Nice,O3,27.58,µg/m³,6.16,3.48,50.560639,3.40088
2024-12-04 00:00:00,Normandie,Bordeaux,NO2,47.45,µg/m³,1.97,5.52,48.419714,5.534433
2024-06-04 00:00:00,Grand Est,Marseille,CO,74.29,µg/m³,5.71,1.87,52.460643,2.071341
2024-06-07 00:00:00,Pays de la Loire,Lille,SO2,73.28,µg/m³,8.0,1.43,45.865476,-0.250983
2024-04-21 00:00:00,Occitanie,Nice,NO2,65.48,µg/m³,5.58,8.06,46.201503,6.257244
2024-04-18 00:00:00,Auvergne-Rhône-Alpes,Lyon,NO2,15.09,µg/m³,2.89,8.28,52.187191,2.202246
2024-07-13 00:00:00,Île-de-France,Paris,CO,72.13,µg/m³,6.24,4.15,45.344586,1.988061
2024-07-05 00:00:00,Normandie,Marseille,CO,76.36,µg/m³,1.67,2.44,45.686437,5.696
2024-06-18 00:00:00,Normandie,Toulouse,NO2,47.69,µg/m³,5.74,3.94,48.097531,0.596737
2024-02-26 00:00:00,Nouvelle-Aquitaine,Toulouse,CO,84.93,µg/m³,8.36,5.87,45.038184,-0.836965
2024-10-14 00:00:00,Provence-Alpes-Côte d'Azur,Lille,PM2.5,63.09,µg/m³,3.2,4.08,49.610206,4.873919
2024-02-10 00:00:00,Grand Est,Nice,PM2.5,81.4,µg/m³,1.77,4.43,51.666623,2.784444
2024-03-10 00:00:00,Nouvelle-Aquitaine,Toulouse,PM2.5,62.73,µg/m³,6.51,1.92,52.602299,-0.709545
2024-03-03 00:00:00,Normandie,Lille,PM10,48.85,µg/m³,6.72,4.7,49.291687,3.146104
2024-03-19 00:00:00,Grand Est,Lyon,O3,79.47,µg/m³,4.2,2.33,46.137671,4.376159
2024-07-19 00:00:00,Île-de-France,Toulouse,CO,79.03,µg/m³,7.54,6.54,46.692101,4.422547
2024-12-22 00:00:00,Pays de la Loire,Toulouse,O3,12.05,µg/m³,1.85,2.21,50.535416,0.940413
2024-01-11 00:00:00,Hauts-de-France,Nice,O3,60.1,µg/m³,5.83,6.43,52.371893,0.539684
2024-05-23 00:00:00,Grand Est,Lyon,NO2,61.42,µg/m³,7.66,8.12,48.603218,2.143393
2024-06-15 00:00:00,Occitanie,Strasbourg,O3,65.92,µg/m³,4.47,2.55,51.147084,6.18942
2024-01-21 00:00:00,Pays de la Loire,Nantes,PM10,32.02,µg/m³,7.02,4.87,48.228959,-0.32238
2024-12-20 00:00:00,Normandie,Nice,NO2,52.97,µg/m³,3.21,4.22,45.380597,-0.748061
2024-08-19 00:00:00,Grand Est,Nice,O3,56.07,µg/m³,3.45,8.28,45.667166,5.042832
2024-02-20 00:00:00,Île-de-France,Lyon,CO,79.04,µg/m³,5.4,4.05,46.024906,-0.94139
2024-02-09 00:00:00,Nouvelle-Aquitaine,Bordeaux,PM10,3.21,µg/m³,5.93,6.81,47.852774,0.094774
2024-12-20 00:00:00,Pays de la Loire,Toulouse,PM2.5,58.98,µg/m³,8.47,4.77,51.07942,5.770572
2024-11-08 00:00:00,Nouvelle-Aquitaine,Nice,SO2,83.71,µg/m³,3.41,5.18,48.995056,-1.548111
2024-12-26 00:00:00,Auvergne-Rhône-Alpes,Toulouse,CO,19.21,µg/m³,8.65,6.78,45.129385,4.096364
2024-07-23 00:00:00,Auvergne-Rhône-Alpes,Nice,CO,3.41,µg/m³,1.45,7.24,49.985811,4.585462
2024-12-18 00:00:00,Pays de la Loire,Nice,O3,46.81,µg/m³,3.36,4.07,47.669642,5.3008
2024-12-25 00:00:00,Bretagne,Nice,SO2,79.91,µg/m³,1.86,4.23,50.364223,2.947358
2024-12-14 00:00:00,Provence-Alpes-Côte d'Azur,Lyon,O3,26.1,µg/m³,1.91,4.65,50.033396,2.127916
2024-06-14 00:00:00,Île-de-France,Marseille,O3,25.01,µg/m³,5.57,1.94,51.361435,4.777604
2024-05-23 00:00:00,Bretagne,Montpellier,O3,79.38,µg/m³,4.07,5.31,45.20647,5.170438
2024-04-02 00:00:00,Provence-Alpes-Côte d'Azur,Bordeaux,SO2,75.45,µg/m³,8.34,1.43,47.353474,-0.488904
2024-07-26 00:00:00,Hauts-de-France,Nice,CO,32.6,µg/m³,2.43,4.26,50.703968,2.249673
2024-09-26 00:00:00,Île-de-France,Bordeaux,CO,23.03,µg/m³,2.26,5.63,50.32168,-0.486112
2024-12-11 00:00:00,Nouvelle-Aquitaine,Marseille,O3,15.04,µg/m³,4.28,1.23,45.652975,3.159093
2024-08-15 00:00:00,Île-de-France,Lyon,SO2,29.65,µg/m³,3.95,4.09,49.268317,5.175082
2024-05-21 00:00:00,Nouvelle-Aquitaine,Paris,O3,60.75,µg/m³,1.95,7.0,45.516621,4.245731
2024-09-26 00:00:00,Hauts-de-France,Marseille,PM10,63.45,µg/m³,6.94,7.81,45.781005,3.153877
2024-06-19 00:00:00,Nouvelle-Aquitaine,Marseille,PM10,83.65,µg/m³,3.6,6.03,50.017353,3.952621
2024-09-13 00:00:00,Provence-Alpes-Côte d'Azur,Bordeaux,SO2,53.04,µg/m³,8.4,1.5,47.58432,4.726889
2024-02-10 00:00:00,Bretagne,Nice,O3,35.75,µg/m³,1.56,2.92,45.356905,5.545903
2024-11-24 00:00:00,Auvergne-Rhône-Alpes,Strasbourg,SO2,49.31,µg/m³,5.47,4.03,48.590968,-0.969587
2024-09-06 00:00:00,Occitanie,Paris,PM10,50.84,µg/m³,1.51,7.46,49.096075,5.243078
2024-01-14 00:00:00,Grand Est,Nice,NO2,37.01,µg/m³,6.13,1.39,52.634682,3.010753
2024-09-29 00:00:00,Auvergne-Rhône-Alpes,Bordeaux,SO2,72.3,µg/m³,2.16,7.36,47.626221,-0.203301
