col_event_id,col_time_id,col_line_id,col_stop_id,col_heure_theorique,col_heure_reelle,col_retard_s,col_annule,col_charge_estimee,col_vehicle_id
ID_089,ID_089,ID_089,ID_089,5.76,4.71,8.3,8.11,2024-11-20 00:00:00,ID_089
ID_090,ID_090,ID_090,ID_090,7.53,1.89,5.68,3.25,2024-04-19 00:00:00,ID_090
ID_091,ID_091,ID_091,ID_091,3.85,6.76,2.42,2.26,2024-04-21 00:00:00,ID_091
ID_092,ID_092,ID_092,ID_092,4.0,3.28,2.59,1.35,2024-06-16 00:00:00,ID_092
ID_093,ID_093,ID_093,ID_093,2.71,4.31,2.8,3.16,2024-11-26 00:00:00,ID_093
ID_094,ID_094,ID_094,ID_094,4.86,2.06,5.44,5.33,2024-01-10 00:00:00,ID_094
ID_095,ID_095,ID_095,ID_095,4.9,6.28,6.72,4.31,2024-09-30 00:00:00,ID_095
ID_096,ID_096,ID_096,ID_096,5.14,2.24,5.96,5.21,2024-04-25 00:00:00,ID_096
ID_097,ID_097,ID_097,ID_097,8.1,5.27,4.12,4.22,2024-04-13 00:00:00,ID_097
ID_098,ID_098,ID_098,ID_098,4.5,5.28,2.28,2.76,2024-01-13 00:00:00,ID_098
ID_099,ID_099,ID_099,ID_099,2.56,2.19,5.86,6.68,2024-06-12 00:00:00,ID_099
ID_000,ID_000,ID_000,ID_000,2.59,3.56,2.23,5.73,2024-01-02 00:00:00,ID_000
ID_001,ID_001,ID_001,ID_001,6.43,8.35,4.98,6.3,2024-08-28 00:00:00,ID_001
ID_002,ID_002,ID_002,ID_002,4.28,2.05,2.99,7.51,2024-05-02 00:00:00,ID_002
ID_003,ID_003,ID_003,ID_003,7.42,2.92,4.12,4.58,2024-01-09 00:00:00,ID_003
ID_004,ID_004,ID_004,ID_004,6.56,5.25,1.7,7.18,2024-02-03 00:00:00,ID_004
ID_005,ID_005,ID_005,ID_005,3.71,3.26,5.82,3.71,2024-12-01 00:00:00,ID_005
ID_006,ID_006,ID_006,ID_006,6.76,4.4,5.7,4.0,2024-02-08 00:00:00,ID_006
ID_007,ID_007,ID_007,ID_007,3.88,2.86,1.9,3.91,2024-12-07 00:00:00,ID_007
ID_008,ID_008,ID_008,ID_008,8.53,5.11,2.09,2.51,2024-09-05 00:00:00,ID_008
ID_009,ID_009,ID_009,ID_009,5.2,3.82,4.86,5.24,2024-04-04 00:00:00,ID_009
ID_010,ID_010,ID_010,ID_010,3.25,1.56,2.09,2.55,2024-11-25 00:00:00,ID_010
ID_011,ID_011,ID_011,ID_011,8.61,4.58,7.71,1.86,2024-05-03 00:00:00,ID_011
ID_012,ID_012,ID_012,ID_012,7.87,1.96,6.83,8.45,2024-05-02 00:00:00,ID_012
ID_013,ID_013,ID_013,ID_013,8.11,8.17,3.46,5.91,2024-01-09 00:00:00,ID_013
ID_014,ID_014,ID_014,ID_014,8.35,3.67,1.25,7.08,2024-10-09 00:00:00,ID_014
ID_015,ID_015,ID_015,ID_015,3.5,4.25,4.86,2.41,2024-06-06 00:00:00,ID_015
ID_016,ID_016,ID_016,ID_016,5.74,6.87,5.01,3.29,2024-10-21 00:00:00,ID_016
ID_017,ID_017,ID_017,ID_017,4.17,4.11,6.53,4.68,2024-07-20 00:00:00,ID_017
ID_018,ID_018,ID_018,ID_018,1.22,1.22,5.91,1.87,2024-11-02 00:00:00,ID_018
ID_019,ID_019,ID_019,ID_019,5.47,1.28,1.54,6.64,2024-04-08 00:00:00,ID_019
ID_020,ID_020,ID_020,ID_020,2.4,4.7,2.1,3.68,2024-06-06 00:00:00,ID_020
ID_021,ID_021,ID_021,ID_021,7.33,7.98,4.73,2.18,2024-05-21 00:00:00,ID_021
ID_022,ID_022,ID_022,ID_022,3.87,2.95,8.57,1.95,2024-09-17 00:00:00,ID_022
ID_023,ID_023,ID_023,ID_023,7.33,6.07,6.24,4.58,2024-04-16 00:00:00,ID_023
ID_024,ID_024,ID_024,ID_024,7.45,2.66,3.9,1.82,2024-03-22 00:00:00,ID_024
ID_025,ID_025,ID_025,ID_025,3.65,8.78,1.34,7.95,2024-09-17 00:00:00,ID_025
ID_026,ID_026,ID_026,ID_026,3.0,4.94,7.91,2.53,2024-01-14 00:00:00,ID_026
ID_027,ID_027,ID_027,ID_027,5.62,5.92,3.72,6.23,2024-06-04 00:00:00,ID_027
ID_028,ID_028,ID_028,ID_028,3.37,3.58,8.09,1.82,2024-10-24 00:00:00,ID_028
ID_029,ID_029,ID_029,ID_029,4.79,4.78,3.55,7.13,2024-11-08 00:00:00,ID_029
ID_030,ID_030,ID_030,ID_030,6.58,7.98,2.22,3.34,2024-01-31 00:00:00,ID_030
ID_031,ID_031,ID_031,ID_031,8.08,5.04,6.6,7.17,2024-10-09 00:00:00,ID_031
ID_032,ID_032,ID_032,ID_032,2.22,3.79,6.65,7.07,2024-09-12 00:00:00,ID_032
ID_033,ID_033,ID_033,ID_033,4.58,3.44,3.4,5.37,2024-05-14 00:00:00,ID_033
ID_034,ID_034,ID_034,ID_034,6.43,6.98,3.43,8.2,2024-09-01 00:00:00,ID_034
ID_035,ID_035,ID_035,ID_035,8.49,2.7,2.96,6.49,2024-09-22 00:00:00,ID_035
ID_036,ID_036,ID_036,ID_036,8.33,6.61,3.82,8.54,2024-02-19 00:00:00,ID_036
ID_037,ID_037,ID_037,ID_037,3.04,5.89,7.04,8.35,2024-02-19 00:00:00,ID_037
ID_038,ID_038,ID_038,ID_038,2.06,6.97,5.9,6.87,2024-10-14 00:00:00,ID_038
ID_039,ID_039,ID_039,ID_039,2.72,6.35,1.29,2.49,2024-12-12 00:00:00,ID_039
ID_040,ID_040,ID_040,ID_040,4.68,2.32,2.44,7.31,2024-03-18 00:00:00,ID_040
ID_041,ID_041,ID_041,ID_041,8.78,2.54,2.74,1.61,2024-12-22 00:00:00,ID_041
ID_042,ID_042,ID_042,ID_042,4.35,1.24,7.94,7.78,2024-01-11 00:00:00,ID_042
ID_043,ID_043,ID_043,ID_043,3.64,4.49,5.28,3.31,2024-02-29 00:00:00,ID_043
ID_044,ID_044,ID_044,ID_044,4.05,7.38,7.65,5.97,2024-07-17 00:00:00,ID_044
ID_045,ID_045,ID_045,ID_045,2.35,1.81,3.32,6.89,2024-08-11 00:00:00,ID_045
ID_046,ID_046,ID_046,ID_046,7.8,7.95,6.48,4.22,2024-04-06 00:00:00,ID_046
ID_047,ID_047,ID_047,ID_047,5.62,3.2,4.15,3.2,2024-08-13 00:00:00,ID_047
ID_048,ID_048,ID_048,ID_048,3.49,1.72,2.33,6.5,2024-07-05 00:00:00,ID_048
ID_049,ID_049,ID_049,ID_049,6.98,1.24,8.53,4.08,2024-05-25 00:00:00,ID_049
ID_050,ID_050,ID_050,ID_050,5.6,3.19,5.66,7.39,2024-07-20 00:00:00,ID_050
ID_051,ID_051,ID_051,ID_051,4.57,4.8,2.54,3.24,2024-09-23 00:00:00,ID_051
ID_052,ID_052,ID_052,ID_052,7.86,7.8,8.16,7.33,2024-08-07 00:00:00,ID_052
ID_053,ID_053,ID_053,ID_053,8.38,5.9,2.08,7.04,2024-10-12 00:00:00,ID_053
ID_054,ID_054,ID_054,ID_054,6.12,8.25,4.93,6.84,2024-02-12 00:00:00,ID_054
ID_055,ID_055,ID_055,ID_055,6.68,6.71,5.33,4.71,2024-12-12 00:00:00,ID_055
ID_056,ID_056,ID_056,ID_056,8.28,2.12,3.96,2.75,2024-05-11 00:00:00,ID_056
ID_057,ID_057,ID_057,ID_057,2.37,6.29,7.05,2.18,2024-02-13 00:00:00,ID_057
ID_058,ID_058,ID_058,ID_058,3.97,3.29,1.5,2.9,2024-01-06 00:00:00,ID_058
ID_059,ID_059,ID_059,ID_059,3.04,5.63,4.67,3.36,2024-01-01 00:00:00,ID_059
ID_060,ID_060,ID_060,ID_060,5.19,3.34,1.54,3.18,2024-09-01 00:00:00,ID_060
ID_061,ID_061,ID_061,ID_061,3.02,7.44,8.28,7.84,2024-04-30 00:00:00,ID_061
ID_062,ID_062,ID_062,ID_062,2.26,7.11,1.76,8.26,2024-08-25 00:00:00,ID_062
ID_063,ID_063,ID_063,ID_063,3.76,5.88,3.17,5.88,2024-10-12 00:00:00,ID_063
ID_064,ID_064,ID_064,ID_064,2.58,7.54,5.74,4.06,2024-07-23 00:00:00,ID_064
ID_065,ID_065,ID_065,ID_065,5.16,2.49,7.9,8.1,2024-03-03 00:00:00,ID_065
ID_066,ID_066,ID_066,ID_066,2.71,6.61,3.68,5.33,2024-06-24 00:00:00,ID_066
ID_067,ID_067,ID_067,ID_067,2.0,6.47,7.04,1.33,2024-07-11 00:00:00,ID_067
ID_068,ID_068,ID_068,ID_068,7.53,8.73,5.4,6.53,2024-07-30 00:00:00,ID_068
ID_069,ID_069,ID_069,ID_069,7.79,4.94,6.13,8.21,2024-08-12 00:00:00,ID_069
ID_070,ID_070,ID_070,ID_070,1.52,7.82,2.75,6.42,2024-04-23 00:00:00,ID_070
ID_071,ID_071,ID_071,ID_071,2.51,2.34,2.69,5.89,2024-12-16 00:00:00,ID_071
ID_072,ID_072,ID_072,ID_072,1.28,6.46,3.72,6.26,2024-10-08 00:00:00,ID_072
ID_073,ID_073,ID_073,ID_073,8.16,1.52,2.65,5.37,2024-05-23 00:00:00,ID_073
ID_074,ID_074,ID_074,ID_074,7.81,3.82,4.9,2.73,2024-07-25 00:00:00,ID_074
ID_075,ID_075,ID_075,ID_075,3.91,7.77,6.78,3.35,2024-08-28 00:00:00,ID_075
ID_076,ID_076,ID_076,ID_076,7.82,3.77,7.51,2.43,2024-03-20 00:00:00,ID_076
ID_077,ID_077,ID_077,ID_077,6.74,8.57,4.07,6.7,2024-06-12 00:00:00,ID_077
ID_078,ID_078,ID_078,ID_078,8.04,7.33,3.05,2.01,2024-10-01 00:00:00,ID_078
ID_079,ID_079,ID_079,ID_079,6.66,5.22,7.62,7.82,2024-02-03 00:00:00,ID_079
ID_080,ID_080,ID_080,ID_080,8.32,2.02,6.65,2.01,2024-11-09 00:00:00,ID_080
ID_081,ID_081,ID_081,ID_081,6.45,4.82,4.04,6.42,2024-07-17 00:00:00,ID_081
ID_082,ID_082,ID_082,ID_082,2.93,8.47,4.9,5.12,2024-04-17 00:00:00,ID_082
ID_083,ID_083,ID_083,ID_083,6.56,2.36,4.69,3.92,2024-07-17 00:00:00,ID_083
ID_084,ID_084,ID_084,ID_084,7.74,1.92,8.01,4.83,2024-02-22 00:00:00,ID_084
ID_085,ID_085,ID_085,ID_085,6.79,3.88,6.15,5.87,2024-01-23 00:00:00,ID_085
ID_086,ID_086,ID_086,ID_086,5.3,8.17,7.08,8.14,2024-05-07 00:00:00,ID_086
ID_087,ID_087,ID_087,ID_087,1.98,5.49,8.63,6.08,2024-10-20 00:00:00,ID_087
ID_088,ID_088,ID_088,ID_088,6.5,3.52,6.62,7.07,2024-12-26 00:00:00,ID_088
ID_089,ID_089,ID_089,ID_089,4.01,1.25,4.89,2.25,2024-08-15 00:00:00,ID_089
ID_090,ID_090,ID_090,ID_090,6.73,5.27,7.23,2.19,2024-07-26 00:00:00,ID_090
ID_091,ID_091,ID_091,ID_091,6.52,3.35,6.8,3.34,2024-06-04 00:00:00,ID_091
ID_092,ID_092,ID_092,ID_092,4.57,6.45,8.5,4.06,2024-06-26 00:00:00,ID_092
ID_093,ID_093,ID_093,ID_093,6.73,3.04,8.21,1.72,2024-07-26 00:00:00,ID_093
ID_094,ID_094,ID_094,ID_094,5.95,3.94,1.43,8.09,2024-09-09 00:00:00,ID_094
ID_095,ID_095,ID_095,ID_095,6.84,8.59,7.76,2.38,2024-11-28 00:00:00,ID_095
ID_096,ID_096,ID_096,ID_096,4.45,2.76,3.2,2.75,2024-08-28 00:00:00,ID_096
ID_097,ID_097,ID_097,ID_097,5.34,5.32,5.88,8.11,2024-04-09 00:00:00,ID_097
ID_098,ID_098,ID_098,ID_098,1.55,7.75,7.99,2.76,2024-05-06 00:00:00,ID_098
ID_099,ID_099,ID_099,ID_099,3.48,2.61,7.25,3.34,2024-10-08 00:00:00,ID_099
ID_000,ID_000,ID_000,ID_000,3.94,2.91,8.75,4.04,2024-02-12 00:00:00,ID_000
ID_001,ID_001,ID_001,ID_001,1.51,8.37,6.62,6.33,2024-05-23 00:00:00,ID_001
ID_002,ID_002,ID_002,ID_002,5.24,7.38,7.02,8.62,2024-04-30 00:00:00,ID_002
ID_003,ID_003,ID_003,ID_003,5.28,5.04,1.67,3.69,2024-02-18 00:00:00,ID_003
ID_004,ID_004,ID_004,ID_004,4.75,3.42,6.14,6.07,2024-01-14 00:00:00,ID_004
ID_005,ID_005,ID_005,ID_005,8.35,5.78,8.79,8.26,2024-03-20 00:00:00,ID_005
ID_006,ID_006,ID_006,ID_006,8.06,7.2,5.64,6.14,2024-12-10 00:00:00,ID_006
ID_007,ID_007,ID_007,ID_007,1.76,7.83,6.62,8.26,2024-05-22 00:00:00,ID_007
ID_008,ID_008,ID_008,ID_008,1.59,5.51,7.35,2.25,2024-03-22 00:00:00,ID_008
ID_009,ID_009,ID_009,ID_009,5.91,7.89,6.85,3.44,2024-01-17 00:00:00,ID_009
ID_010,ID_010,ID_010,ID_010,3.89,5.1,3.14,6.68,2024-01-26 00:00:00,ID_010
ID_011,ID_011,ID_011,ID_011,5.22,5.31,7.47,2.61,2024-05-13 00:00:00,ID_011
ID_012,ID_012,ID_012,ID_012,5.83,1.88,4.67,1.71,2024-06-08 00:00:00,ID_012
ID_013,ID_013,ID_013,ID_013,1.45,4.14,3.42,1.74,2024-09-01 00:00:00,ID_013
ID_014,ID_014,ID_014,ID_014,2.78,3.95,4.0,2.04,2024-02-25 00:00:00,ID_014
ID_015,ID_015,ID_015,ID_015,3.4,3.25,2.19,4.19,2024-03-03 00:00:00,ID_015
ID_016,ID_016,ID_016,ID_016,2.41,1.78,1.61,2.28,2024-11-23 00:00:00,ID_016
ID_017,ID_017,ID_017,ID_017,6.38,8.4,8.38,8.15,2024-04-25 00:00:00,ID_017
ID_018,ID_018,ID_018,ID_018,4.99,8.02,3.25,6.97,2024-03-26 00:00:00,ID_018
ID_019,ID_019,ID_019,ID_019,3.07,3.01,2.78,7.45,2024-03-01 00:00:00,ID_019
ID_020,ID_020,ID_020,ID_020,4.09,7.43,4.46,3.2,2024-05-06 00:00:00,ID_020
ID_021,ID_021,ID_021,ID_021,2.56,7.56,3.42,7.85,2024-06-23 00:00:00,ID_021
ID_022,ID_022,ID_022,ID_022,5.09,3.0,1.57,8.24,2024-12-08 00:00:00,ID_022
ID_023,ID_023,ID_023,ID_023,3.78,8.34,5.12,1.29,2024-01-01 00:00:00,ID_023
ID_024,ID_024,ID_024,ID_024,2.88,5.13,1.61,2.86,2024-08-06 00:00:00,ID_024
ID_025,ID_025,ID_025,ID_025,7.09,5.96,1.84,2.12,2024-11-21 00:00:00,ID_025
ID_026,ID_026,ID_026,ID_026,6.58,7.49,5.32,7.21,2024-02-11 00:00:00,ID_026
ID_027,ID_027,ID_027,ID_027,6.28,6.4,2.83,3.03,2024-02-22 00:00:00,ID_027
ID_028,ID_028,ID_028,ID_028,6.16,2.53,4.13,5.12,2024-09-30 00:00:00,ID_028
ID_029,ID_029,ID_029,ID_029,1.47,5.63,6.02,7.88,2024-09-02 00:00:00,ID_029
ID_030,ID_030,ID_030,ID_030,2.32,7.79,8.06,7.37,2024-05-15 00:00:00,ID_030
ID_031,ID_031,ID_031,ID_031,6.07,6.12,4.51,3.14,2024-12-11 00:00:00,ID_031
ID_032,ID_032,ID_032,ID_032,2.37,8.59,5.95,4.98,2024-03-04 00:00:00,ID_032
ID_033,ID_033,ID_033,ID_033,8.26,6.62,1.46,3.7,2024-07-28 00:00:00,ID_033
ID_034,ID_034,ID_034,ID_034,3.31,4.67,6.01,3.73,2024-10-02 00:00:00,ID_034
ID_035,ID_035,ID_035,ID_035,1.39,6.54,4.19,1.27,2024-08-23 00:00:00,ID_035
ID_036,ID_036,ID_036,ID_036,8.46,7.92,5.61,5.25,2024-07-20 00:00:00,ID_036
ID_037,ID_037,ID_037,ID_037,7.92,3.94,4.72,4.1,2024-09-25 00:00:00,ID_037
ID_038,ID_038,ID_038,ID_038,3.8,5.98,2.87,3.93,2024-03-28 00:00:00,ID_038
ID_039,ID_039,ID_039,ID_039,2.12,6.31,2.37,8.3,2024-01-02 00:00:00,ID_039
ID_040,ID_040,ID_040,ID_040,3.82,2.95,8.35,8.78,2024-02-07 00:00:00,ID_040
ID_041,ID_041,ID_041,ID_041,3.15,7.0,5.12,4.88,2024-07-07 00:00:00,ID_041
ID_042,ID_042,ID_042,ID_042,3.71,8.61,4.46,3.44,2024-02-28 00:00:00,ID_042
ID_043,ID_043,ID_043,ID_043,2.94,7.64,2.81,7.54,2024-03-15 00:00:00,ID_043
ID_044,ID_044,ID_044,ID_044,3.26,2.36,1.56,1.43,2024-11-19 00:00:00,ID_044
ID_045,ID_045,ID_045,ID_045,1.63,5.38,2.0,4.55,2024-03-02 00:00:00,ID_045
ID_046,ID_046,ID_046,ID_046,5.2,4.41,1.25,4.73,2024-10-15 00:00:00,ID_046
ID_047,ID_047,ID_047,ID_047,3.85,6.69,1.45,6.3,2024-02-05 00:00:00,ID_047
ID_048,ID_048,ID_048,ID_048,3.06,7.74,5.26,7.74,2024-12-20 00:00:00,ID_048
ID_049,ID_049,ID_049,ID_049,3.04,6.76,3.03,5.05,2024-12-26 00:00:00,ID_049
ID_050,ID_050,ID_050,ID_050,3.35,7.57,1.51,1.91,2024-10-24 00:00:00,ID_050
ID_051,ID_051,ID_051,ID_051,7.08,4.18,6.82,8.32,2024-08-05 00:00:00,ID_051
ID_052,ID_052,ID_052,ID_052,3.43,7.88,6.32,1.75,2024-02-24 00:00:00,ID_052
ID_053,ID_053,ID_053,ID_053,2.42,3.77,6.94,3.84,2024-09-26 00:00:00,ID_053
ID_054,ID_054,ID_054,ID_054,5.25,1.28,6.18,6.68,2024-12-09 00:00:00,ID_054
ID_055,ID_055,ID_055,ID_055,3.22,2.85,2.89,8.05,2024-02-23 00:00:00,ID_055
ID_056,ID_056,ID_056,ID_056,7.36,4.2,1.78,3.56,2024-08-26 00:00:00,ID_056
ID_057,ID_057,ID_057,ID_057,4.17,2.25,5.02,3.97,2024-03-07 00:00:00,ID_057
ID_058,ID_058,ID_058,ID_058,7.71,6.13,3.98,7.2,2024-04-14 00:00:00,ID_058
ID_059,ID_059,ID_059,ID_059,8.15,3.44,4.19,3.93,2024-07-05 00:00:00,ID_059
ID_060,ID_060,ID_060,ID_060,6.99,8.51,1.51,4.29,2024-01-24 00:00:00,ID_060
ID_061,ID_061,ID_061,ID_061,5.35,2.35,5.24,8.08,2024-01-31 00:00:00,ID_061
ID_062,ID_062,ID_062,ID_062,4.81,2.98,2.16,7.54,2024-01-31 00:00:00,ID_062
ID_063,ID_063,ID_063,ID_063,6.27,3.1,2.36,8.53,2024-07-07 00:00:00,ID_063
ID_064,ID_064,ID_064,ID_064,6.24,3.82,5.42,5.04,2024-03-08 00:00:00,ID_064
ID_065,ID_065,ID_065,ID_065,6.41,6.99,6.38,1.84,2024-01-13 00:00:00,ID_065
ID_066,ID_066,ID_066,ID_066,4.02,5.35,6.79,5.98,2024-02-25 00:00:00,ID_066
ID_067,ID_067,ID_067,ID_067,3.93,7.98,1.71,1.54,2024-06-14 00:00:00,ID_067
ID_068,ID_068,ID_068,ID_068,8.44,8.62,4.05,6.06,2024-11-30 00:00:00,ID_068
ID_069,ID_069,ID_069,ID_069,2.36,3.6,1.25,5.13,2024-11-03 00:00:00,ID_069
ID_070,ID_070,ID_070,ID_070,6.03,2.42,3.37,4.25,2024-04-28 00:00:00,ID_070
ID_071,ID_071,ID_071,ID_071,3.16,8.27,6.43,6.71,2024-04-19 00:00:00,ID_071
ID_072,ID_072,ID_072,ID_072,2.38,2.27,5.31,5.6,2024-08-11 00:00:00,ID_072
ID_073,ID_073,ID_073,ID_073,5.73,4.03,2.89,3.06,2024-06-23 00:00:00,ID_073
ID_074,ID_074,ID_074,ID_074,8.8,7.59,2.23,4.39,2024-09-20 00:00:00,ID_074
ID_075,ID_075,ID_075,ID_075,8.58,7.58,7.09,3.14,2024-02-27 00:00:00,ID_075
ID_076,ID_076,ID_076,ID_076,7.45,6.89,8.14,8.59,2024-10-19 00:00:00,ID_076
ID_077,ID_077,ID_077,ID_077,3.82,8.72,4.24,5.57,2024-07-21 00:00:00,ID_077
ID_078,ID_078,ID_078,ID_078,8.02,3.48,5.32,5.12,2024-06-02 00:00:00,ID_078
ID_079,ID_079,ID_079,ID_079,2.22,2.34,6.59,6.0,2024-05-21 00:00:00,ID_079
ID_080,ID_080,ID_080,ID_080,3.95,4.05,7.42,4.44,2024-08-04 00:00:00,ID_080
ID_081,ID_081,ID_081,ID_081,7.42,3.23,1.65,5.68,2024-10-25 00:00:00,ID_081
ID_082,ID_082,ID_082,ID_082,4.09,1.74,8.04,6.57,2024-03-25 00:00:00,ID_082
ID_083,ID_083,ID_083,ID_083,6.84,6.38,4.28,5.27,2024-05-19 00:00:00,ID_083
ID_084,ID_084,ID_084,ID_084,2.85,2.81,3.99,4.98,2024-11-09 00:00:00,ID_084
ID_085,ID_085,ID_085,ID_085,2.06,1.93,5.91,1.89,2024-01-26 00:00:00,ID_085
ID_086,ID_086,ID_086,ID_086,7.7,1.51,5.26,8.68,2024-09-25 00:00:00,ID_086
ID_087,ID_087,ID_087,ID_087,8.43,3.93,7.71,8.35,2024-11-26 00:00:00,ID_087
ID_088,ID_088,ID_088,ID_088,5.42,7.92,7.92,5.17,2024-05-21 00:00:00,ID_088
ID_089,ID_089,ID_089,ID_089,2.85,6.47,6.67,4.36,2024-10-08 00:00:00,ID_089
ID_090,ID_090,ID_090,ID_090,8.63,6.32,7.55,2.83,2024-01-16 00:00:00,ID_090
ID_091,ID_091,ID_091,ID_091,3.15,8.25,8.3,5.48,2024-11-01 00:00:00,ID_091
ID_092,ID_092,ID_092,ID_092,6.22,4.45,7.35,7.81,2024-09-19 00:00:00,ID_092
ID_093,ID_093,ID_093,ID_093,4.91,5.59,7.0,8.45,2024-09-26 00:00:00,ID_093
ID_094,ID_094,ID_094,ID_094,7.93,8.5,1.23,1.61,2024-10-26 00:00:00,ID_094
ID_095,ID_095,ID_095,ID_095,8.23,6.86,4.48,6.14,2024-03-24 00:00:00,ID_095
ID_096,ID_096,ID_096,ID_096,3.12,7.8,6.58,2.83,2024-08-15 00:00:00,ID_096
ID_097,ID_097,ID_097,ID_097,5.17,4.82,4.61,4.85,2024-11-23 00:00:00,ID_097
ID_098,ID_098,ID_098,ID_098,7.1,4.84,4.05,5.24,2024-01-03 00:00:00,ID_098
ID_099,ID_099,ID_099,ID_099,2.51,8.78,8.17,1.81,2024-05-02 00:00:00,ID_099
ID_000,ID_000,ID_000,ID_000,7.42,1.59,7.12,8.16,2024-03-10 00:00:00,ID_000
ID_001,ID_001,ID_001,ID_001,5.21,7.95,2.69,5.09,2024-10-26 00:00:00,ID_001
ID_002,ID_002,ID_002,ID_002,8.75,2.42,1.68,1.26,2024-04-20 00:00:00,ID_002
ID_003,ID_003,ID_003,ID_003,7.07,5.42,7.96,7.93,2024-10-10 00:00:00,ID_003
ID_004,ID_004,ID_004,ID_004,4.75,6.53,6.18,2.6,2024-03-17 00:00:00,ID_004
ID_005,ID_005,ID_005,ID_005,5.42,4.46,6.28,8.06,2024-03-02 00:00:00,ID_005
ID_006,ID_006,ID_006,ID_006,6.77,7.05,4.58,1.86,2024-08-04 00:00:00,ID_006
ID_007,ID_007,ID_007,ID_007,3.05,5.46,5.14,8.07,2024-05-21 00:00:00,ID_007
ID_008,ID_008,ID_008,ID_008,2.08,6.89,4.93,4.82,2024-01-15 00:00:00,ID_008
ID_009,ID_009,ID_009,ID_009,7.6,3.44,4.83,8.58,2024-06-09 00:00:00,ID_009
ID_010,ID_010,ID_010,ID_010,5.92,3.4,5.24,6.14,2024-07-19 00:00:00,ID_010
ID_011,ID_011,ID_011,ID_011,2.71,3.45,5.15,6.29,2024-07-28 00:00:00,ID_011
ID_012,ID_012,ID_012,ID_012,1.54,6.59,2.74,5.41,2024-10-20 00:00:00,ID_012
ID_013,ID_013,ID_013,ID_013,8.35,7.12,5.27,7.24,2024-01-24 00:00:00,ID_013
ID_014,ID_014,ID_014,ID_014,3.66,2.65,8.57,2.74,2024-11-04 00:00:00,ID_014
ID_015,ID_015,ID_015,ID_015,2.85,3.45,8.27,5.18,2024-02-27 00:00:00,ID_015
ID_016,ID_016,ID_016,ID_016,7.43,3.0,7.84,8.34,2024-12-19 00:00:00,ID_016
ID_017,ID_017,ID_017,ID_017,8.51,6.48,4.89,8.64,2024-10-13 00:00:00,ID_017
ID_018,ID_018,ID_018,ID_018,2.56,6.26,3.83,4.9,2024-08-21 00:00:00,ID_018
ID_019,ID_019,ID_019,ID_019,8.45,5.15,4.74,4.52,2024-03-30 00:00:00,ID_019
ID_020,ID_020,ID_020,ID_020,4.92,4.7,7.86,4.04,2024-03-19 00:00:00,ID_020
ID_021,ID_021,ID_021,ID_021,5.77,7.83,5.99,3.19,2024-04-03 00:00:00,ID_021
ID_022,ID_022,ID_022,ID_022,1.85,8.2,8.39,4.57,2024-01-22 00:00:00,ID_022
ID_023,ID_023,ID_023,ID_023,4.34,5.43,3.92,1.7,2024-01-01 00:00:00,ID_023
ID_024,ID_024,ID_024,ID_024,6.28,1.81,2.77,8.3,2024-02-14 00:00:00,ID_024
ID_025,ID_025,ID_025,ID_025,7.81,5.13,1.84,4.29,2024-05-02 00:00:00,ID_025
ID_026,ID_026,ID_026,ID_026,7.69,6.2,4.1,6.81,2024-04-07 00:00:00,ID_026
ID_027,ID_027,ID_027,ID_027,1.45,6.67,2.95,3.48,2024-01-08 00:00:00,ID_027
ID_028,ID_028,ID_028,ID_028,2.56,5.13,7.59,5.48,2024-03-17 00:00:00,ID_028
ID_029,ID_029,ID_029,ID_029,7.04,4.86,6.27,7.79,2024-08-20 00:00:00,ID_029
ID_030,ID_030,ID_030,ID_030,7.11,6.42,1.88,3.04,2024-10-22 00:00:00,ID_030
ID_031,ID_031,ID_031,ID_031,5.64,4.0,7.47,1.56,2024-08-05 00:00:00,ID_031
ID_032,ID_032,ID_032,ID_032,7.44,2.63,6.38,1.59,2024-09-02 00:00:00,ID_032
ID_033,ID_033,ID_033,ID_033,6.04,7.36,2.0,3.99,2024-07-04 00:00:00,ID_033
ID_034,ID_034,ID_034,ID_034,5.17,1.96,4.11,5.05,2024-08-24 00:00:00,ID_034
ID_035,ID_035,ID_035,ID_035,8.43,4.75,5.82,1.84,2024-04-10 00:00:00,ID_035
ID_036,ID_036,ID_036,ID_036,1.59,1.53,4.8,4.07,2024-10-23 00:00:00,ID_036
ID_037,ID_037,ID_037,ID_037,8.2,8.44,4.03,2.68,2024-06-19 00:00:00,ID_037
ID_038,ID_038,ID_038,ID_038,7.22,7.82,2.54,1.96,2024-07-19 00:00:00,ID_038
ID_039,ID_039,ID_039,ID_039,4.65,8.52,5.87,3.3,2024-09-03 00:00:00,ID_039
ID_040,ID_040,ID_040,ID_040,7.89,1.3,5.72,5.83,2024-03-25 00:00:00,ID_040
ID_041,ID_041,ID_041,ID_041,7.99,2.9,4.45,4.08,2024-12-16 00:00:00,ID_041
ID_042,ID_042,ID_042,ID_042,8.02,7.87,7.52,1.27,2024-08-04 00:00:00,ID_042
ID_043,ID_043,ID_043,ID_043,2.73,7.79,5.76,4.76,2024-07-27 00:00:00,ID_043
ID_044,ID_044,ID_044,ID_044,3.77,4.27,5.08,4.19,2024-12-16 00:00:00,ID_044
ID_045,ID_045,ID_045,ID_045,2.53,6.65,1.44,2.59,2024-09-16 00:00:00,ID_045
