col_feedback_id,col_timestamp,col_date_feedback,col_heure_feedback,col_zone_id,col_zone_nom,col_ville,col_region,col_pays,col_latitude_centre,col_longitude_centre,col_surface_km2,col_population_estimee,col_code_insee_commune,col_app_version,col_rating,col_text,col_sentiment,col_categorie,col_gravite,col_source,col_date_enrichissement
ID_097,2024-06-27 00:00:00,2024-11-13 00:00:00,8.72,ID_097,6.28,Lyon,Nouvelle-Aquitaine,France,51.863433,4.671101,4.5,51.863433,Nantes,2.1,6.52,6.73,2024-10-11 00:00:00,1.47,8.16,Data.gouv.fr,2024-04-20 00:00:00
ID_098,2024-09-25 00:00:00,2024-01-25 00:00:00,1.94,ID_098,7.34,Paris,Nouvelle-Aquitaine,France,50.511251,2.937969,4.58,50.511251,Marseille,5.57,5.81,6.61,2024-05-25 00:00:00,4.83,7.3,RATP_Open_Data_2024,2024-06-02 00:00:00
ID_099,2024-06-18 00:00:00,2024-09-13 00:00:00,6.2,ID_099,6.24,Montpellier,Provence-Alpes-Côte d'Azur,France,51.95958,1.323401,7.16,51.95958,Toulouse,3.51,2.33,3.63,2024-08-08 00:00:00,8.4,3.71,Data.gouv.fr,2024-06-30 00:00:00
ID_000,2024-06-28 00:00:00,2024-05-29 00:00:00,4.63,ID_000,7.75,Nice,Bretagne,France,52.718314,5.533818,2.32,52.718314,Strasbourg,3.18,4.88,1.66,2024-05-04 00:00:00,3.88,7.43,Data.gouv.fr,2024-12-09 00:00:00
ID_001,2024-04-16 00:00:00,2024-05-05 00:00:00,3.24,ID_001,3.14,Nice,Auvergne-Rhône-Alpes,France,51.292372,1.034915,8.53,51.292372,Lyon,5.73,4.83,8.16,2024-03-05 00:00:00,6.97,8.63,RATP_Open_Data_2024,2024-04-04 00:00:00
ID_002,2024-04-13 00:00:00,2024-08-16 00:00:00,4.74,ID_002,8.38,Nice,Provence-Alpes-Côte d'Azur,France,47.097085,3.239417,2.64,47.097085,Lille,2.04,8.07,6.31,2024-05-07 00:00:00,6.84,4.01,Airparif,2024-11-15 00:00:00
ID_003,2024-05-13 00:00:00,2024-03-22 00:00:00,2.29,ID_003,8.15,Paris,Occitanie,France,49.297246,3.068636,7.32,49.297246,Lille,8.63,7.54,5.14,2024-04-28 00:00:00,1.95,5.4,Data.gouv.fr,2024-09-23 00:00:00
ID_004,2024-05-23 00:00:00,2024-12-26 00:00:00,8.34,ID_004,6.94,Marseille,Provence-Alpes-Côte d'Azur,France,49.294161,1.361565,5.73,49.294161,Montpellier,2.12,7.81,3.88,2024-12-17 00:00:00,6.62,2.66,Data.gouv.fr,2024-09-17 00:00:00
ID_005,2024-06-12 00:00:00,2024-12-06 00:00:00,1.61,ID_005,2.98,Marseille,Occitanie,France,51.653034,4.424973,2.26,51.653034,Bordeaux,5.57,4.61,4.73,2024-10-02 00:00:00,6.35,3.5,Météo-France,2024-10-01 00:00:00
ID_006,2024-07-23 00:00:00,2024-02-13 00:00:00,6.11,ID_006,4.2,Strasbourg,Hauts-de-France,France,45.422163,2.588118,5.12,45.422163,Toulouse,7.79,6.58,7.45,2024-10-15 00:00:00,2.03,7.2,Météo-France,2024-07-16 00:00:00
ID_007,2024-07-07 00:00:00,2024-09-24 00:00:00,8.39,ID_007,5.56,Nice,Occitanie,France,52.554121,3.168994,4.65,52.554121,Lyon,3.33,5.13,7.63,2024-10-27 00:00:00,6.22,8.73,Météo-France,2024-08-24 00:00:00
ID_008,2024-01-16 00:00:00,2024-10-16 00:00:00,6.44,ID_008,3.71,Lyon,Grand Est,France,46.505814,3.718873,1.29,46.505814,Paris,3.58,7.92,1.43,2024-05-14 00:00:00,6.13,7.64,Airparif,2024-12-20 00:00:00
ID_009,2024-06-30 00:00:00,2024-11-08 00:00:00,2.28,ID_009,5.93,Toulouse,Auvergne-Rhône-Alpes,France,49.45839,0.899205,7.99,49.45839,Toulouse,8.64,5.46,7.23,2024-06-28 00:00:00,1.38,7.94,RATP_Open_Data_2024,2024-03-12 00:00:00
ID_010,2024-02-04 00:00:00,2024-08-18 00:00:00,1.94,ID_010,8.31,Paris,Provence-Alpes-Côte d'Azur,France,52.679345,-0.801683,4.26,52.679345,Nice,3.87,2.17,4.29,2024-05-20 00:00:00,1.79,6.56,Météo-France,2024-09-01 00:00:00
ID_011,2024-11-16 00:00:00,2024-05-10 00:00:00,6.8,ID_011,1.2,Toulouse,Île-de-France,France,47.06368,3.843662,6.81,47.06368,Paris,4.82,5.93,1.36,2024-12-04 00:00:00,4.27,6.84,Data.gouv.fr,2024-11-13 00:00:00
ID_012,2024-01-16 00:00:00,2024-09-13 00:00:00,7.65,ID_012,8.54,Lille,Auvergne-Rhône-Alpes,France,45.929661,-1.081938,8.3,45.929661,Nantes,8.33,4.48,8.32,2024-04-04 00:00:00,6.66,6.0,Data.gouv.fr,2024-09-25 00:00:00
ID_013,2024-11-26 00:00:00,2024-02-06 00:00:00,5.97,ID_013,3.94,Lyon,Provence-Alpes-Côte d'Azur,France,45.368587,1.09821,7.33,45.368587,Paris,6.69,3.9,3.26,2024-03-02 00:00:00,8.2,8.01,Airparif,2024-12-12 00:00:00
ID_014,2024-06-14 00:00:00,2024-06-04 00:00:00,2.41,ID_014,2.57,Montpellier,Normandie,France,49.519205,5.653005,6.34,49.519205,Toulouse,2.59,2.93,5.54,2024-09-13 00:00:00,6.43,7.51,Data.gouv.fr,2024-06-27 00:00:00
ID_015,2024-09-02 00:00:00,2024-11-27 00:00:00,7.13,ID_015,4.11,Bordeaux,Nouvelle-Aquitaine,France,47.344814,0.884349,2.55,47.344814,Nantes,5.53,2.77,8.52,2024-04-17 00:00:00,4.05,3.97,SNCF_Open_Data,2024-01-10 00:00:00
ID_016,2024-11-24 00:00:00,2024-08-09 00:00:00,6.52,ID_016,7.09,Marseille,Hauts-de-France,France,48.109869,2.739027,5.39,48.109869,Lille,3.68,7.18,5.81,2024-06-24 00:00:00,1.32,7.81,RATP_Open_Data_2024,2024-06-13 00:00:00
ID_017,2024-08-01 00:00:00,2024-11-19 00:00:00,7.04,ID_017,4.01,Strasbourg,Nouvelle-Aquitaine,France,46.955783,3.676886,4.83,46.955783,Strasbourg,4.53,3.1,8.51,2024-07-12 00:00:00,1.93,2.9,RATP_Open_Data_2024,2024-12-06 00:00:00
ID_018,2024-04-30 00:00:00,2024-02-05 00:00:00,6.01,ID_018,7.99,Strasbourg,Bretagne,France,49.788485,3.145039,6.11,49.788485,Bordeaux,1.87,4.63,8.14,2024-07-17 00:00:00,6.12,3.03,SNCF_Open_Data,2024-03-28 00:00:00
ID_019,2024-09-02 00:00:00,2024-10-24 00:00:00,8.13,ID_019,8.34,Lyon,Bretagne,France,50.70066,0.61919,7.09,50.70066,Toulouse,5.76,1.86,2.41,2024-04-15 00:00:00,8.47,3.66,RATP_Open_Data_2024,2024-04-05 00:00:00
ID_020,2024-03-06 00:00:00,2024-04-21 00:00:00,3.85,ID_020,2.29,Bordeaux,Hauts-de-France,France,50.13881,-0.26473,4.26,50.13881,Nice,8.26,7.75,8.55,2024-11-07 00:00:00,7.58,4.1,Airparif,2024-10-23 00:00:00
ID_021,2024-04-20 00:00:00,2024-12-04 00:00:00,3.11,ID_021,4.42,Montpellier,Provence-Alpes-Côte d'Azur,France,48.597964,4.987599,1.39,48.597964,Marseille,5.51,3.16,3.66,2024-02-19 00:00:00,7.52,4.05,RATP_Open_Data_2024,2024-04-07 00:00:00
ID_022,2024-06-23 00:00:00,2024-02-08 00:00:00,2.54,ID_022,5.34,Lille,Bretagne,France,50.403657,-1.447876,5.41,50.403657,Marseille,6.97,5.69,2.12,2024-09-07 00:00:00,4.8,7.94,Data.gouv.fr,2024-09-29 00:00:00
ID_023,2024-04-11 00:00:00,2024-10-26 00:00:00,5.84,ID_023,6.71,Bordeaux,Occitanie,France,49.005376,0.542038,4.29,49.005376,Toulouse,8.38,7.81,4.16,2024-03-28 00:00:00,2.51,6.05,Data.gouv.fr,2024-12-03 00:00:00
ID_024,2024-12-18 00:00:00,2024-12-11 00:00:00,8.35,ID_024,5.65,Bordeaux,Hauts-de-France,France,48.487561,4.478371,6.64,48.487561,Lille,7.74,5.37,7.52,2024-05-21 00:00:00,2.66,1.88,Météo-France,2024-02-25 00:00:00
ID_025,2024-08-07 00:00:00,2024-08-27 00:00:00,8.46,ID_025,3.31,Lille,Normandie,France,46.713064,1.660088,2.27,46.713064,Lyon,7.27,4.97,2.04,2024-09-12 00:00:00,4.09,7.82,Météo-France,2024-09-16 00:00:00
ID_026,2024-02-11 00:00:00,2024-11-29 00:00:00,6.07,ID_026,3.3,Strasbourg,Auvergne-Rhône-Alpes,France,46.191666,3.204783,4.04,46.191666,Nantes,7.46,6.37,8.57,2024-07-18 00:00:00,1.31,2.23,RATP_Open_Data_2024,2024-08-27 00:00:00
ID_027,2024-11-09 00:00:00,2024-01-16 00:00:00,7.44,ID_027,2.32,Bordeaux,Nouvelle-Aquitaine,France,46.872987,5.163022,4.14,46.872987,Strasbourg,6.9,4.71,6.44,2024-02-22 00:00:00,8.38,6.16,RATP_Open_Data_2024,2024-02-12 00:00:00
ID_028,2024-03-22 00:00:00,2024-03-05 00:00:00,3.35,ID_028,3.97,Strasbourg,Hauts-de-France,France,48.573923,1.206255,2.27,48.573923,Marseille,1.24,2.34,3.03,2024-07-02 00:00:00,5.08,7.85,Airparif,2024-03-12 00:00:00
ID_029,2024-02-19 00:00:00,2024-07-06 00:00:00,3.81,ID_029,4.45,Montpellier,Occitanie,France,47.468903,3.03667,3.76,47.468903,Montpellier,3.97,4.97,8.45,2024-06-02 00:00:00,6.02,8.29,RATP_Open_Data_2024,2024-09-27 00:00:00
ID_030,2024-08-08 00:00:00,2024-11-24 00:00:00,4.22,ID_030,3.8,Montpellier,Pays de la Loire,France,46.979385,-0.046647,6.19,46.979385,Marseille,5.78,4.99,1.61,2024-03-14 00:00:00,6.38,3.02,RATP_Open_Data_2024,2024-10-23 00:00:00
ID_031,2024-12-08 00:00:00,2024-07-30 00:00:00,8.1,ID_031,1.88,Lille,Provence-Alpes-Côte d'Azur,France,48.456244,4.260607,2.29,48.456244,Marseille,7.09,4.8,8.04,2024-03-30 00:00:00,1.5,4.37,Data.gouv.fr,2024-11-10 00:00:00
ID_032,2024-09-13 00:00:00,2024-06-09 00:00:00,3.38,ID_032,3.32,Lille,Nouvelle-Aquitaine,France,45.025353,1.519108,6.3,45.025353,Montpellier,4.5,1.58,3.39,2024-11-14 00:00:00,3.59,1.83,Airparif,2024-08-06 00:00:00
ID_033,2024-06-15 00:00:00,2024-05-27 00:00:00,2.73,ID_033,7.38,Marseille,Nouvelle-Aquitaine,France,50.99667,3.179154,2.33,50.99667,Toulouse,1.83,4.97,2.95,2024-10-14 00:00:00,3.2,8.56,Data.gouv.fr,2024-09-02 00:00:00
ID_034,2024-11-26 00:00:00,2024-11-09 00:00:00,6.32,ID_034,5.16,Lille,Provence-Alpes-Côte d'Azur,France,52.234053,2.71353,3.06,52.234053,Strasbourg,2.99,5.81,4.19,2024-09-17 00:00:00,5.87,4.77,Météo-France,2024-10-19 00:00:00
ID_035,2024-08-18 00:00:00,2024-04-12 00:00:00,6.49,ID_035,7.3,Lille,Pays de la Loire,France,48.796687,2.139528,8.09,48.796687,Paris,3.78,7.31,2.15,2024-09-24 00:00:00,8.44,3.86,SNCF_Open_Data,2024-07-29 00:00:00
ID_036,2024-02-14 00:00:00,2024-09-12 00:00:00,5.64,ID_036,7.35,Marseille,Bretagne,France,47.034989,-0.977881,4.97,47.034989,Toulouse,7.46,6.48,4.6,2024-10-30 00:00:00,8.5,5.98,Data.gouv.fr,2024-09-25 00:00:00
ID_037,2024-06-05 00:00:00,2024-07-08 00:00:00,2.8,ID_037,7.72,Nice,Auvergne-Rhône-Alpes,France,52.763822,0.757578,1.64,52.763822,Marseille,5.99,5.87,1.74,2024-01-19 00:00:00,1.37,3.0,Data.gouv.fr,2024-12-24 00:00:00
ID_038,2024-11-02 00:00:00,2024-03-20 00:00:00,2.64,ID_038,4.52,Nantes,Nouvelle-Aquitaine,France,50.34414,-1.327743,3.62,50.34414,Nantes,7.55,3.41,6.12,2024-11-26 00:00:00,7.99,4.15,RATP_Open_Data_2024,2024-01-15 00:00:00
ID_039,2024-10-18 00:00:00,2024-02-04 00:00:00,1.38,ID_039,5.87,Strasbourg,Nouvelle-Aquitaine,France,46.318312,4.095347,1.76,46.318312,Paris,6.81,8.05,7.03,2024-05-31 00:00:00,6.77,4.1,Météo-France,2024-12-01 00:00:00
ID_040,2024-04-30 00:00:00,2024-10-24 00:00:00,5.11,ID_040,7.75,Toulouse,Occitanie,France,50.512028,0.325633,7.53,50.512028,Montpellier,4.49,3.7,2.82,2024-10-17 00:00:00,3.11,2.68,RATP_Open_Data_2024,2024-10-13 00:00:00
ID_041,2024-12-17 00:00:00,2024-01-08 00:00:00,3.77,ID_041,4.36,Strasbourg,Normandie,France,45.662077,2.341662,8.42,45.662077,Lyon,2.28,2.07,5.56,2024-02-27 00:00:00,6.91,8.74,RATP_Open_Data_2024,2024-05-19 00:00:00
ID_042,2024-04-24 00:00:00,2024-03-27 00:00:00,3.84,ID_042,5.97,Nice,Grand Est,France,47.755008,0.91833,1.71,47.755008,Nantes,7.35,7.2,1.99,2024-01-17 00:00:00,4.39,7.72,RATP_Open_Data_2024,2024-07-05 00:00:00
ID_043,2024-04-11 00:00:00,2024-11-10 00:00:00,3.55,ID_043,2.65,Toulouse,Nouvelle-Aquitaine,France,47.559342,4.006376,7.93,47.559342,Nice,5.0,7.84,5.92,2024-04-25 00:00:00,2.36,6.95,SNCF_Open_Data,2024-12-15 00:00:00
ID_044,2024-12-26 00:00:00,2024-05-26 00:00:00,7.72,ID_044,7.03,Nice,Pays de la Loire,France,50.743682,3.071025,4.39,50.743682,Bordeaux,2.91,5.8,1.49,2024-08-04 00:00:00,8.24,2.97,RATP_Open_Data_2024,2024-03-04 00:00:00
ID_045,2024-09-08 00:00:00,2024-10-16 00:00:00,7.25,ID_045,8.61,Nice,Pays de la Loire,France,51.399692,2.970843,6.4,51.399692,Bordeaux,3.36,5.68,8.76,2024-07-23 00:00:00,4.72,8.42,Airparif,2024-12-19 00:00:00
ID_046,2024-08-31 00:00:00,2024-02-24 00:00:00,4.79,ID_046,3.73,Montpellier,Pays de la Loire,France,48.773479,5.042186,7.0,48.773479,Strasbourg,7.24,6.43,5.52,2024-06-17 00:00:00,2.06,3.54,SNCF_Open_Data,2024-07-12 00:00:00
ID_047,2024-03-27 00:00:00,2024-02-04 00:00:00,8.41,ID_047,4.13,Nantes,Auvergne-Rhône-Alpes,France,48.010639,6.111118,4.43,48.010639,Strasbourg,8.46,5.75,7.08,2024-09-18 00:00:00,3.75,6.98,Airparif,2024-08-20 00:00:00
ID_048,2024-06-07 00:00:00,2024-09-04 00:00:00,5.92,ID_048,3.67,Nantes,Auvergne-Rhône-Alpes,France,50.059545,-1.483024,2.87,50.059545,Nantes,4.24,2.05,8.31,2024-11-08 00:00:00,3.22,2.5,RATP_Open_Data_2024,2024-07-21 00:00:00
ID_049,2024-01-28 00:00:00,2024-02-14 00:00:00,5.85,ID_049,5.15,Toulouse,Provence-Alpes-Côte d'Azur,France,46.682711,5.060817,1.69,46.682711,Montpellier,2.66,6.71,1.59,2024-05-15 00:00:00,6.86,5.52,SNCF_Open_Data,2024-06-23 00:00:00
ID_050,2024-05-24 00:00:00,2024-11-09 00:00:00,8.05,ID_050,3.81,Lyon,Bretagne,France,51.400569,5.260313,6.66,51.400569,Lille,3.4,7.92,7.12,2024-04-28 00:00:00,7.96,3.95,SNCF_Open_Data,2024-08-12 00:00:00
ID_051,2024-04-26 00:00:00,2024-08-31 00:00:00,5.11,ID_051,3.73,Toulouse,Bretagne,France,50.046391,4.832775,2.2,50.046391,Strasbourg,7.09,1.83,2.02,2024-09-03 00:00:00,7.76,7.48,RATP_Open_Data_2024,2024-01-13 00:00:00
ID_052,2024-10-24 00:00:00,2024-11-11 00:00:00,7.97,ID_052,7.16,Nantes,Auvergne-Rhône-Alpes,France,47.909728,2.481836,2.2,47.909728,Strasbourg,2.99,8.36,4.41,2024-02-21 00:00:00,2.29,5.82,RATP_Open_Data_2024,2024-12-16 00:00:00
ID_053,2024-01-07 00:00:00,2024-10-06 00:00:00,2.92,ID_053,7.68,Bordeaux,Nouvelle-Aquitaine,France,46.367874,-1.293312,6.41,46.367874,Toulouse,3.21,8.56,8.3,2024-11-22 00:00:00,3.12,7.14,SNCF_Open_Data,2024-12-08 00:00:00
ID_054,2024-07-08 00:00:00,2024-01-31 00:00:00,7.95,ID_054,2.02,Marseille,Pays de la Loire,France,49.62573,4.555442,6.82,49.62573,Nantes,2.46,5.38,5.3,2024-08-11 00:00:00,6.02,4.73,Airparif,2024-01-30 00:00:00
ID_055,2024-07-24 00:00:00,2024-03-31 00:00:00,5.95,ID_055,1.54,Bordeaux,Bretagne,France,49.98938,-0.567377,4.32,49.98938,Montpellier,2.87,7.07,7.78,2024-05-09 00:00:00,4.39,7.42,Airparif,2024-04-06 00:00:00
ID_056,2024-02-10 00:00:00,2024-10-10 00:00:00,6.34,ID_056,4.37,Toulouse,Île-de-France,France,50.624455,5.240628,5.31,50.624455,Strasbourg,2.09,6.09,6.89,2024-06-26 00:00:00,3.57,5.53,Météo-France,2024-08-31 00:00:00
ID_057,2024-05-04 00:00:00,2024-06-26 00:00:00,3.96,ID_057,2.66,Nice,Normandie,France,52.364343,1.785843,3.77,52.364343,Strasbourg,1.34,1.33,6.46,2024-10-15 00:00:00,6.38,6.39,SNCF_Open_Data,2024-07-08 00:00:00
ID_058,2024-01-10 00:00:00,2024-04-22 00:00:00,1.52,ID_058,2.71,Nantes,Île-de-France,France,50.341238,5.473597,4.29,50.341238,Paris,7.29,1.62,4.45,2024-02-23 00:00:00,1.93,8.14,SNCF_Open_Data,2024-02-18 00:00:00
ID_059,2024-11-06 00:00:00,2024-06-19 00:00:00,5.18,ID_059,6.9,Montpellier,Pays de la Loire,France,50.96805,-1.002752,6.06,50.96805,Montpellier,7.21,4.18,3.67,2024-02-06 00:00:00,7.67,2.42,Data.gouv.fr,2024-01-21 00:00:00
ID_060,2024-11-14 00:00:00,2024-03-07 00:00:00,1.55,ID_060,7.47,Nantes,Île-de-France,France,48.19779,0.411228,4.39,48.19779,Lyon,7.43,1.96,3.73,2024-08-02 00:00:00,1.7,2.24,Météo-France,2024-11-05 00:00:00
ID_061,2024-01-18 00:00:00,2024-04-12 00:00:00,6.11,ID_061,6.8,Lyon,Bretagne,France,45.166937,5.429484,7.39,45.166937,Strasbourg,8.46,4.02,7.84,2024-10-07 00:00:00,5.57,8.0,Météo-France,2024-11-08 00:00:00
ID_062,2024-04-07 00:00:00,2024-08-22 00:00:00,2.7,ID_062,7.53,Montpellier,Occitanie,France,52.492587,2.891463,4.38,52.492587,Bordeaux,8.45,8.58,1.79,2024-05-27 00:00:00,4.05,6.23,Airparif,2024-08-13 00:00:00
ID_063,2024-11-28 00:00:00,2024-07-02 00:00:00,2.24,ID_063,7.78,Nantes,Auvergne-Rhône-Alpes,France,46.816674,6.113983,1.8,46.816674,Nantes,3.03,1.63,3.6,2024-11-06 00:00:00,1.58,2.34,Météo-France,2024-10-26 00:00:00
ID_064,2024-06-01 00:00:00,2024-09-19 00:00:00,3.0,ID_064,7.52,Lille,Grand Est,France,49.39678,2.701682,4.29,49.39678,Paris,4.03,7.08,2.27,2024-09-08 00:00:00,7.87,6.7,RATP_Open_Data_2024,2024-08-31 00:00:00
ID_065,2024-07-09 00:00:00,2024-05-11 00:00:00,6.94,ID_065,3.1,Strasbourg,Bretagne,France,45.482219,4.82153,6.24,45.482219,Nantes,2.77,2.51,4.99,2024-06-27 00:00:00,2.2,5.59,SNCF_Open_Data,2024-06-18 00:00:00
ID_066,2024-04-28 00:00:00,2024-04-01 00:00:00,4.88,ID_066,7.97,Nantes,Auvergne-Rhône-Alpes,France,47.614734,-0.621378,6.91,47.614734,Nice,8.09,1.91,1.4,2024-05-10 00:00:00,5.84,7.59,Data.gouv.fr,2024-03-30 00:00:00
ID_067,2024-02-12 00:00:00,2024-07-11 00:00:00,8.47,ID_067,2.93,Bordeaux,Bretagne,France,47.54398,1.376549,8.29,47.54398,Paris,1.69,3.67,4.6,2024-04-16 00:00:00,1.51,1.44,SNCF_Open_Data,2024-06-03 00:00:00
ID_068,2024-10-29 00:00:00,2024-03-07 00:00:00,5.8,ID_068,4.38,Toulouse,Nouvelle-Aquitaine,France,52.286162,-1.136989,5.87,52.286162,Nice,3.38,3.32,6.37,2024-08-27 00:00:00,8.5,5.76,Data.gouv.fr,2024-06-15 00:00:00
ID_069,2024-02-04 00:00:00,2024-10-10 00:00:00,6.54,ID_069,6.57,Marseille,Nouvelle-Aquitaine,France,48.61026,4.933134,1.82,48.61026,Bordeaux,3.91,4.62,6.29,2024-01-05 00:00:00,2.16,8.18,RATP_Open_Data_2024,2024-04-15 00:00:00
ID_070,2024-07-30 00:00:00,2024-02-26 00:00:00,8.04,ID_070,6.19,Montpellier,Provence-Alpes-Côte d'Azur,France,46.68452,5.647054,5.5,46.68452,Marseille,3.66,1.54,5.4,2024-01-27 00:00:00,6.48,7.39,Data.gouv.fr,2024-10-25 00:00:00
ID_071,2024-02-09 00:00:00,2024-12-15 00:00:00,1.97,ID_071,5.93,Nice,Normandie,France,45.96361,2.19755,4.8,45.96361,Lille,6.8,7.78,3.56,2024-05-02 00:00:00,6.47,8.09,SNCF_Open_Data,2024-07-24 00:00:00
ID_072,2024-03-25 00:00:00,2024-09-20 00:00:00,7.85,ID_072,7.44,Marseille,Île-de-France,France,47.281698,-0.818067,7.85,47.281698,Lille,6.25,2.2,7.08,2024-03-17 00:00:00,8.21,7.36,Airparif,2024-06-03 00:00:00
ID_073,2024-12-12 00:00:00,2024-03-25 00:00:00,1.39,ID_073,2.01,Nice,Nouvelle-Aquitaine,France,48.500214,2.141914,8.11,48.500214,Nantes,7.79,2.21,2.41,2024-06-23 00:00:00,4.76,1.84,SNCF_Open_Data,2024-12-02 00:00:00
ID_074,2024-10-31 00:00:00,2024-03-15 00:00:00,7.27,ID_074,1.32,Nice,Île-de-France,France,47.701528,-1.034341,3.3,47.701528,Strasbourg,4.03,6.44,5.53,2024-07-23 00:00:00,2.69,7.06,Data.gouv.fr,2024-11-22 00:00:00
ID_075,2024-03-04 00:00:00,2024-05-22 00:00:00,7.25,ID_075,8.02,Bordeaux,Nouvelle-Aquitaine,France,52.615725,0.298963,4.72,52.615725,Lyon,5.51,8.57,3.16,2024-12-11 00:00:00,7.63,6.95,Data.gouv.fr,2024-04-25 00:00:00
ID_076,2024-10-26 00:00:00,2024-09-08 00:00:00,8.27,ID_076,4.22,Nice,Île-de-France,France,51.489749,0.822119,8.54,51.489749,Paris,4.65,8.76,2.78,2024-10-30 00:00:00,5.52,5.16,Airparif,2024-08-03 00:00:00
ID_077,2024-08-24 00:00:00,2024-10-01 00:00:00,4.04,ID_077,7.44,Marseille,Bretagne,France,48.897471,5.813975,3.32,48.897471,Paris,7.01,7.19,7.12,2024-02-20 00:00:00,4.28,5.2,Météo-France,2024-10-26 00:00:00
ID_078,2024-01-08 00:00:00,2024-01-22 00:00:00,8.03,ID_078,3.47,Toulouse,Île-de-France,France,46.021761,0.880513,2.38,46.021761,Nice,4.05,1.66,1.99,2024-04-05 00:00:00,1.57,5.15,Météo-France,2024-07-02 00:00:00
ID_079,2024-07-21 00:00:00,2024-11-26 00:00:00,7.9,ID_079,1.36,Marseille,Nouvelle-Aquitaine,France,47.22453,0.41337,6.77,47.22453,Nice,2.8,7.88,6.44,2024-12-01 00:00:00,6.36,4.63,RATP_Open_Data_2024,2024-04-19 00:00:00
ID_080,2024-08-01 00:00:00,2024-10-30 00:00:00,6.02,ID_080,5.6,Montpellier,Île-de-France,France,50.825591,2.662323,7.13,50.825591,Montpellier,3.1,5.59,2.6,2024-06-26 00:00:00,8.1,6.03,SNCF_Open_Data,2024-11-07 00:00:00
ID_081,2024-03-10 00:00:00,2024-12-26 00:00:00,1.46,ID_081,6.16,Lille,Île-de-France,France,51.882044,-0.107399,8.52,51.882044,Marseille,6.71,5.12,5.26,2024-05-07 00:00:00,6.21,6.44,RATP_Open_Data_2024,2024-02-24 00:00:00
ID_082,2024-10-30 00:00:00,2024-11-28 00:00:00,5.95,ID_082,5.15,Nice,Grand Est,France,45.784605,2.606994,5.56,45.784605,Nice,8.39,3.4,3.4,2024-05-13 00:00:00,2.54,4.63,Airparif,2024-07-02 00:00:00
ID_083,2024-10-14 00:00:00,2024-12-23 00:00:00,7.43,ID_083,2.18,Toulouse,Île-de-France,France,50.24457,-1.135788,8.1,50.24457,Strasbourg,2.7,1.48,2.58,2024-08-25 00:00:00,3.67,1.52,RATP_Open_Data_2024,2024-04-02 00:00:00
ID_084,2024-09-28 00:00:00,2024-05-06 00:00:00,5.97,ID_084,7.66,Strasbourg,Hauts-de-France,France,51.434668,4.147938,7.06,51.434668,Lille,4.55,4.31,6.22,2024-10-03 00:00:00,7.67,4.25,SNCF_Open_Data,2024-11-15 00:00:00
ID_085,2024-01-10 00:00:00,2024-01-04 00:00:00,3.84,ID_085,2.98,Bordeaux,Auvergne-Rhône-Alpes,France,50.518068,1.631778,1.9,50.518068,Strasbourg,6.76,5.64,5.49,2024-09-10 00:00:00,3.1,5.68,SNCF_Open_Data,2024-01-11 00:00:00
ID_086,2024-11-02 00:00:00,2024-07-10 00:00:00,3.54,ID_086,4.26,Lille,Nouvelle-Aquitaine,France,50.154101,3.055735,5.24,50.154101,Lyon,1.73,8.58,3.32,2024-10-19 00:00:00,4.55,4.25,Météo-France,2024-05-30 00:00:00
ID_087,2024-03-15 00:00:00,2024-10-30 00:00:00,8.11,ID_087,1.54,Lyon,Grand Est,France,45.42497,4.80677,2.11,45.42497,Strasbourg,2.02,1.27,8.05,2024-09-22 00:00:00,4.43,4.81,RATP_Open_Data_2024,2024-08-18 00:00:00
ID_088,2024-01-07 00:00:00,2024-12-26 00:00:00,8.39,ID_088,4.97,Toulouse,Nouvelle-Aquitaine,France,47.309413,3.287376,2.77,47.309413,Nice,6.36,4.37,3.26,2024-04-18 00:00:00,6.22,5.9,Data.gouv.fr,2024-08-27 00:00:00
ID_089,2024-10-02 00:00:00,2024-07-14 00:00:00,3.83,ID_089,4.83,Marseille,Nouvelle-Aquitaine,France,45.655285,-0.119014,4.46,45.655285,Marseille,2.24,5.67,2.12,2024-12-07 00:00:00,4.0,5.09,Data.gouv.fr,2024-01-29 00:00:00
ID_090,2024-07-16 00:00:00,2024-06-29 00:00:00,6.32,ID_090,7.07,Strasbourg,Occitanie,France,46.411594,4.763197,2.95,46.411594,Nantes,7.84,1.81,3.08,2024-08-21 00:00:00,5.93,3.65,Data.gouv.fr,2024-06-03 00:00:00
ID_091,2024-01-25 00:00:00,2024-04-29 00:00:00,1.33,ID_091,7.85,Montpellier,Normandie,France,52.118243,2.319972,1.92,52.118243,Marseille,4.79,8.73,3.14,2024-04-27 00:00:00,4.51,5.95,RATP_Open_Data_2024,2024-05-24 00:00:00
ID_092,2024-07-29 00:00:00,2024-01-23 00:00:00,7.48,ID_092,2.6,Paris,Occitanie,France,49.925113,1.284969,2.34,49.925113,Toulouse,4.55,3.96,3.69,2024-10-07 00:00:00,4.56,4.15,Data.gouv.fr,2024-10-27 00:00:00
ID_093,2024-08-07 00:00:00,2024-03-09 00:00:00,4.83,ID_093,2.13,Marseille,Île-de-France,France,51.671822,2.657739,2.07,51.671822,Lille,1.88,2.78,2.11,2024-10-24 00:00:00,2.48,6.36,SNCF_Open_Data,2024-07-27 00:00:00
