col_feedback_id,col_timestamp,col_date_feedback,col_heure_feedback,col_zone_id,col_zone_nom,col_ville,col_region,col_pays,col_latitude_centre,col_longitude_centre,col_surface_km2,col_population_estimee,col_code_insee_commune,col_app_version,col_rating,col_text,col_sentiment,col_categorie,col_gravite,col_source,col_date_enrichissement
ID_066,2024-06-15 00:00:00,2024-01-14 00:00:00,2.99,ID_066,2.33,Lille,Normandie,France,46.14534,5.245904,5.63,46.14534,Nantes,3.92,3.17,6.97,2024-07-11 00:00:00,4.92,7.13,RATP_Open_Data_2024,2024-06-17 00:00:00
ID_067,2024-09-24 00:00:00,2024-10-09 00:00:00,5.9,ID_067,3.95,Strasbourg,Normandie,France,48.474094,-1.464396,4.0,48.474094,Lyon,7.51,3.16,6.51,2024-09-02 00:00:00,1.52,8.62,RATP_Open_Data_2024,2024-12-13 00:00:00
ID_068,2024-01-19 00:00:00,2024-12-09 00:00:00,3.95,ID_068,7.64,Lille,Hauts-de-France,France,48.984343,-0.484565,2.88,48.984343,Toulouse,2.68,3.78,6.36,2024-03-25 00:00:00,8.17,5.5,RATP_Open_Data_2024,2024-06-12 00:00:00
ID_069,2024-10-11 00:00:00,2024-08-27 00:00:00,2.68,ID_069,1.36,Lyon,Normandie,France,52.615766,-0.867867,7.39,52.615766,Lille,6.64,7.92,3.85,2024-03-09 00:00:00,2.39,3.94,Météo-France,2024-09-09 00:00:00
ID_070,2024-07-24 00:00:00,2024-11-21 00:00:00,6.04,ID_070,2.0,Strasbourg,Grand Est,France,52.745958,2.212933,2.31,52.745958,Bordeaux,7.98,7.88,6.12,2024-01-25 00:00:00,4.74,6.78,RATP_Open_Data_2024,2024-08-05 00:00:00
ID_071,2024-05-02 00:00:00,2024-04-22 00:00:00,3.65,ID_071,3.97,Strasbourg,Provence-Alpes-Côte d'Azur,France,46.403829,2.805493,3.52,46.403829,Lyon,6.23,8.04,6.89,2024-07-13 00:00:00,7.61,3.5,SNCF_Open_Data,2024-01-26 00:00:00
ID_072,2024-05-31 00:00:00,2024-07-10 00:00:00,7.33,ID_072,4.2,Strasbourg,Auvergne-Rhône-Alpes,France,49.85804,5.167291,2.85,49.85804,Bordeaux,4.4,3.92,7.94,2024-03-24 00:00:00,3.55,3.39,SNCF_Open_Data,2024-08-31 00:00:00
ID_073,2024-05-17 00:00:00,2024-03-08 00:00:00,3.31,ID_073,6.58,Toulouse,Auvergne-Rhône-Alpes,France,49.490306,3.0134,5.91,49.490306,Marseille,2.11,5.67,3.15,2024-11-05 00:00:00,2.38,8.57,Météo-France,2024-10-08 00:00:00
ID_074,2024-06-24 00:00:00,2024-01-03 00:00:00,3.18,ID_074,1.32,Lille,Île-de-France,France,52.516648,2.150671,6.43,52.516648,Strasbourg,5.61,8.19,6.82,2024-08-14 00:00:00,8.19,6.11,Météo-France,2024-07-09 00:00:00
ID_075,2024-05-22 00:00:00,2024-03-17 00:00:00,4.56,ID_075,3.04,Lyon,Hauts-de-France,France,52.548051,-1.379507,2.39,52.548051,Bordeaux,5.81,2.99,3.39,2024-06-07 00:00:00,4.31,5.2,Météo-France,2024-07-25 00:00:00
ID_076,2024-03-19 00:00:00,2024-04-23 00:00:00,8.52,ID_076,5.04,Nice,Occitanie,France,49.493904,6.235997,8.25,49.493904,Montpellier,6.45,3.27,7.22,2024-08-27 00:00:00,5.48,7.05,Météo-France,2024-11-21 00:00:00
ID_077,2024-05-23 00:00:00,2024-02-18 00:00:00,2.84,ID_077,7.05,Strasbourg,Pays de la Loire,France,49.134029,5.148244,3.04,49.134029,Bordeaux,4.69,6.17,3.88,2024-03-17 00:00:00,5.3,7.07,Data.gouv.fr,2024-09-02 00:00:00
ID_078,2024-03-18 00:00:00,2024-11-13 00:00:00,8.46,ID_078,2.78,Paris,Nouvelle-Aquitaine,France,52.569789,-1.54045,6.51,52.569789,Bordeaux,3.66,2.9,5.47,2024-10-23 00:00:00,4.8,6.08,RATP_Open_Data_2024,2024-10-28 00:00:00
ID_079,2024-03-23 00:00:00,2024-02-23 00:00:00,6.29,ID_079,6.82,Nantes,Bretagne,France,46.955973,-0.302846,6.32,46.955973,Marseille,1.42,2.65,8.58,2024-06-04 00:00:00,3.45,8.6,Airparif,2024-09-19 00:00:00
ID_080,2024-11-10 00:00:00,2024-05-16 00:00:00,8.67,ID_080,2.26,Nantes,Bretagne,France,48.898625,1.501837,2.5,48.898625,Bordeaux,5.41,8.11,1.39,2024-08-01 00:00:00,4.87,6.64,SNCF_Open_Data,2024-07-25 00:00:00
ID_081,2024-02-18 00:00:00,2024-04-10 00:00:00,3.17,ID_081,6.27,Lille,Nouvelle-Aquitaine,France,46.830329,5.5403,6.48,46.830329,Paris,5.7,2.79,8.52,2024-08-07 00:00:00,8.61,3.34,Airparif,2024-10-12 00:00:00
ID_082,2024-06-04 00:00:00,2024-12-13 00:00:00,2.52,ID_082,7.01,Bordeaux,Bretagne,France,46.975799,3.966099,7.15,46.975799,Nantes,8.78,6.65,6.83,2024-03-14 00:00:00,6.85,6.32,Data.gouv.fr,2024-10-26 00:00:00
ID_083,2024-11-26 00:00:00,2024-10-05 00:00:00,6.27,ID_083,4.32,Paris,Hauts-de-France,France,45.223485,0.875603,1.74,45.223485,Lille,8.07,7.89,3.62,2024-09-19 00:00:00,7.23,2.6,Airparif,2024-07-04 00:00:00
ID_084,2024-08-02 00:00:00,2024-01-14 00:00:00,6.73,ID_084,7.95,Nice,Grand Est,France,48.712312,3.639333,4.5,48.712312,Paris,2.48,3.57,4.21,2024-01-19 00:00:00,3.89,2.39,RATP_Open_Data_2024,2024-11-21 00:00:00
ID_085,2024-01-21 00:00:00,2024-03-28 00:00:00,3.47,ID_085,4.86,Nice,Normandie,France,44.925716,5.312598,1.64,44.925716,Lille,2.3,5.2,1.73,2024-06-11 00:00:00,6.39,4.5,Airparif,2024-09-29 00:00:00
ID_086,2024-08-22 00:00:00,2024-11-08 00:00:00,8.73,ID_086,2.13,Toulouse,Hauts-de-France,France,45.455552,4.301592,8.28,45.455552,Toulouse,7.14,4.07,6.68,2024-06-08 00:00:00,2.27,6.67,Météo-France,2024-08-05 00:00:00
ID_087,2024-07-04 00:00:00,2024-08-16 00:00:00,5.69,ID_087,5.35,Toulouse,Bretagne,France,47.839407,3.412159,7.61,47.839407,Toulouse,7.02,6.75,5.29,2024-06-09 00:00:00,5.92,4.53,RATP_Open_Data_2024,2024-12-10 00:00:00
ID_088,2024-07-13 00:00:00,2024-12-03 00:00:00,7.6,ID_088,7.31,Lyon,Occitanie,France,52.350143,5.823168,7.3,52.350143,Paris,6.99,2.63,2.77,2024-11-23 00:00:00,5.63,4.56,Météo-France,2024-07-27 00:00:00
ID_089,2024-08-09 00:00:00,2024-01-29 00:00:00,6.18,ID_089,3.43,Nantes,Nouvelle-Aquitaine,France,50.391656,6.005886,3.42,50.391656,Lyon,6.83,8.68,7.09,2024-01-12 00:00:00,8.76,2.67,Météo-France,2024-07-24 00:00:00
ID_090,2024-03-27 00:00:00,2024-12-16 00:00:00,4.54,ID_090,8.21,Nice,Hauts-de-France,France,52.22528,-0.646025,6.97,52.22528,Marseille,4.4,3.24,2.74,2024-08-27 00:00:00,7.72,1.23,RATP_Open_Data_2024,2024-11-27 00:00:00
ID_091,2024-06-27 00:00:00,2024-11-18 00:00:00,5.7,ID_091,5.83,Strasbourg,Provence-Alpes-Côte d'Azur,France,52.742455,-0.614538,8.28,52.742455,Paris,2.53,3.11,4.48,2024-01-25 00:00:00,8.13,8.34,Airparif,2024-04-24 00:00:00
ID_092,2024-05-18 00:00:00,2024-01-06 00:00:00,2.6,ID_092,2.74,Lille,Occitanie,France,45.689464,0.820267,4.2,45.689464,Marseille,3.97,1.44,1.89,2024-02-25 00:00:00,5.52,7.83,Data.gouv.fr,2024-07-07 00:00:00
ID_093,2024-07-22 00:00:00,2024-03-24 00:00:00,8.32,ID_093,6.12,Bordeaux,Bretagne,France,47.459697,0.20155,6.16,47.459697,Toulouse,4.92,1.71,5.56,2024-05-02 00:00:00,3.23,3.94,Airparif,2024-11-28 00:00:00
ID_094,2024-12-03 00:00:00,2024-08-20 00:00:00,5.03,ID_094,7.56,Strasbourg,Provence-Alpes-Côte d'Azur,France,52.214489,2.549211,2.03,52.214489,Strasbourg,5.87,8.37,2.07,2024-11-26 00:00:00,7.53,3.22,Météo-France,2024-11-17 00:00:00
ID_095,2024-12-13 00:00:00,2024-10-16 00:00:00,6.04,ID_095,6.22,Marseille,Auvergne-Rhône-Alpes,France,51.163102,-1.636844,3.37,51.163102,Nice,1.98,1.67,3.48,2024-11-18 00:00:00,7.28,5.84,SNCF_Open_Data,2024-01-02 00:00:00
ID_096,2024-11-19 00:00:00,2024-01-20 00:00:00,2.14,ID_096,4.25,Toulouse,Auvergne-Rhône-Alpes,France,50.810964,0.815425,5.8,50.810964,Bordeaux,5.72,6.58,3.91,2024-08-02 00:00:00,6.77,6.15,Airparif,2024-07-13 00:00:00
ID_097,2024-07-26 00:00:00,2024-06-10 00:00:00,7.14,ID_097,7.92,Nantes,Bretagne,France,52.661577,5.513224,6.85,52.661577,Lyon,5.04,1.24,5.08,2024-03-06 00:00:00,7.39,4.59,Airparif,2024-11-18 00:00:00
ID_098,2024-02-04 00:00:00,2024-02-16 00:00:00,5.74,ID_098,3.73,Marseille,Grand Est,France,50.063318,1.557929,1.93,50.063318,Montpellier,1.61,4.15,6.3,2024-10-17 00:00:00,6.12,3.47,Data.gouv.fr,2024-06-06 00:00:00
ID_099,2024-04-15 00:00:00,2024-02-03 00:00:00,5.06,ID_099,6.5,Lille,Normandie,France,49.088609,5.983914,2.35,49.088609,Lyon,6.54,6.52,2.3,2024-03-17 00:00:00,1.5,4.5,Météo-France,2024-06-11 00:00:00
ID_000,2024-11-18 00:00:00,2024-03-01 00:00:00,4.36,ID_000,7.61,Lille,Nouvelle-Aquitaine,France,48.581997,0.397588,2.95,48.581997,Nice,5.42,2.26,1.61,2024-02-27 00:00:00,1.83,3.76,RATP_Open_Data_2024,2024-05-09 00:00:00
ID_001,2024-05-22 00:00:00,2024-03-04 00:00:00,8.56,ID_001,2.84,Strasbourg,Île-de-France,France,45.695962,2.97774,8.59,45.695962,Lyon,7.18,2.63,2.17,2024-06-02 00:00:00,8.16,5.5,Météo-France,2024-01-21 00:00:00
ID_002,2024-08-05 00:00:00,2024-01-22 00:00:00,8.54,ID_002,7.96,Nantes,Hauts-de-France,France,46.810482,3.780476,8.15,46.810482,Lille,7.99,6.82,2.57,2024-01-24 00:00:00,7.72,6.89,Data.gouv.fr,2024-03-13 00:00:00
ID_003,2024-12-09 00:00:00,2024-08-04 00:00:00,6.74,ID_003,6.37,Nice,Hauts-de-France,France,51.276883,3.742146,1.81,51.276883,Nantes,6.52,6.38,2.6,2024-11-02 00:00:00,5.96,3.36,Météo-France,2024-02-12 00:00:00
ID_004,2024-07-29 00:00:00,2024-11-13 00:00:00,1.59,ID_004,1.55,Lille,Provence-Alpes-Côte d'Azur,France,47.653294,5.31204,4.89,47.653294,Lille,5.69,5.73,5.87,2024-09-24 00:00:00,8.62,2.24,RATP_Open_Data_2024,2024-12-11 00:00:00
ID_005,2024-08-20 00:00:00,2024-09-05 00:00:00,7.46,ID_005,1.67,Toulouse,Hauts-de-France,France,48.523696,-1.440556,2.53,48.523696,Strasbourg,6.99,5.24,4.08,2024-10-02 00:00:00,8.0,8.01,Météo-France,2024-11-25 00:00:00
ID_006,2024-08-29 00:00:00,2024-03-23 00:00:00,4.52,ID_006,4.95,Lille,Hauts-de-France,France,45.534592,5.992803,6.04,45.534592,Marseille,5.4,2.85,8.45,2024-05-13 00:00:00,8.78,1.51,Airparif,2024-10-04 00:00:00
ID_007,2024-07-24 00:00:00,2024-12-01 00:00:00,1.71,ID_007,1.43,Montpellier,Pays de la Loire,France,46.372808,4.5766,7.98,46.372808,Toulouse,5.5,5.88,3.54,2024-09-28 00:00:00,2.54,8.57,Airparif,2024-07-15 00:00:00
ID_008,2024-02-22 00:00:00,2024-05-08 00:00:00,7.57,ID_008,2.68,Lyon,Pays de la Loire,France,49.812446,3.69825,8.17,49.812446,Montpellier,8.64,6.31,6.53,2024-02-19 00:00:00,7.27,8.22,SNCF_Open_Data,2024-07-24 00:00:00
ID_009,2024-04-30 00:00:00,2024-10-07 00:00:00,3.02,ID_009,1.34,Lyon,Nouvelle-Aquitaine,France,52.661747,5.704341,7.55,52.661747,Nice,6.61,3.1,2.02,2024-06-01 00:00:00,4.84,2.75,RATP_Open_Data_2024,2024-05-15 00:00:00
ID_010,2024-08-25 00:00:00,2024-10-07 00:00:00,8.53,ID_010,3.07,Toulouse,Nouvelle-Aquitaine,France,52.693637,0.05111,4.47,52.693637,Montpellier,3.62,8.43,7.45,2024-06-09 00:00:00,3.49,7.77,SNCF_Open_Data,2024-04-04 00:00:00
ID_011,2024-08-12 00:00:00,2024-09-22 00:00:00,3.2,ID_011,8.02,Strasbourg,Hauts-de-France,France,50.227534,2.826709,5.85,50.227534,Paris,4.21,8.45,2.42,2024-11-02 00:00:00,7.71,7.38,Météo-France,2024-09-02 00:00:00
ID_012,2024-12-17 00:00:00,2024-01-22 00:00:00,5.99,ID_012,7.24,Bordeaux,Occitanie,France,50.088486,1.521783,4.87,50.088486,Nice,2.62,4.8,4.78,2024-04-28 00:00:00,8.02,1.56,Météo-France,2024-11-10 00:00:00
ID_013,2024-06-04 00:00:00,2024-01-26 00:00:00,5.31,ID_013,2.19,Marseille,Grand Est,France,51.40436,4.339622,2.97,51.40436,Lyon,6.44,7.94,7.85,2024-10-16 00:00:00,4.55,2.89,SNCF_Open_Data,2024-02-11 00:00:00
ID_014,2024-12-24 00:00:00,2024-06-06 00:00:00,4.02,ID_014,4.68,Bordeaux,Bretagne,France,51.338802,-1.04316,5.84,51.338802,Lille,3.42,6.76,3.82,2024-08-07 00:00:00,2.19,8.13,Airparif,2024-12-02 00:00:00
ID_015,2024-04-06 00:00:00,2024-09-25 00:00:00,8.79,ID_015,1.94,Marseille,Nouvelle-Aquitaine,France,49.583519,4.429773,1.85,49.583519,Marseille,2.02,4.26,8.25,2024-08-15 00:00:00,7.07,3.06,Météo-France,2024-07-04 00:00:00
ID_016,2024-11-05 00:00:00,2024-03-08 00:00:00,7.73,ID_016,6.94,Nice,Nouvelle-Aquitaine,France,46.816495,-1.538772,2.15,46.816495,Marseille,1.4,4.45,1.52,2024-01-29 00:00:00,3.19,7.05,Météo-France,2024-03-29 00:00:00
ID_017,2024-05-30 00:00:00,2024-06-03 00:00:00,2.1,ID_017,4.45,Montpellier,Provence-Alpes-Côte d'Azur,France,49.776302,3.070621,3.2,49.776302,Nice,3.1,5.17,3.12,2024-04-08 00:00:00,7.52,4.23,SNCF_Open_Data,2024-05-18 00:00:00
ID_018,2024-04-11 00:00:00,2024-05-08 00:00:00,6.42,ID_018,4.49,Lyon,Pays de la Loire,France,46.019943,2.840963,8.51,46.019943,Lille,1.27,5.29,3.26,2024-09-26 00:00:00,3.21,5.54,RATP_Open_Data_2024,2024-04-30 00:00:00
ID_019,2024-04-17 00:00:00,2024-05-05 00:00:00,4.87,ID_019,6.17,Lyon,Nouvelle-Aquitaine,France,49.222871,-0.145883,6.6,49.222871,Toulouse,8.67,6.3,6.87,2024-12-24 00:00:00,7.1,7.51,SNCF_Open_Data,2024-07-31 00:00:00
ID_020,2024-09-12 00:00:00,2024-10-10 00:00:00,1.59,ID_020,3.87,Strasbourg,Bretagne,France,48.699368,6.128312,4.37,48.699368,Bordeaux,3.09,4.28,4.25,2024-04-26 00:00:00,3.06,1.73,RATP_Open_Data_2024,2024-04-27 00:00:00
ID_021,2024-04-09 00:00:00,2024-10-16 00:00:00,4.53,ID_021,6.37,Bordeaux,Nouvelle-Aquitaine,France,44.914231,4.983802,2.43,44.914231,Nice,6.89,2.17,6.14,2024-08-02 00:00:00,3.58,4.26,RATP_Open_Data_2024,2024-09-24 00:00:00
ID_022,2024-12-09 00:00:00,2024-09-29 00:00:00,6.9,ID_022,2.06,Bordeaux,Auvergne-Rhône-Alpes,France,52.763602,0.477302,6.43,52.763602,Nice,6.2,5.08,4.28,2024-10-30 00:00:00,1.68,6.62,Météo-France,2024-08-18 00:00:00
ID_023,2024-06-23 00:00:00,2024-06-19 00:00:00,7.69,ID_023,6.12,Strasbourg,Normandie,France,50.630365,1.294359,2.05,50.630365,Nice,6.74,7.66,5.45,2024-08-09 00:00:00,4.19,2.38,Data.gouv.fr,2024-09-11 00:00:00
ID_024,2024-08-20 00:00:00,2024-12-19 00:00:00,1.89,ID_024,5.72,Strasbourg,Provence-Alpes-Côte d'Azur,France,48.870186,1.77213,7.02,48.870186,Montpellier,1.63,6.94,8.67,2024-07-12 00:00:00,8.34,7.2,Data.gouv.fr,2024-12-07 00:00:00
ID_025,2024-02-12 00:00:00,2024-04-26 00:00:00,2.1,ID_025,6.5,Lille,Nouvelle-Aquitaine,France,45.213708,6.13047,5.57,45.213708,Nice,4.03,4.64,6.15,2024-02-02 00:00:00,5.12,4.62,SNCF_Open_Data,2024-08-21 00:00:00
ID_026,2024-05-09 00:00:00,2024-12-06 00:00:00,7.47,ID_026,7.25,Marseille,Île-de-France,France,51.273247,2.108114,4.25,51.273247,Bordeaux,5.69,6.28,3.12,2024-08-09 00:00:00,3.07,2.84,Airparif,2024-06-30 00:00:00
ID_027,2024-06-22 00:00:00,2024-07-20 00:00:00,8.75,ID_027,8.17,Nantes,Occitanie,France,52.719785,3.102124,1.82,52.719785,Marseille,3.93,7.43,2.32,2024-10-24 00:00:00,4.66,7.75,Airparif,2024-10-19 00:00:00
ID_028,2024-07-30 00:00:00,2024-06-07 00:00:00,4.47,ID_028,2.83,Toulouse,Hauts-de-France,France,51.009916,6.040824,5.72,51.009916,Nice,1.71,1.38,5.76,2024-03-16 00:00:00,4.0,6.44,RATP_Open_Data_2024,2024-07-21 00:00:00
ID_029,2024-06-05 00:00:00,2024-07-25 00:00:00,3.47,ID_029,7.88,Paris,Hauts-de-France,France,45.274121,-0.895749,5.57,45.274121,Bordeaux,1.63,7.79,8.04,2024-06-01 00:00:00,8.56,2.99,Météo-France,2024-12-14 00:00:00
ID_030,2024-01-03 00:00:00,2024-08-27 00:00:00,7.95,ID_030,1.84,Paris,Île-de-France,France,51.485213,1.428021,1.33,51.485213,Toulouse,4.73,4.77,8.31,2024-01-29 00:00:00,6.2,4.35,Météo-France,2024-11-26 00:00:00
ID_031,2024-05-13 00:00:00,2024-07-28 00:00:00,8.53,ID_031,6.96,Strasbourg,Provence-Alpes-Côte d'Azur,France,47.859997,2.035806,7.86,47.859997,Marseille,4.03,3.14,8.08,2024-11-22 00:00:00,4.2,8.71,SNCF_Open_Data,2024-02-26 00:00:00
ID_032,2024-06-12 00:00:00,2024-11-23 00:00:00,6.51,ID_032,3.81,Strasbourg,Provence-Alpes-Côte d'Azur,France,45.505084,0.706543,8.11,45.505084,Marseille,8.62,5.4,6.78,2024-07-08 00:00:00,7.78,6.06,Airparif,2024-09-22 00:00:00
ID_033,2024-06-12 00:00:00,2024-01-28 00:00:00,5.12,ID_033,3.57,Marseille,Normandie,France,47.884062,5.903274,8.08,47.884062,Strasbourg,2.07,3.28,3.86,2024-04-21 00:00:00,1.68,5.59,RATP_Open_Data_2024,2024-12-24 00:00:00
ID_034,2024-02-02 00:00:00,2024-02-24 00:00:00,6.37,ID_034,6.87,Nantes,Grand Est,France,51.939256,6.338314,4.74,51.939256,Nice,6.42,6.86,5.02,2024-07-15 00:00:00,5.17,4.23,Data.gouv.fr,2024-10-15 00:00:00
ID_035,2024-04-04 00:00:00,2024-06-14 00:00:00,5.43,ID_035,2.11,Bordeaux,Bretagne,France,51.274105,1.182537,2.46,51.274105,Paris,3.45,4.88,2.16,2024-06-05 00:00:00,8.2,5.81,Airparif,2024-02-08 00:00:00
ID_036,2024-03-07 00:00:00,2024-01-12 00:00:00,6.28,ID_036,5.34,Paris,Pays de la Loire,France,52.25795,1.353823,8.5,52.25795,Montpellier,5.75,1.56,7.36,2024-05-16 00:00:00,4.47,6.62,SNCF_Open_Data,2024-03-23 00:00:00
ID_037,2024-02-01 00:00:00,2024-09-27 00:00:00,3.52,ID_037,1.5,Toulouse,Hauts-de-France,France,48.913081,3.04535,5.02,48.913081,Paris,7.64,5.57,7.76,2024-05-24 00:00:00,4.44,3.44,Airparif,2024-04-25 00:00:00
ID_038,2024-02-22 00:00:00,2024-09-22 00:00:00,3.95,ID_038,6.81,Marseille,Nouvelle-Aquitaine,France,47.307603,-1.641338,2.23,47.307603,Lille,2.13,7.73,2.75,2024-03-01 00:00:00,8.4,2.99,SNCF_Open_Data,2024-12-15 00:00:00
ID_039,2024-10-15 00:00:00,2024-03-19 00:00:00,2.45,ID_039,3.17,Nice,Pays de la Loire,France,46.707509,5.007,5.15,46.707509,Toulouse,2.27,4.71,7.89,2024-09-06 00:00:00,6.69,1.93,RATP_Open_Data_2024,2024-11-29 00:00:00
ID_040,2024-02-10 00:00:00,2024-06-25 00:00:00,7.76,ID_040,2.15,Nantes,Occitanie,France,51.384546,2.601529,5.32,51.384546,Lille,5.36,1.42,8.67,2024-05-31 00:00:00,1.77,2.77,RATP_Open_Data_2024,2024-07-12 00:00:00
ID_041,2024-05-29 00:00:00,2024-06-19 00:00:00,7.84,ID_041,2.97,Nantes,Auvergne-Rhône-Alpes,France,50.339438,6.205768,4.72,50.339438,Lyon,6.73,2.06,4.23,2024-08-21 00:00:00,6.99,2.35,RATP_Open_Data_2024,2024-12-11 00:00:00
ID_042,2024-03-09 00:00:00,2024-06-27 00:00:00,1.43,ID_042,7.19,Bordeaux,Hauts-de-France,France,46.98305,5.119537,4.24,46.98305,Nantes,4.77,3.61,5.6,2024-01-21 00:00:00,2.55,5.83,RATP_Open_Data_2024,2024-11-02 00:00:00
ID_043,2024-08-20 00:00:00,2024-08-13 00:00:00,3.17,ID_043,7.74,Toulouse,Occitanie,France,46.825741,2.818818,4.08,46.825741,Marseille,2.98,5.84,3.38,2024-03-27 00:00:00,3.33,6.83,Météo-France,2024-08-23 00:00:00
ID_044,2024-05-04 00:00:00,2024-03-15 00:00:00,5.23,ID_044,7.52,Nice,Nouvelle-Aquitaine,France,48.669957,3.696669,8.41,48.669957,Marseille,3.11,6.74,6.32,2024-06-28 00:00:00,1.83,2.07,Météo-France,2024-06-14 00:00:00
ID_045,2024-09-21 00:00:00,2024-09-19 00:00:00,5.21,ID_045,4.65,Strasbourg,Hauts-de-France,France,46.480538,0.686145,1.85,46.480538,Lyon,6.47,1.23,1.32,2024-03-14 00:00:00,8.29,5.0,Data.gouv.fr,2024-04-24 00:00:00
ID_046,2024-11-19 00:00:00,2024-05-19 00:00:00,5.13,ID_046,1.61,Paris,Grand Est,France,50.70345,1.55726,4.51,50.70345,Montpellier,1.21,3.17,7.43,2024-10-20 00:00:00,6.29,5.06,Data.gouv.fr,2024-08-27 00:00:00
ID_047,2024-10-28 00:00:00,2024-05-20 00:00:00,3.52,ID_047,7.05,Nantes,Île-de-France,France,47.706734,1.597997,4.59,47.706734,Lille,6.75,8.73,5.42,2024-11-04 00:00:00,1.93,7.88,Météo-France,2024-06-15 00:00:00
ID_048,2024-03-06 00:00:00,2024-04-23 00:00:00,6.02,ID_048,7.32,Toulouse,Île-de-France,France,47.788157,0.492545,3.64,47.788157,Montpellier,8.01,2.4,1.67,2024-11-18 00:00:00,6.87,2.54,RATP_Open_Data_2024,2024-05-01 00:00:00
ID_049,2024-05-24 00:00:00,2024-07-15 00:00:00,3.92,ID_049,5.24,Bordeaux,Île-de-France,France,52.734036,4.231655,7.83,52.734036,Paris,8.2,5.43,5.45,2024-01-07 00:00:00,1.31,1.74,Airparif,2024-05-05 00:00:00
ID_050,2024-04-02 00:00:00,2024-10-11 00:00:00,4.15,ID_050,7.82,Montpellier,Pays de la Loire,France,46.052468,5.00813,3.99,46.052468,Lille,8.56,3.16,4.17,2024-03-20 00:00:00,5.93,4.11,Météo-France,2024-08-16 00:00:00
ID_051,2024-03-17 00:00:00,2024-01-31 00:00:00,5.58,ID_051,3.28,Nantes,Provence-Alpes-Côte d'Azur,France,48.471575,0.361083,4.5,48.471575,Bordeaux,3.83,8.03,8.63,2024-07-14 00:00:00,6.04,3.86,RATP_Open_Data_2024,2024-01-02 00:00:00
ID_052,2024-11-08 00:00:00,2024-08-14 00:00:00,4.47,ID_052,6.41,Nice,Occitanie,France,50.232647,-0.698197,7.34,50.232647,Strasbourg,7.82,7.48,5.83,2024-02-09 00:00:00,6.55,5.75,Airparif,2024-03-06 00:00:00
ID_053,2024-07-09 00:00:00,2024-05-17 00:00:00,3.86,ID_053,5.34,Lyon,Île-de-France,France,50.599349,-0.944263,2.03,50.599349,Nantes,3.21,5.06,4.01,2024-05-28 00:00:00,6.56,7.08,RATP_Open_Data_2024,2024-12-05 00:00:00
ID_054,2024-08-20 00:00:00,2024-05-02 00:00:00,4.94,ID_054,3.64,Nice,Occitanie,France,51.669783,0.410879,7.11,51.669783,Lyon,1.53,7.43,1.7,2024-12-07 00:00:00,4.93,6.6,Airparif,2024-07-29 00:00:00
ID_055,2024-09-04 00:00:00,2024-02-29 00:00:00,3.38,ID_055,8.31,Marseille,Hauts-de-France,France,51.407372,5.609112,5.91,51.407372,Paris,4.11,2.12,5.5,2024-04-02 00:00:00,2.19,8.27,Airparif,2024-12-08 00:00:00
ID_056,2024-10-07 00:00:00,2024-11-03 00:00:00,7.83,ID_056,1.28,Nantes,Île-de-France,France,47.164335,0.513622,8.3,47.164335,Marseille,4.43,2.18,6.05,2024-05-05 00:00:00,6.57,5.47,RATP_Open_Data_2024,2024-05-28 00:00:00
ID_057,2024-04-27 00:00:00,2024-02-23 00:00:00,2.67,ID_057,3.34,Lyon,Auvergne-Rhône-Alpes,France,48.940649,2.429832,8.02,48.940649,Paris,4.88,6.97,8.2,2024-10-18 00:00:00,5.86,5.6,Data.gouv.fr,2024-07-30 00:00:00
ID_058,2024-06-03 00:00:00,2024-11-25 00:00:00,3.58,ID_058,1.8,Toulouse,Occitanie,France,47.066088,0.496166,2.46,47.066088,Montpellier,8.59,6.92,2.05,2024-09-25 00:00:00,5.5,7.99,RATP_Open_Data_2024,2024-06-08 00:00:00
ID_059,2024-04-18 00:00:00,2024-01-12 00:00:00,2.25,ID_059,7.43,Strasbourg,Provence-Alpes-Côte d'Azur,France,49.730327,4.453359,3.32,49.730327,Bordeaux,8.35,1.65,6.18,2024-09-03 00:00:00,2.77,8.26,Data.gouv.fr,2024-12-03 00:00:00
ID_060,2024-09-11 00:00:00,2024-05-05 00:00:00,4.27,ID_060,5.81,Nice,Pays de la Loire,France,45.592402,-0.875478,4.77,45.592402,Paris,7.79,2.68,4.95,2024-09-24 00:00:00,7.98,6.27,Data.gouv.fr,2024-07-23 00:00:00
ID_061,2024-02-02 00:00:00,2024-05-02 00:00:00,6.66,ID_061,4.72,Bordeaux,Occitanie,France,47.652545,6.338459,6.83,47.652545,Nice,4.2,6.91,7.76,2024-03-13 00:00:00,4.91,7.2,Météo-France,2024-06-12 00:00:00
ID_062,2024-08-08 00:00:00,2024-02-22 00:00:00,1.32,ID_062,7.08,Paris,Pays de la Loire,France,51.943859,0.352677,3.78,51.943859,Bordeaux,2.5,4.45,2.58,2024-02-16 00:00:00,8.25,5.04,SNCF_Open_Data,2024-01-26 00:00:00
ID_063,2024-01-26 00:00:00,2024-05-01 00:00:00,2.0,ID_063,3.11,Marseille,Grand Est,France,48.098073,4.845233,8.48,48.098073,Bordeaux,3.91,5.95,3.2,2024-12-01 00:00:00,7.76,6.93,RATP_Open_Data_2024,2024-03-17 00:00:00
